model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
168,1,0.14,extra_trees,13952.495908598266,30.00546407699585,167,11131.53587892852,0,1702161751.3028169,1702161781.3321059,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
178,2,0.24,extra_trees,14037.617548771676,13.461851835250854,177,10980.297558705102,0,1702161893.1997273,1702161906.6824324,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
200,3,0.0,extra_trees,14044.052770502167,1.507981777191162,199,11433.004539846423,0,1702162226.8403413,1702162228.370828,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
110,4,0.0,random_forest,14247.701214776012,9.082222938537598,109,10779.851927736601,0,1702161463.2560863,1702161472.3621497,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
157,5,0.0,extra_trees,14284.006114523121,1.4074876308441162,156,11460.809309747363,0,1702161723.2850604,1702161724.7148197,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
83,6,0.0,extra_trees,14337.752833724711,1.2720353603363037,82,10020.137971467004,0,1702161261.117342,1702161262.4108279,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
142,7,0.0,extra_trees,14343.501946351156,1.162667989730835,141,12736.9881453998,0,1702161615.398806,1702161616.5796704,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
159,8,0.0,extra_trees,14367.064753432081,1.3771262168884277,158,9503.865123022377,0,1702161730.9507601,1702161732.349245,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
167,9,0.0,extra_trees,14435.14830202312,1.3264052867889404,166,10767.785496989025,0,1702161745.028197,1702161746.3759553,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
87,10,0.28,gradient_boosting,14466.170247019509,0.6791133880615234,86,12877.279785713014,0,1702161289.8614867,1702161290.5608313,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
184,11,0.0,extra_trees,14485.073428468208,1.2222895622253418,183,12639.023032176454,0,1702161988.809022,1702161990.0538065,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
13,12,0.0,extra_trees,14498.441776553469,1.1037461757659912,12,13386.55286131699,0,1702160659.553982,1702160660.6790483,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
144,13,0.0,extra_trees,14504.721728233382,1.3782975673675537,143,8866.303384674316,0,1702161635.5283291,1702161636.9335148,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
150,14,0.0,extra_trees,14525.108029263005,1.0663883686065674,149,13478.779951628421,0,1702161698.6454308,1702161699.7327251,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
111,15,0.0,extra_trees,14584.144806719652,1.1098952293395996,110,13114.06412574829,0,1702161477.4225776,1702161478.5528429,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
28,16,0.0,random_forest,14626.031046784683,1.4269192218780518,27,11318.810252904077,0,1702160936.4893694,1702160937.9365847,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
149,17,0.0,extra_trees,14634.98243316474,1.154050350189209,148,13742.86797810362,0,1702161692.4070837,1702161693.5844638,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
60,18,0.0,gradient_boosting,14771.846118587428,1.0399398803710938,59,13343.73595954782,0,1702161110.5181243,1702161111.5769048,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
98,19,0.0,random_forest,14812.152163114162,1.2349069118499756,97,13238.080525762543,0,1702161347.550774,1702161348.8080025,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search
196,20,0.0,gradient_boosting,14873.224945809248,1.303487777709961,195,12256.13212211374,0,1702162213.2716274,1702162214.5955572,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
160,21,0.08,libsvm_svr,14906.808864703757,1.75093412399292,159,11835.77450871223,0,1702161733.2067285,1702161734.9790378,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
139,22,0.0,gradient_boosting,14918.339105401012,0.9707076549530029,138,14275.87855214866,0,1702161606.0825543,1702161607.0758114,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
100,23,0.02,random_forest,14990.045759573699,1.6546053886413574,99,14160.321731132412,0,1702161354.5945039,1702161356.2703912,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
42,24,0.0,random_forest,15000.4889496026,1.5813000202178955,41,12598.773660205245,0,1702160966.9298291,1702160968.5333943,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
128,25,0.0,extra_trees,15051.122940751446,1.4393622875213623,127,4987.889549890429,0,1702161557.5894287,1702161559.0525587,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
102,26,0.0,gradient_boosting,15061.387113890896,10.21677851676941,101,8934.996357655715,0,1702161367.4733365,1702161377.7234662,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
43,27,0.0,random_forest,15062.692228143063,18.422679662704468,42,12667.918984285918,0,1702160968.8885534,1702160987.335177,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
2,28,0.0,random_forest,15084.394919617052,2.407811164855957,1,5876.020720496009,0,1702160453.232797,1702160455.6643145,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
172,29,0.0,extra_trees,15110.80681900289,1.9684224128723145,171,5837.748995599344,0,1702161804.8642745,1702161806.8548963,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
12,30,0.02,adaboost,15232.45256728685,0.8818643093109131,11,6382.4694348186285,0,1702160658.535066,1702160659.4400215,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
171,31,0.0,gradient_boosting,15248.886967124277,1.1406464576721191,170,13888.587337202465,0,1702161798.5824566,1702161799.7431135,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
39,32,0.0,adaboost,15258.318790643063,0.8336002826690674,38,6792.502631262471,0,1702160960.774425,1702160961.629669,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
101,33,0.0,random_forest,15302.06678558526,1.2778913974761963,100,14361.648798282497,0,1702161361.315581,1702161362.6124623,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
88,34,0.0,random_forest,15320.77360458815,1.5137746334075928,87,13788.61549716719,0,1702161295.364169,1702161296.9006846,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
