model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
91,1,0.26,gradient_boosting,13392.462312874251,1.0484719276428223,90,8769.233983222714,0,1701549106.4840302,1701549107.553152,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
96,2,0.0,extra_trees,13564.145567458832,1.9121966361999512,95,9010.668679710545,0,1701549194.329507,1701549196.2655995,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
2,3,0.0,random_forest,13603.596744011977,2.7211413383483887,1,4760.754642560841,0,1701547886.47141,1701547889.2153454,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
106,4,0.24,extra_trees,13640.315568862276,82.4233090877533,105,106.46723128687316,0,1701549224.7334177,1701549307.1826777,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
120,5,0.0,extra_trees,13705.34905501497,66.6726303100586,119,10340.594539316004,0,1701549552.3976235,1701549619.095472,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
39,6,0.12,random_forest,13786.978157747006,20.10142469406128,38,8775.33405581674,0,1701548655.5012877,1701548675.626615,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search (sorted)
54,7,0.04,extra_trees,13962.982590288173,1.6289067268371582,53,2868.465134126106,0,1701548752.3922713,1701548754.0448713,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
117,8,0.0,extra_trees,14104.891499812875,2.540043592453003,116,10644.168104719764,0,1701549352.7741368,1701549355.3364592,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
81,9,0.02,extra_trees,14142.431656998502,7.578761339187622,80,11136.539463495576,0,1701549047.1355686,1701549054.7359705,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
112,10,0.0,extra_trees,14180.55116017964,4.303507566452026,111,12700.51365689528,0,1701549323.8128622,1701549328.1397629,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
116,11,0.0,extra_trees,14225.092889221556,1.444422960281372,115,12734.300940265486,0,1701549345.650038,1701549347.1154761,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
14,12,0.0,adaboost,14308.709367982785,0.9252705574035645,13,5425.500449391593,0,1701548111.1026447,1701548112.0519657,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
15,13,0.0,extra_trees,14343.668137163173,1.116532802581787,14,12463.085833794248,0,1701548112.1760952,1701548113.3134818,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
41,14,0.0,extra_trees,14350.921804827844,1.1490635871887207,40,11636.856648691002,0,1701548680.2629445,1701548681.4349866,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
75,15,0.0,gradient_boosting,14393.716350112276,0.7187492847442627,74,13129.412161227876,0,1701549026.7556272,1701549027.4953873,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
102,16,0.0,adaboost,14474.587883607785,1.6296987533569336,101,3854.846136384587,0,1701549210.9457366,1701549212.5972157,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
109,17,0.04,extra_trees,14674.148591878742,1.5405983924865723,108,5519.173793556416,0,1701549314.1463647,1701549315.7088625,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
