,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15077590209589925,-0.14639346301133097,0.14090514183044434,0.08934903144836426,10.434160947799683,0.0029854774475097656,0.00030350685119628906,0.21315622329711914,2,True,12
1,XGBoost,-0.15400875506428108,-0.15795123476053233,0.013269424438476562,0.0056896209716796875,0.5016021728515625,0.013269424438476562,0.0056896209716796875,0.5016021728515625,1,True,9
2,NeuralNetTorch,-0.1549604764183913,-0.14933526332279506,0.0075435638427734375,0.00566864013671875,7.130790948867798,0.0075435638427734375,0.00566864013671875,7.130790948867798,1,True,10
3,LightGBM,-0.15620210445274446,-0.15990688179549012,0.005585670471191406,0.0036284923553466797,0.7142279148101807,0.005585670471191406,0.0036284923553466797,0.7142279148101807,1,True,4
4,NeuralNetFastAI,-0.16060189836103128,-0.15666397890926367,0.019749879837036133,0.010894298553466797,2.080705165863037,0.019749879837036133,0.010894298553466797,2.080705165863037,1,True,8
5,CatBoost,-0.16112893730290606,-0.16238297954643077,0.007853984832763672,0.0045013427734375,4.342301607131958,0.007853984832763672,0.0045013427734375,4.342301607131958,1,True,6
6,LightGBMXT,-0.16116905674540624,-0.15592516360210745,0.011750459671020508,0.005785226821899414,0.8156099319458008,0.011750459671020508,0.005785226821899414,0.8156099319458008,1,True,3
7,LightGBMLarge,-0.16608767227701454,-0.16748210315443296,0.009209632873535156,0.004404783248901367,2.3112194538116455,0.009209632873535156,0.004404783248901367,2.3112194538116455,1,True,11
8,ExtraTreesMSE,-0.16943347922253277,-0.16577560015822312,0.09034109115600586,0.07126998901367188,0.5257799625396729,0.09034109115600586,0.07126998901367188,0.5257799625396729,1,True,7
9,RandomForestMSE,-0.17026837654729388,-0.16309019206029235,0.09735679626464844,0.06679296493530273,0.507906436920166,0.09735679626464844,0.06679296493530273,0.507906436920166,1,True,5
10,KNeighborsUnif,-0.3719553814149071,-0.37737210168322843,0.017152786254882812,0.017397642135620117,0.003876924514770508,0.017152786254882812,0.017397642135620117,0.003876924514770508,1,True,1
11,KNeighborsDist,-0.38170236527627155,-0.38359409250032694,0.01966381072998047,0.017802953720092773,0.00561833381652832,0.01966381072998047,0.017802953720092773,0.00561833381652832,1,True,2
