,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.17672875737622387,-0.16772576446253626,0.006295204162597656,0.0047910213470458984,4.580564022064209,0.006295204162597656,0.0047910213470458984,4.580564022064209,1,True,10
1,WeightedEnsemble_L2,-0.17956298316011307,-0.1653502427292468,0.14246749877929688,0.1027677059173584,7.711638450622559,0.0034782886505126953,0.0003058910369873047,0.21121883392333984,2,True,12
2,CatBoost,-0.1803889365050636,-0.17005200814210578,0.004654407501220703,0.002663135528564453,1.4410052299499512,0.004654407501220703,0.002663135528564453,1.4410052299499512,1,True,6
3,LightGBMXT,-0.18485694524654214,-0.1736604857362927,0.013023614883422852,0.007670164108276367,0.9483325481414795,0.013023614883422852,0.007670164108276367,0.9483325481414795,1,True,3
4,XGBoost,-0.18681048629798785,-0.16885040200041687,0.010844230651855469,0.004529237747192383,0.3560910224914551,0.010844230651855469,0.004529237747192383,0.3560910224914551,1,True,9
5,LightGBM,-0.19065587226703734,-0.17270145656382227,0.005235195159912109,0.002965688705444336,0.6110219955444336,0.005235195159912109,0.002965688705444336,0.6110219955444336,1,True,4
6,NeuralNetFastAI,-0.1907407569892081,-0.17844949682236372,0.019516468048095703,0.009595394134521484,1.9528775215148926,0.019516468048095703,0.009595394134521484,1.9528775215148926,1,True,8
7,LightGBMLarge,-0.19626681874200555,-0.18690095114213506,0.007536649703979492,0.0034248828887939453,1.7526359558105469,0.007536649703979492,0.0034248828887939453,1.7526359558105469,1,True,11
8,ExtraTreesMSE,-0.19705132995331687,-0.188524923836342,0.09361815452575684,0.06627869606018066,0.5266885757446289,0.09361815452575684,0.06627869606018066,0.5266885757446289,1,True,7
9,RandomForestMSE,-0.20336771183239025,-0.1893688631688855,0.09498786926269531,0.06884431838989258,0.5079469680786133,0.09498786926269531,0.06884431838989258,0.5079469680786133,1,True,5
10,KNeighborsUnif,-0.3719553814149071,-0.37737210168322843,0.01697230339050293,0.018668413162231445,0.0037903785705566406,0.01697230339050293,0.018668413162231445,0.0037903785705566406,1,True,1
11,KNeighborsDist,-0.38170236527627155,-0.38359409250032694,0.019507169723510742,0.018208980560302734,0.006182193756103516,0.019507169723510742,0.018208980560302734,0.006182193756103516,1,True,2
