,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.16246755865917037,-0.15471527839938706,0.13759207725524902,0.0887606143951416,10.224466323852539,0.0032057762145996094,0.0003094673156738281,0.21168160438537598,2,True,12
1,LightGBMXT,-0.1656505866066113,-0.1625369098422682,0.014183759689331055,0.00675201416015625,1.0107982158660889,0.014183759689331055,0.00675201416015625,1.0107982158660889,1,True,3
2,XGBoost,-0.16646720342927437,-0.16380955622823554,0.012711048126220703,0.005220174789428711,0.4590272903442383,0.012711048126220703,0.005220174789428711,0.4590272903442383,1,True,9
3,LightGBM,-0.16687783481674323,-0.16363239657067727,0.006661653518676758,0.004086971282958984,0.7502932548522949,0.006661653518676758,0.004086971282958984,0.7502932548522949,1,True,4
4,NeuralNetTorch,-0.16861389000194624,-0.15866301926109513,0.006839275360107422,0.0054433345794677734,5.901586055755615,0.006839275360107422,0.0054433345794677734,5.901586055755615,1,True,10
5,NeuralNetFastAI,-0.1690890229646797,-0.1676484126428816,0.021151304244995117,0.010471343994140625,2.0139353275299072,0.021151304244995117,0.010471343994140625,2.0139353275299072,1,True,8
6,CatBoost,-0.16983502331686134,-0.16677781369718497,0.006253480911254883,0.003509998321533203,2.2846686840057373,0.006253480911254883,0.003509998321533203,2.2846686840057373,1,True,6
7,LightGBMLarge,-0.18093263569795723,-0.1725455636985379,0.008859872817993164,0.0040819644927978516,2.1283066272735596,0.008859872817993164,0.0040819644927978516,2.1283066272735596,1,True,11
8,ExtraTreesMSE,-0.18274071804067046,-0.17281573849512563,0.09301614761352539,0.06754040718078613,0.530228853225708,0.09301614761352539,0.06754040718078613,0.530228853225708,1,True,7
9,RandomForestMSE,-0.18740630039036316,-0.17446758262488152,0.09179234504699707,0.06695365905761719,0.5130665302276611,0.09179234504699707,0.06695365905761719,0.5130665302276611,1,True,5
10,KNeighborsUnif,-0.3719553814149071,-0.37737210168322843,0.01738739013671875,0.01710343360900879,0.003817319869995117,0.01738739013671875,0.01710343360900879,0.003817319869995117,1,True,1
11,KNeighborsDist,-0.38170236527627155,-0.38359409250032694,0.019439697265625,0.01858663558959961,0.004907369613647461,0.019439697265625,0.01858663558959961,0.004907369613647461,1,True,2
