,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.1724161032280894,-0.30038847146057945,0.04671525955200195,0.031006574630737305,5.241586685180664,0.002791881561279297,0.0003046989440917969,0.21249794960021973,2,True,12
1,LightGBMXT,-0.17777787165111886,-0.3374676789892294,0.0067059993743896484,0.0034682750701904297,0.5822851657867432,0.0067059993743896484,0.0034682750701904297,0.5822851657867432,1,True,3
2,CatBoost,-0.1780533319211626,-0.3375831509989083,0.004757404327392578,0.0022881031036376953,0.8052587509155273,0.004757404327392578,0.0022881031036376953,0.8052587509155273,1,True,6
3,LightGBM,-0.1782849224123734,-0.3278854318730516,0.004267454147338867,0.002949237823486328,0.6713423728942871,0.004267454147338867,0.002949237823486328,0.6713423728942871,1,True,4
4,XGBoost,-0.18103198423884917,-0.31365939529132975,0.010914325714111328,0.0044939517974853516,0.3443419933319092,0.010914325714111328,0.0044939517974853516,0.3443419933319092,1,True,9
5,NeuralNetTorch,-0.18147565699630225,-0.30369920795698807,0.0062563419342041016,0.004861116409301758,2.8188881874084473,0.0062563419342041016,0.004861116409301758,2.8188881874084473,1,True,10
6,NeuralNetFastAI,-0.1844537490979591,-0.322615122161415,0.01925516128540039,0.00975489616394043,2.1757307052612305,0.01925516128540039,0.00975489616394043,2.1757307052612305,1,True,8
7,ExtraTreesMSE,-0.1920616071922133,-0.34781770505859333,0.09463334083557129,0.06811165809631348,0.5200057029724121,0.09463334083557129,0.06811165809631348,0.5200057029724121,1,True,7
8,LightGBMLarge,-0.19267272841987673,-0.3421063158928221,0.00740504264831543,0.0034449100494384766,1.860931396484375,0.00740504264831543,0.0034449100494384766,1.860931396484375,1,True,11
9,RandomForestMSE,-0.19634762577934559,-0.3488769043701944,0.09123468399047852,0.07013535499572754,0.51605224609375,0.09123468399047852,0.07013535499572754,0.51605224609375,1,True,5
10,KNeighborsDist,-0.3839368086671753,-0.5120764483790952,0.019347667694091797,0.017901897430419922,0.004927158355712891,0.019347667694091797,0.017901897430419922,0.004927158355712891,1,True,2
11,KNeighborsUnif,-0.3851399832505648,-0.5726156821379192,0.017384052276611328,0.01727771759033203,0.003801107406616211,0.017384052276611328,0.01727771759033203,0.003801107406616211,1,True,1
