,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,-0.14704309245233527,-0.3318969434050096,0.007316112518310547,0.003941059112548828,3.1523096561431885,0.007316112518310547,0.003941059112548828,3.1523096561431885,1,True,6
1,WeightedEnsemble_L2,-0.1473972296481707,-0.2947434672758485,0.1331491470336914,0.09869384765625,5.574062347412109,0.0032274723052978516,0.0002980232238769531,0.20946025848388672,2,True,12
2,LightGBM,-0.1544184023295871,-0.3222501769387443,0.006036043167114258,0.003578662872314453,0.6399192810058594,0.006036043167114258,0.003578662872314453,0.6399192810058594,1,True,4
3,ExtraTreesMSE,-0.1558162515691124,-0.339398800432947,0.0920724868774414,0.06938838958740234,0.5288858413696289,0.0920724868774414,0.06938838958740234,0.5288858413696289,1,True,7
4,NeuralNetFastAI,-0.1573079946026601,-0.31744773271328763,0.020573854446411133,0.010699272155761719,2.306577682495117,0.020573854446411133,0.010699272155761719,2.306577682495117,1,True,8
5,NeuralNetTorch,-0.15859487440876832,-0.3013762844603191,0.007151365280151367,0.0057184696197509766,4.486523866653442,0.007151365280151367,0.0057184696197509766,4.486523866653442,1,True,10
6,LightGBMXT,-0.1616774708533521,-0.33114124003091266,0.007595539093017578,0.004113674163818359,0.5352885723114014,0.007595539093017578,0.004113674163818359,0.5352885723114014,1,True,3
7,XGBoost,-0.16438002835148632,-0.3157969541527286,0.011084318161010742,0.005340576171875,0.3689093589782715,0.011084318161010742,0.005340576171875,0.3689093589782715,1,True,9
8,RandomForestMSE,-0.1680635602412922,-0.3249700453487469,0.0928490161895752,0.06879425048828125,0.5029795169830322,0.0928490161895752,0.06879425048828125,0.5029795169830322,1,True,5
9,LightGBMLarge,-0.1700251645053284,-0.33319769849311354,0.011872529983520508,0.0054738521575927734,2.4449286460876465,0.011872529983520508,0.0054738521575927734,2.4449286460876465,1,True,11
10,KNeighborsDist,-0.3839368086671753,-0.5120764483790952,0.01883697509765625,0.01854252815246582,0.0061893463134765625,0.01883697509765625,0.01854252815246582,0.0061893463134765625,1,True,2
11,KNeighborsUnif,-0.3851399832505648,-0.5726156821379192,0.01750969886779785,0.01758551597595215,0.003980875015258789,0.01750969886779785,0.01758551597595215,0.003980875015258789,1,True,1
