model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
131,1,0.10000000000000002,random_forest,15152.256611271676,18.634709119796753,130,11860.176966041905,0,1701955401.2563038,1701955419.9176488,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
126,2,0.020000000000000004,random_forest,15310.057478323699,9.029226303100586,125,13333.87525388398,0,1701955178.01248,1701955187.0655,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
86,3,0.020000000000000004,random_forest,15402.515214053468,16.893113136291504,85,10798.749042367446,0,1701954928.194576,1701954945.1144347,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
115,4,0.020000000000000004,random_forest,15414.344946712428,13.896645784378052,114,12286.349959022235,0,1701955091.7300959,1701955105.652801,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
122,5,0.0,random_forest,15501.998979407514,5.926461696624756,121,13345.255200167474,0,1701955158.3712132,1701955164.3204288,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
127,6,0.0,extra_trees,15518.465566293353,2.426302909851074,126,13342.118445784636,0,1701955192.1942844,1701955194.645262,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
70,7,0.020000000000000004,extra_trees,15571.858042810694,1.131763219833374,69,14764.097838868302,0,1701954768.6949036,1701954769.8517997,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
93,8,0.0,random_forest,15576.294025469653,1.2772977352142334,92,11505.578476874287,0,1701954989.8774,1701954991.1795278,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
46,9,0.0,extra_trees,15630.292715859827,1.0307252407073975,45,13289.884424885975,0,1701954622.9700265,1701954624.0233684,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
111,10,0.0,random_forest,15714.803612716763,2.710325241088867,110,11271.908036096067,0,1701955077.4490335,1701955080.1816149,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
55,11,0.0,extra_trees,15742.182975072254,11.887178897857666,54,13411.813519990023,0,1701954681.266583,1701954693.1768582,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search (sorted)
69,12,0.0,random_forest,15743.940674674855,1.369802713394165,68,12971.289917688142,0,1701954762.7524755,1701954764.143754,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
78,13,0.12000000000000001,extra_trees,15818.695366690752,18.55319118499756,77,15549.413764074972,0,1701954817.790387,1701954836.3670378,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
54,14,0.14000000000000004,extra_trees,15884.689211524566,23.257484197616577,53,15698.600402205673,0,1701954653.0459123,1701954676.3283694,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
110,15,0.08000000000000002,random_forest,16020.905956466762,5.559854030609131,109,11819.925540728334,0,1701955067.273312,1701955072.8564699,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
7,16,0.0,extra_trees,16140.584804010115,1.0786523818969727,6,14680.101497915479,0,1701953753.8257267,1701953754.92924,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
66,17,0.0,gradient_boosting,16218.711504244942,2.1856868267059326,65,9431.121599290907,0,1701954745.174005,1701954747.385013,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search (sorted)
2,18,0.0,random_forest,16275.592338782515,2.0168001651763916,1,6171.59847914588,0,1701953738.8180494,1701953740.8593042,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
67,19,0.0,random_forest,16311.030924855491,4.6395604610443115,66,14368.00415122577,0,1701954748.006472,1701954752.6685367,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search
98,20,0.0,random_forest,16316.628228865608,12.857806205749512,97,13071.66877717004,0,1701954999.211766,1701955012.0938046,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
5,21,0.0,adaboost,16375.921339866329,0.856621503829956,4,7754.461130140037,0,1701953742.006624,1701953742.8889563,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
129,22,0.20000000000000004,random_forest,16385.228061777456,8.756922483444214,128,15070.917690368444,0,1701955386.1047983,1701955394.8852468,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
33,23,0.14000000000000004,gradient_boosting,16401.55069093208,1.4400839805603027,32,8129.476687214938,0,1701954388.88896,1701954390.353617,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
16,24,0.04000000000000001,gradient_boosting,16434.062152276012,2.1140968799591064,15,6218.771143635975,0,1701953945.1573777,1701953947.2976668,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
124,25,0.0,random_forest,16555.80257857659,1.5065507888793945,123,11828.965716754561,0,1701955170.2876234,1701955171.8188348,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
38,26,0.0,adaboost,16695.860923952314,0.7796375751495361,37,11393.816551565173,0,1701954400.660026,1701954401.4620676,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search
118,27,0.020000000000000004,random_forest,16707.284813041908,28.48585605621338,117,10739.150696844712,0,1701955116.742165,1701955145.251158,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
119,28,0.0,random_forest,16797.28933345376,1.5378267765045166,118,13006.395544558865,0,1701955150.422957,1701955151.9841008,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
90,29,0.0,random_forest,16801.217336524565,8.63196349143982,89,14947.77792501069,0,1701954966.1287751,1701954974.78249,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
103,30,0.0,random_forest,16835.834167268786,6.226149082183838,102,14895.983372826397,0,1701955033.9163501,1701955040.1665525,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
109,31,0.0,gradient_boosting,16953.14395095737,0.9469649791717529,108,8288.092921536489,0,1701955061.1073196,1701955062.076882,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
84,32,0.0,extra_trees,17142.284578215316,3.004793643951416,83,15717.86626104618,0,1701954868.6778567,1701954871.7056897,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
82,33,0.0,mlp,17360.19256683526,1.1367988586425781,81,14028.82165763968,0,1701954860.73385,1701954861.894595,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
108,34,0.0,extra_trees,17684.587292268785,1.0730643272399902,107,16731.7860181193,0,1701955059.1979795,1701955060.2926352,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
100,35,0.0,random_forest,17770.52581737717,1.9325854778289795,99,302.7702483608894,0,1701955018.7266557,1701955020.6846273,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
74,36,0.0,gradient_boosting,18290.410409140175,19.21640157699585,73,2074.8308258578604,0,1701954790.8277907,1701954810.0725904,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
105,37,0.04000000000000001,libsvm_svr,18338.900821893065,2.4133591651916504,104,6388.357923796946,0,1701955046.5312397,1701955048.9671767,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
44,38,0.04000000000000001,gradient_boosting,18401.37646089234,12.933218717575073,43,1526.5723992481471,0,1701954604.865177,1701954617.8228776,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search
89,39,0.0,extra_trees,18698.26748554913,2.8551137447357178,88,18450.88756280288,0,1701954958.6300492,1701954961.5092409,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
101,40,0.0,random_forest,18748.074931132585,2.10599422454834,100,5702.676797899444,0,1701955025.6342561,1701955027.7635393,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
65,41,0.0,gradient_boosting,19210.302185693643,0.7915279865264893,64,14715.521535597207,0,1701954739.495971,1701954740.306814,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
92,42,0.0,ard_regression,19535.5010135364,0.5064947605133057,91,19619.51558908878,0,1701954984.5833502,1701954985.1116035,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search (sorted)
35,43,0.0,ard_regression,19535.501040067287,0.5208210945129395,34,19619.515623051328,0,1701954397.956682,1701954398.4994512,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search
99,44,0.0,gradient_boosting,19580.52943009393,0.9448683261871338,98,18205.277896059008,0,1701955012.8744996,1701955013.8431416,0.0,StatusType.SUCCESS,[],['pca'],,Random Search
29,45,0.0,gaussian_process,19613.810562680635,79.21450901031494,28,18108.048250204887,0,1701954287.696396,1701954366.9363496,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search
61,46,0.0,random_forest,19865.463367052023,1.1798641681671143,60,17769.118089456242,0,1701954706.109281,1701954707.3159487,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
34,47,0.0,extra_trees,19970.39211072977,3.099766492843628,33,20484.93864470496,0,1701954394.4953666,1701954397.6182687,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
83,48,0.0,extra_trees,20313.747624638727,1.0582497119903564,82,20716.5843919256,0,1701954862.6509726,1701954863.7335005,0.0,StatusType.SUCCESS,[],['pca'],,Random Search
13,49,0.0,gaussian_process,20646.302467937137,179.13106489181519,12,5177.449881298105,0,1701953764.7202187,1701953943.8806925,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
28,50,0.0,extra_trees,20972.676232839596,5.3323493003845215,27,21571.586066669042,0,1701954282.0681148,1701954287.4217548,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
125,51,0.0,k_nearest_neighbors,21292.858647940753,0.553281307220459,124,22085.856865111888,0,1701955172.6245162,1701955173.200196,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
39,52,0.0,gradient_boosting,21298.165749187137,1.5166382789611816,38,14310.137245447904,0,1701954406.160976,1701954407.7015753,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
87,53,0.0,extra_trees,21745.492295881504,2.6432178020477295,86,20744.753959699257,0,1701954949.6702213,1701954952.335254,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
63,54,0.0,adaboost,22202.93612716763,0.6848301887512207,62,19302.568315947476,0,1701954712.5150728,1701954713.2212577,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
48,55,0.0,adaboost,22406.50675578035,0.8055944442749023,47,21764.251158067276,0,1701954633.7108583,1701954634.5417042,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search (sorted)
40,56,0.0,adaboost,22637.897894463513,1.1776001453399658,39,16846.386533347883,0,1701954411.8311868,1701954413.0310192,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
12,57,0.0,extra_trees,23294.167706828033,5.389691352844238,11,22611.082806264254,0,1701953759.1649768,1701953764.5800352,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_regression'],,Initial design
72,58,0.0,libsvm_svr,23300.389588037393,1.6423192024230957,71,23051.201054258792,0,1701954778.7211664,1701954780.3875318,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search (sorted)
32,59,0.0,mlp,23665.350582550578,12.476867198944092,31,22416.263484802595,0,1701954372.6451485,1701954385.1447642,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_regression'],,Random Search (sorted)
45,60,0.0,ard_regression,23748.83858720195,0.48536157608032227,44,23283.103982053297,0,1701954618.269023,1701954618.7766445,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
73,61,0.0,ard_regression,23786.116776553466,0.5085198879241943,72,23282.478049475085,0,1701954785.3793232,1701954785.9088135,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
25,62,0.0,liblinear_svr,23800.031395637645,0.5201058387756348,24,23288.75602737827,0,1701954277.2408235,1701954277.786919,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Initial design
102,63,0.0,libsvm_svr,24536.22428648844,0.6595051288604736,101,25094.20226981186,0,1701955028.5492954,1701955029.2320364,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
51,64,0.0,extra_trees,24614.726792810692,0.9595885276794434,50,24706.886542812856,0,1701954645.710166,1701954646.691698,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_regression'],,Random Search (sorted)
53,65,0.0,mlp,24745.98620393786,0.9195473194122314,52,21578.041472170753,0,1701954647.8415585,1701954648.7836185,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
97,66,0.0,sgd,24900.05036804552,0.6020703315734863,96,26195.591012952536,0,1701954993.9902647,1701954994.6148717,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search
41,67,0.0,gradient_boosting,25104.443253251444,0.9108495712280273,40,24655.046872772946,0,1701954417.4391296,1701954418.3723977,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search (sorted)
19,68,0.0,random_forest,25761.847547868496,11.205991268157959,18,13983.557346600626,0,1701954030.8505476,1701954042.0820394,0.0,StatusType.SUCCESS,[],['extra_trees_preproc_for_regression'],,Initial design
130,69,0.0,decision_tree,26282.5169617052,0.48184680938720703,129,26470.765763077252,0,1701955395.6948595,1701955396.19887,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
88,70,0.0,liblinear_svr,26379.48515625,0.5038340091705322,87,27009.891561475557,0,1701954953.0956025,1701954953.619158,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search
57,71,0.0,extra_trees,26829.58045520231,0.8569190502166748,56,27566.036381128848,0,1701954698.440081,1701954699.3190029,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search (sorted)
8,72,0.0,random_forest,27099.825103865605,2.258544921875,7,10198.345283325612,0,1701953755.032705,1701953757.317496,0.0,StatusType.SUCCESS,[],['fast_ica'],,Initial design
76,73,0.0,k_nearest_neighbors,27730.807638638005,0.7049460411071777,75,1083.418472063854,0,1701954815.5756948,1701954816.3016713,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search
116,74,0.0,decision_tree,28024.191338511562,0.48525094985961914,115,28632.417162557012,0,1701955110.8509736,1701955111.3579543,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
47,75,0.0,sgd,28330.462504515897,0.6068594455718994,46,28897.189054482613,0,1701954628.5775506,1701954629.2054036,0.0,StatusType.SUCCESS,[],['nystroem_sampler'],,Random Search (sorted)
104,76,0.0,libsvm_svr,28749.39119400289,0.9615352153778076,103,28557.336886224344,0,1701955040.955995,1701955041.9427247,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search
11,77,0.0,k_nearest_neighbors,30029.183173771675,0.501875638961792,10,1835.8167046750284,0,1701953758.514342,1701953759.0377748,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Initial design
6,78,0.0,random_forest,30079.32485549133,10.742462635040283,5,25905.11915621437,0,1701953742.967286,1701953753.7365527,0.0,StatusType.SUCCESS,[],['pca'],,Initial design
68,79,0.0,gradient_boosting,30137.872520773122,4.690592527389526,67,26098.661848809865,0,1701954753.3071775,1701954758.0218375,0.0,StatusType.SUCCESS,[],['pca'],,Random Search
30,80,0.0,adaboost,30658.380495845377,1.182983160018921,29,28673.697978281783,0,1701954367.218667,1701954368.4258096,0.0,StatusType.SUCCESS,[],['pca'],,Random Search
17,81,0.0,gaussian_process,32435.75405075867,82.6183865070343,16,313.3228285125071,0,1701953947.4598057,1701954030.1064308,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
23,82,0.0,gaussian_process,32936.88931087428,21.485679149627686,22,354.8853619182939,0,1701954074.3317378,1701954095.8419802,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
107,83,0.0,libsvm_svr,33389.21965317919,0.7859807014465332,106,34131.64652223489,0,1701955054.2179139,1701955055.0287352,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
85,84,0.0,gaussian_process,33546.540697254335,51.41810417175293,84,302.74670761612964,0,1701954872.4621124,1701954923.9047768,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search
21,85,0.0,gaussian_process,33773.205653901736,30.698543787002563,20,1793.864390322121,0,1701954042.8347778,1701954073.5628223,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
79,86,0.0,gaussian_process,33904.983742774566,21.319729328155518,78,302.69634630470756,0,1701954837.1134374,1701954858.4609942,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
37,87,0.0,sgd,34369.62787210983,0.5232977867126465,36,35461.15850823119,0,1701954399.7362416,1701954400.2813652,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
36,88,0.0,liblinear_svr,34373.89356936416,0.4986388683319092,35,35468.267420004275,0,1701954398.8522491,1701954399.3705773,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
81,89,0.0,ard_regression,34387.4784591763,0.5931854248046875,80,35482.4236967289,0,1701954859.9567943,1701954860.5740974,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search
64,90,0.0,gaussian_process,34875.434009212426,17.364612102508545,63,1801.817235270275,0,1701954717.5762653,1701954734.9648368,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Local Search
71,91,0.0,adaboost,46538.21738619942,4.0770227909088135,70,46973.59227569128,0,1701954770.5461295,1701954774.6449263,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
60,92,0.0,mlp,78680.32854046243,0.8052525520324707,59,77864.87523331854,0,1701954701.1307845,1701954701.9574363,0.0,StatusType.SUCCESS,[],['select_percentile_regression'],,Random Search
91,93,0.0,sgd,91391.1676300578,0.5644474029541016,90,91549.2748004561,0,1701954979.8412669,1701954980.4286635,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
49,94,0.0,mlp,320669.5474643244,1.0961358547210693,48,325769.72422520845,0,1701954639.0046792,1701954640.1245046,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
