,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15467612541660639,-0.1440652724314699,0.047356367111206055,0.02309417724609375,13.972444534301758,0.0032880306243896484,0.00030040740966796875,0.21042442321777344,2,True,12
1,NeuralNetTorch,-0.16022407231709132,-0.15120867778576266,0.008054018020629883,0.007093906402587891,6.950022459030151,0.008054018020629883,0.007093906402587891,6.950022459030151,1,True,10
2,XGBoost,-0.16145102614390883,-0.15083821106625003,0.015155553817749023,0.006132602691650391,0.5842041969299316,0.015155553817749023,0.006132602691650391,0.5842041969299316,1,True,9
3,LightGBM,-0.16771268119163082,-0.15691799718952965,0.006112098693847656,0.0036554336547851562,0.7085475921630859,0.006112098693847656,0.0036554336547851562,0.7085475921630859,1,True,4
4,LightGBMXT,-0.16821874183263208,-0.1578402741508512,0.012668848037719727,0.005485057830810547,0.8446142673492432,0.012668848037719727,0.005485057830810547,0.8446142673492432,1,True,3
5,NeuralNetFastAI,-0.16884675943267272,-0.16022596135490538,0.019256114959716797,0.010589122772216797,2.0503482818603516,0.019256114959716797,0.010589122772216797,2.0503482818603516,1,True,8
6,LightGBMLarge,-0.1689857419902265,-0.16498553765134982,0.013451576232910156,0.00545501708984375,2.6330716609954834,0.013451576232910156,0.00545501708984375,2.6330716609954834,1,True,11
7,CatBoost,-0.16977276062730076,-0.15360948312001177,0.007407188415527344,0.00411224365234375,3.594721794128418,0.007407188415527344,0.00411224365234375,3.594721794128418,1,True,6
8,ExtraTreesMSE,-0.1731873806821051,-0.16661468863251913,0.09572672843933105,0.0663139820098877,0.5306041240692139,0.09572672843933105,0.0663139820098877,0.5306041240692139,1,True,7
9,RandomForestMSE,-0.17526184281850068,-0.16643268570859243,0.0919034481048584,0.07261466979980469,0.51735520362854,0.0919034481048584,0.07261466979980469,0.51735520362854,1,True,5
10,KNeighborsDist,-0.3808345008641836,-0.3854358100937278,0.018631696701049805,0.018637657165527344,0.00622105598449707,0.018631696701049805,0.018637657165527344,0.00622105598449707,1,True,2
11,KNeighborsUnif,-0.39194732734191695,-0.39298389931714905,0.01648569107055664,0.018069744110107422,0.0038580894470214844,0.01648569107055664,0.018069744110107422,0.0038580894470214844,1,True,1
