,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.1776410312448729,-0.17005771605028386,0.006834268569946289,0.005381584167480469,3.7506093978881836,0.006834268569946289,0.005381584167480469,3.7506093978881836,1,True,10
1,WeightedEnsemble_L2,-0.17856154066531674,-0.16403802817693888,0.11947488784790039,0.07839775085449219,7.283674001693726,0.0030231475830078125,0.00030231475830078125,0.20991015434265137,2,True,12
2,CatBoost,-0.1860243073194271,-0.16754427470957223,0.0051593780517578125,0.0030786991119384766,2.440112590789795,0.0051593780517578125,0.0030786991119384766,2.440112590789795,1,True,6
3,LightGBMLarge,-0.18620259695316482,-0.18337414344060363,0.008482933044433594,0.0039484500885009766,2.1012680530548096,0.008482933044433594,0.0039484500885009766,2.1012680530548096,1,True,11
4,XGBoost,-0.18621805108930858,-0.16853199198681273,0.011099100112915039,0.00493168830871582,0.3684077262878418,0.011099100112915039,0.00493168830871582,0.3684077262878418,1,True,9
5,ExtraTreesMSE,-0.18907376517337168,-0.18893838124050072,0.09160327911376953,0.06478071212768555,0.5294084548950195,0.09160327911376953,0.06478071212768555,0.5294084548950195,1,True,7
6,LightGBM,-0.18920287478453396,-0.17364716075181327,0.005002260208129883,0.0031762123107910156,0.62168288230896,0.005002260208129883,0.0031762123107910156,0.62168288230896,1,True,4
7,RandomForestMSE,-0.19183395011340787,-0.18237757890720194,0.09335899353027344,0.06470346450805664,0.5146341323852539,0.09335899353027344,0.06470346450805664,0.5146341323852539,1,True,5
8,LightGBMXT,-0.1935627316013678,-0.17305193835661078,0.007551908493041992,0.0038750171661376953,0.5910687446594238,0.007551908493041992,0.0038750171661376953,0.5910687446594238,1,True,3
9,NeuralNetFastAI,-0.19593601739295635,-0.17103548380900116,0.018343448638916016,0.010321378707885742,2.000549077987671,0.018343448638916016,0.010321378707885742,2.000549077987671,1,True,8
10,KNeighborsDist,-0.3808345008641836,-0.3854358100937278,0.019986867904663086,0.018181562423706055,0.004982948303222656,0.019986867904663086,0.018181562423706055,0.004982948303222656,1,True,2
11,KNeighborsUnif,-0.39194732734191695,-0.39298389931714905,0.0174560546875,0.01743459701538086,0.003850698471069336,0.0174560546875,0.01743459701538086,0.003850698471069336,1,True,1
