,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.1410870964379791,-0.16552241478008003,0.2871510982513428,0.1890268325805664,12.122538566589355,0.0046596527099609375,0.00044918060302734375,0.27723026275634766,2,True,12
1,LightGBMXT,-0.1459201196371928,-0.17132736713249944,0.024785518646240234,0.01519012451171875,0.994809627532959,0.024785518646240234,0.01519012451171875,0.994809627532959,1,True,3
2,CatBoost,-0.15002563899878255,-0.18407715849546283,0.006458282470703125,0.00409245491027832,1.4903099536895752,0.006458282470703125,0.00409245491027832,1.4903099536895752,1,True,6
3,NeuralNetFastAI,-0.1505462596204663,-0.1778703715214247,0.02015995979309082,0.01387643814086914,2.638702154159546,0.02015995979309082,0.01387643814086914,2.638702154159546,1,True,8
4,NeuralNetTorch,-0.15065526507939228,-0.17562821653823074,0.0075757503509521484,0.00643610954284668,5.982753753662109,0.0075757503509521484,0.00643610954284668,5.982753753662109,1,True,10
5,LightGBM,-0.15201387945651773,-0.1751702403115983,0.017771005630493164,0.009263992309570312,0.65673828125,0.017771005630493164,0.009263992309570312,0.65673828125,1,True,4
6,XGBoost,-0.15324574769993746,-0.17396473321097608,0.013393402099609375,0.009460687637329102,0.5676782131195068,0.013393402099609375,0.009460687637329102,0.5676782131195068,1,True,9
7,ExtraTreesMSE,-0.15823178346439248,-0.18011789202585052,0.0919196605682373,0.07502913475036621,0.5135254859924316,0.0919196605682373,0.07502913475036621,0.5135254859924316,1,True,7
8,RandomForestMSE,-0.16274050536933335,-0.18312076601866004,0.10688614845275879,0.05932116508483887,0.4911007881164551,0.10688614845275879,0.05932116508483887,0.4911007881164551,1,True,5
9,LightGBMLarge,-0.1673130597439558,-0.1859229557676489,0.030492305755615234,0.013612747192382812,1.604640245437622,0.030492305755615234,0.013612747192382812,1.604640245437622,1,True,11
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.013826370239257812,0.017270803451538086,0.03462553024291992,0.013826370239257812,0.017270803451538086,0.03462553024291992,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.015569210052490234,0.016629934310913086,0.03567647933959961,0.015569210052490234,0.016629934310913086,0.03567647933959961,1,True,2
