,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,-29.11558736545823,-25.43362531019463,0.010411977767944336,0.004380226135253906,0.32734203338623047,0.010411977767944336,0.004380226135253906,0.32734203338623047,1,True,9
1,WeightedEnsemble_L2,-29.11558736545823,-25.43362531019463,0.011606931686401367,0.004674196243286133,0.5380375385284424,0.0011949539184570312,0.00029397010803222656,0.21069550514221191,2,True,12
2,NeuralNetTorch,-80.95473773076554,-52.859181620299815,0.00648808479309082,0.0048847198486328125,1.9514961242675781,0.00648808479309082,0.0048847198486328125,1.9514961242675781,1,True,10
3,KNeighborsUnif,-228.7736800592717,-208.0432225863107,0.017437219619750977,0.016888856887817383,0.0037779808044433594,0.017437219619750977,0.016888856887817383,0.0037779808044433594,1,True,1
4,KNeighborsDist,-278.02985653696487,-215.35116017336378,0.0188443660736084,0.018030166625976562,0.005796670913696289,0.0188443660736084,0.018030166625976562,0.005796670913696289,1,True,2
5,RandomForestMSE,-288.1112020433096,-212.676394232357,0.09113550186157227,0.06551289558410645,0.5228118896484375,0.09113550186157227,0.06551289558410645,0.5228118896484375,1,True,5
6,ExtraTreesMSE,-299.55719528152457,-188.06599753990807,0.09093117713928223,0.06694579124450684,0.5411350727081299,0.09093117713928223,0.06694579124450684,0.5411350727081299,1,True,7
7,NeuralNetFastAI,-312.7841763183057,-228.85704515172162,0.019433975219726562,0.009778976440429688,2.1754274368286133,0.019433975219726562,0.009778976440429688,2.1754274368286133,1,True,8
8,LightGBMXT,-318.3889551640775,-185.6872791101098,0.003637552261352539,0.002480745315551758,0.3606867790222168,0.003637552261352539,0.002480745315551758,0.3606867790222168,1,True,3
9,LightGBM,-320.54701663328746,-190.98907953740738,0.0034584999084472656,0.002466440200805664,0.4761989116668701,0.0034584999084472656,0.002466440200805664,0.4761989116668701,1,True,4
10,LightGBMLarge,-326.68018371274246,-189.71183100958496,0.0026633739471435547,0.002545595169067383,1.361783742904663,0.0026633739471435547,0.002545595169067383,1.361783742904663,1,True,11
11,CatBoost,-340.9272341866593,-212.90183350286736,0.0034563541412353516,0.0025756359100341797,0.767709493637085,0.0034563541412353516,0.0025756359100341797,0.767709493637085,1,True,6
