,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15099667917463086,-0.1725233907183832,0.10990118980407715,0.07558560371398926,13.260215759277344,0.002583742141723633,0.00030493736267089844,0.2101595401763916,2,True,12
1,NeuralNetTorch,-0.15391547924993532,-0.1751118988143796,0.006896257400512695,0.0053768157958984375,12.166358709335327,0.006896257400512695,0.0053768157958984375,12.166358709335327,1,True,10
2,XGBoost,-0.15895105362076103,-0.18528790122936453,0.01107931137084961,0.004875898361206055,0.36423325538635254,0.01107931137084961,0.004875898361206055,0.36423325538635254,1,True,9
3,LightGBMXT,-0.16183088842054047,-0.1850862733853242,0.007584333419799805,0.003949403762817383,0.6073143482208252,0.007584333419799805,0.003949403762817383,0.6073143482208252,1,True,3
4,LightGBM,-0.16238883780662522,-0.19182295161728657,0.005217552185058594,0.0030829906463623047,0.6440625190734863,0.005217552185058594,0.0030829906463623047,0.6440625190734863,1,True,4
5,NeuralNetFastAI,-0.16469302867878696,-0.1861887014591444,0.020268917083740234,0.010272979736328125,2.0146286487579346,0.020268917083740234,0.010272979736328125,2.0146286487579346,1,True,8
6,CatBoost,-0.16689250226023516,-0.19545394967985175,0.005384206771850586,0.003203153610229492,2.1007368564605713,0.005384206771850586,0.003203153610229492,2.1007368564605713,1,True,6
7,ExtraTreesMSE,-0.168725255415568,-0.19161692362055902,0.0898284912109375,0.06772923469543457,0.5250897407531738,0.0898284912109375,0.06772923469543457,0.5250897407531738,1,True,7
8,RandomForestMSE,-0.1711679259583036,-0.19004740344923796,0.08934187889099121,0.06502795219421387,0.5194642543792725,0.08934187889099121,0.06502795219421387,0.5194642543792725,1,True,5
9,LightGBMLarge,-0.17432506270213857,-0.20052019592728107,0.007757663726806641,0.003784656524658203,2.130584239959717,0.007757663726806641,0.003784656524658203,2.130584239959717,1,True,11
10,KNeighborsDist,-0.36364222130554974,-0.39099084619435037,0.019122600555419922,0.018903732299804688,0.006243228912353516,0.019122600555419922,0.018903732299804688,0.006243228912353516,1,True,2
11,KNeighborsUnif,-0.37547262732104403,-0.3941081619568311,0.017446517944335938,0.0172269344329834,0.003855466842651367,0.017446517944335938,0.0172269344329834,0.003855466842651367,1,True,1
