,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.15728646263013613,-242.34735655452192,0.0076923370361328125,0.005710124969482422,9.35031771659851,0.0076923370361328125,0.005710124969482422,9.35031771659851,1,True,10
1,RandomForestMSE,-0.16823895494375535,-243.39486475218732,0.08721280097961426,0.06918501853942871,0.5112910270690918,0.08721280097961426,0.06918501853942871,0.5112910270690918,1,True,5
2,ExtraTreesMSE,-0.17164256178313908,-220.1145607492913,0.09308671951293945,0.06522583961486816,0.5159118175506592,0.09308671951293945,0.06522583961486816,0.5159118175506592,1,True,7
3,NeuralNetFastAI,-0.1726465197503713,-191.2653078520703,0.017931699752807617,0.010643482208251953,2.2714598178863525,0.017931699752807617,0.010643482208251953,2.2714598178863525,1,True,8
4,CatBoost,-0.17608585356935066,-231.23125095716156,0.006786346435546875,0.0037453174591064453,2.5042946338653564,0.006786346435546875,0.0037453174591064453,2.5042946338653564,1,True,6
5,KNeighborsUnif,-0.3998720321348207,-176.68192941166225,0.017160415649414062,0.017124176025390625,0.003987312316894531,0.017160415649414062,0.017124176025390625,0.003987312316894531,1,True,1
6,KNeighborsDist,-0.4110479111443224,-169.67436506980778,0.01910853385925293,0.018138408660888672,0.0062313079833984375,0.01910853385925293,0.018138408660888672,0.0062313079833984375,1,True,2
7,LightGBMXT,-0.49232650930326544,-187.00518378391536,0.007017850875854492,0.0031714439392089844,0.39325904846191406,0.007017850875854492,0.0031714439392089844,0.39325904846191406,1,True,3
8,LightGBM,-0.5054787563372801,-191.1599523057478,0.0037522315979003906,0.003086090087890625,0.5083158016204834,0.0037522315979003906,0.003086090087890625,0.5083158016204834,1,True,4
9,LightGBMLarge,-0.5118425863172659,-190.01400039608362,0.0038695335388183594,0.0032656192779541016,1.4649322032928467,0.0038695335388183594,0.0032656192779541016,1.4649322032928467,1,True,11
10,XGBoost,-0.8944740136435094,-22.41411529535961,0.010938405990600586,0.005192995071411133,0.34148645401000977,0.010938405990600586,0.005192995071411133,0.34148645401000977,1,True,9
11,WeightedEnsemble_L2,-0.8944740136435094,-22.41411529535961,0.012273073196411133,0.00548863410949707,0.555234432220459,0.0013346672058105469,0.0002956390380859375,0.21374797821044922,2,True,12
