,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.1681364507709551,-0.1528218097946166,0.0068492889404296875,0.005311727523803711,6.448321104049683,0.0068492889404296875,0.005311727523803711,6.448321104049683,1,True,10
1,WeightedEnsemble_L2,-0.1681422144667844,-0.149944083557156,0.11308526992797852,0.08013248443603516,8.246956586837769,0.002893686294555664,0.0003044605255126953,0.2120366096496582,2,True,12
2,XGBoost,-0.1730644204255695,-0.15595470117991767,0.01079106330871582,0.00493931770324707,0.3809366226196289,0.01079106330871582,0.00493931770324707,0.3809366226196289,1,True,9
3,CatBoost,-0.17781721827341504,-0.160266961879824,0.005803108215332031,0.003268718719482422,2.592008352279663,0.005803108215332031,0.003268718719482422,2.592008352279663,1,True,6
4,LightGBMXT,-0.17818757722838818,-0.1601175819385399,0.009657859802246094,0.0046651363372802734,0.7165169715881348,0.009657859802246094,0.0046651363372802734,0.7165169715881348,1,True,3
5,LightGBM,-0.1800242724868866,-0.16074789321845184,0.005060434341430664,0.003276824951171875,0.6960084438323975,0.005060434341430664,0.003276824951171875,0.6960084438323975,1,True,4
6,RandomForestMSE,-0.18093457069667207,-0.16919897601652015,0.08749079704284668,0.0663001537322998,0.5096538066864014,0.08749079704284668,0.0663001537322998,0.5096538066864014,1,True,5
7,ExtraTreesMSE,-0.1842786468811308,-0.16929671507649727,0.09271430969238281,0.06777644157409668,0.5230796337127686,0.09271430969238281,0.06777644157409668,0.5230796337127686,1,True,7
8,NeuralNetFastAI,-0.18535303088199073,-0.16657356374197657,0.01869940757751465,0.010548591613769531,1.9899744987487793,0.01869940757751465,0.010548591613769531,1.9899744987487793,1,True,8
9,LightGBMLarge,-0.19411019525770037,-0.17400980062651808,0.008125782012939453,0.0037941932678222656,1.8976514339447021,0.008125782012939453,0.0037941932678222656,1.8976514339447021,1,True,11
10,KNeighborsUnif,-0.4334973707113235,-0.3598821422184784,0.01706695556640625,0.017524242401123047,0.003825664520263672,0.01706695556640625,0.017524242401123047,0.003825664520263672,1,True,1
11,KNeighborsDist,-0.4387919167140291,-0.36712854002055406,0.01960611343383789,0.018017292022705078,0.005850553512573242,0.01960611343383789,0.018017292022705078,0.005850553512573242,1,True,2
