,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.14416782828355526,-0.15106565402523378,0.053208351135253906,0.027256011962890625,10.742369413375854,0.003281831741333008,0.0003108978271484375,0.21172189712524414,2,True,12
1,XGBoost,-0.1476822129218704,-0.15729933109370592,0.01518392562866211,0.006066799163818359,0.5730586051940918,0.01518392562866211,0.006066799163818359,0.5730586051940918,1,True,9
2,LightGBMXT,-0.149558118154698,-0.15666815502810552,0.013994693756103516,0.00739598274230957,1.026339054107666,0.013994693756103516,0.00739598274230957,1.026339054107666,1,True,3
3,CatBoost,-0.15043286660190977,-0.15902489079887125,0.006575584411621094,0.0038514137268066406,2.850008726119995,0.006575584411621094,0.0038514137268066406,2.850008726119995,1,True,6
4,LightGBM,-0.1541390491650783,-0.15844139885877595,0.0063169002532958984,0.0039288997650146484,0.7212488651275635,0.0063169002532958984,0.0039288997650146484,0.7212488651275635,1,True,4
5,NeuralNetFastAI,-0.15419569181690593,-0.16462799073836565,0.018074750900268555,0.010631799697875977,2.0391690731048584,0.018074750900268555,0.010631799697875977,2.0391690731048584,1,True,8
6,NeuralNetTorch,-0.15542396155960436,-0.16256061575570224,0.007855415344238281,0.005702018737792969,5.359992265701294,0.007855415344238281,0.005702018737792969,5.359992265701294,1,True,10
7,RandomForestMSE,-0.15689688031503476,-0.17395233172596664,0.08825540542602539,0.07280325889587402,0.5244085788726807,0.08825540542602539,0.07280325889587402,0.5244085788726807,1,True,5
8,ExtraTreesMSE,-0.16025228255679042,-0.1715693913901499,0.09398627281188965,0.07460474967956543,0.5265195369720459,0.09398627281188965,0.07460474967956543,0.5265195369720459,1,True,7
9,LightGBMLarge,-0.16860716729390535,-0.16804701012480705,0.009359359741210938,0.005030155181884766,2.186887741088867,0.009359359741210938,0.005030155181884766,2.186887741088867,1,True,11
10,KNeighborsUnif,-0.36568544729282343,-0.359500117720235,0.017480850219726562,0.018707990646362305,0.004137516021728516,0.017480850219726562,0.018707990646362305,0.004137516021728516,1,True,1
11,KNeighborsDist,-0.3700387111966867,-0.36616068282357767,0.019595623016357422,0.017987728118896484,0.004866123199462891,0.019595623016357422,0.017987728118896484,0.004866123199462891,1,True,2
