,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,ExtraTreesMSE,-0.19233385077070075,-193.6838764022275,0.09169530868530273,0.06512713432312012,0.5390315055847168,0.09169530868530273,0.06512713432312012,0.5390315055847168,1,True,7
1,NeuralNetFastAI,-0.19508544504654943,-227.89656466109764,0.018871784210205078,0.009633541107177734,2.1595458984375,0.018871784210205078,0.009633541107177734,2.1595458984375,1,True,8
2,CatBoost,-0.19681748816786568,-218.2191407186657,0.004529714584350586,0.0023784637451171875,0.9364433288574219,0.004529714584350586,0.0023784637451171875,0.9364433288574219,1,True,6
3,RandomForestMSE,-0.20207769845702842,-203.99234508739195,0.08895635604858398,0.06550407409667969,0.5042214393615723,0.08895635604858398,0.06550407409667969,0.5042214393615723,1,True,5
4,KNeighborsUnif,-0.3998720321348207,-176.68192941166225,0.01698136329650879,0.017104387283325195,0.0038878917694091797,0.01698136329650879,0.017104387283325195,0.0038878917694091797,1,True,1
5,KNeighborsDist,-0.4110479111443224,-169.67436506980778,0.019157886505126953,0.017971038818359375,0.0048389434814453125,0.019157886505126953,0.017971038818359375,0.0048389434814453125,1,True,2
6,LightGBM,-0.506354683830813,-191.16039721201344,0.0033864974975585938,0.002466440200805664,0.4612767696380615,0.0033864974975585938,0.002466440200805664,0.4612767696380615,1,True,4
7,LightGBMXT,-0.5101212007651946,-187.98014071475785,0.0041065216064453125,0.0024938583374023438,0.3445439338684082,0.0041065216064453125,0.0024938583374023438,0.3445439338684082,1,True,3
8,LightGBMLarge,-0.5122949088749134,-190.01414745555368,0.0025947093963623047,0.0025627613067626953,1.4487195014953613,0.0025947093963623047,0.0025627613067626953,1.4487195014953613,1,True,11
9,NeuralNetTorch,-0.5467525587714244,-70.38076194846168,0.006303310394287109,0.0047299861907958984,1.9119722843170166,0.006303310394287109,0.0047299861907958984,1.9119722843170166,1,True,10
10,XGBoost,-0.8944759200500504,-22.414549945347165,0.010451793670654297,0.004387378692626953,0.32463812828063965,0.010451793670654297,0.004387378692626953,0.32463812828063965,1,True,9
11,WeightedEnsemble_L2,-0.8944759200500504,-22.414549945347165,0.011661052703857422,0.004677772521972656,0.5344099998474121,0.001209259033203125,0.0002903938293457031,0.20977187156677246,2,True,12
