,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.1410870964379791,-0.16552241478008003,0.3059842586517334,0.20336604118347168,12.173977375030518,0.0068209171295166016,0.00047659873962402344,0.27097487449645996,2,True,12
1,LightGBMXT,-0.1459201196371928,-0.17132736713249944,0.028623580932617188,0.01900649070739746,0.9359908103942871,0.028623580932617188,0.01900649070739746,0.9359908103942871,1,True,3
2,CatBoost,-0.15002563899878255,-0.18407715849546283,0.0071773529052734375,0.006780147552490234,1.2690351009368896,0.0071773529052734375,0.006780147552490234,1.2690351009368896,1,True,6
3,NeuralNetFastAI,-0.1505462596204663,-0.1778703715214247,0.022756099700927734,0.01309514045715332,2.6223340034484863,0.022756099700927734,0.01309514045715332,2.6223340034484863,1,True,8
4,NeuralNetTorch,-0.15065526507939228,-0.17562821653823074,0.007983684539794922,0.006684541702270508,6.1010308265686035,0.007983684539794922,0.006684541702270508,6.1010308265686035,1,True,10
5,LightGBM,-0.15201387945651773,-0.1751702403115983,0.014781475067138672,0.009439706802368164,0.6870927810668945,0.014781475067138672,0.009439706802368164,0.6870927810668945,1,True,4
6,XGBoost,-0.15324574769993746,-0.17396473321097608,0.015120983123779297,0.007742643356323242,0.5904879570007324,0.015120983123779297,0.007742643356323242,0.5904879570007324,1,True,9
7,ExtraTreesMSE,-0.15823178346439248,-0.18011789202585052,0.10572099685668945,0.07305765151977539,0.4880678653717041,0.10572099685668945,0.07305765151977539,0.4880678653717041,1,True,7
8,RandomForestMSE,-0.16274050536933335,-0.18312076601866004,0.10417652130126953,0.07386326789855957,0.4779982566833496,0.10417652130126953,0.07386326789855957,0.4779982566833496,1,True,5
9,LightGBMLarge,-0.1673130597439558,-0.1859229557676489,0.03262019157409668,0.01392674446105957,1.6268572807312012,0.03262019157409668,0.01392674446105957,1.6268572807312012,1,True,11
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.01489114761352539,0.0191042423248291,0.03987240791320801,0.01489114761352539,0.0191042423248291,0.03987240791320801,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.0173952579498291,0.01949310302734375,0.0434870719909668,0.0173952579498291,0.01949310302734375,0.0434870719909668,1,True,2
