,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT,-0.21554068228928627,-188.94300346077512,0.0063970088958740234,0.0030515193939208984,0.5048027038574219,0.0063970088958740234,0.0030515193939208984,0.5048027038574219,1,True,3
1,ExtraTreesMSE,-0.2230272082981264,-192.5889868802513,0.08585858345031738,0.06946897506713867,0.5313961505889893,0.08585858345031738,0.06946897506713867,0.5313961505889893,1,True,7
2,LightGBM,-0.22758238201068548,-187.00948515038107,0.004292488098144531,0.0026955604553222656,0.5884296894073486,0.004292488098144531,0.0026955604553222656,0.5884296894073486,1,True,4
3,NeuralNetFastAI,-0.22797959963204603,-192.4123980141411,0.019298315048217773,0.009692668914794922,2.1423330307006836,0.019298315048217773,0.009692668914794922,2.1423330307006836,1,True,8
4,RandomForestMSE,-0.22856934292767916,-184.68131011849792,0.08469486236572266,0.06570863723754883,0.5086209774017334,0.08469486236572266,0.06570863723754883,0.5086209774017334,1,True,5
5,CatBoost,-0.2482753738128669,-197.22681382275346,0.003977775573730469,0.0020570755004882812,0.5554563999176025,0.003977775573730469,0.0020570755004882812,0.5554563999176025,1,True,6
6,LightGBMLarge,-0.3316375492489595,-180.27275024814463,0.003897428512573242,0.0027074813842773438,1.5389695167541504,0.003897428512573242,0.0027074813842773438,1.5389695167541504,1,True,11
7,KNeighborsUnif,-0.503213364222432,-145.4860921813613,0.0169222354888916,0.019185543060302734,0.003748655319213867,0.0169222354888916,0.019185543060302734,0.003748655319213867,1,True,1
8,KNeighborsDist,-0.5402134756807752,-146.29087194819763,0.01940774917602539,0.018358230590820312,0.006188631057739258,0.01940774917602539,0.018358230590820312,0.006188631057739258,1,True,2
9,NeuralNetTorch,-0.5904879252865937,-55.34269695791672,0.006519317626953125,0.004848480224609375,1.9385254383087158,0.006519317626953125,0.004848480224609375,1.9385254383087158,1,True,10
10,XGBoost,-0.8875534627175542,-16.019884586913733,0.010771989822387695,0.004378557205200195,0.3212926387786865,0.010771989822387695,0.004378557205200195,0.3212926387786865,1,True,9
11,WeightedEnsemble_L2,-0.8875534627175542,-16.019884586913733,0.012108564376831055,0.004670858383178711,0.5297791957855225,0.0013365745544433594,0.0002923011779785156,0.20848655700683594,2,True,12
