,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15926855807425935,-0.15582012481331178,0.11086511611938477,0.07921361923217773,8.205966711044312,0.003025054931640625,0.0003001689910888672,0.20769500732421875,2,True,12
1,NeuralNetTorch,-0.16586234503305805,-0.15872663457721012,0.007398843765258789,0.005467891693115234,6.348002195358276,0.007398843765258789,0.005467891693115234,6.348002195358276,1,True,10
2,ExtraTreesMSE,-0.17127733988127353,-0.19688945633580127,0.09080624580383301,0.06757402420043945,0.5226902961730957,0.09080624580383301,0.06757402420043945,0.5226902961730957,1,True,7
3,LightGBM,-0.17374254694444158,-0.18165278238972188,0.004784584045410156,0.0031845569610595703,0.633955717086792,0.004784584045410156,0.0031845569610595703,0.633955717086792,1,True,4
4,RandomForestMSE,-0.17439516390504023,-0.19768824703704815,0.08922505378723145,0.06694626808166504,0.5134305953979492,0.08922505378723145,0.06694626808166504,0.5134305953979492,1,True,5
5,CatBoost,-0.1766692171458187,-0.18893255077799426,0.005522727966308594,0.0029566287994384766,1.0072119235992432,0.005522727966308594,0.0029566287994384766,1.0072119235992432,1,True,6
6,LightGBMXT,-0.177484691508839,-0.17331786065219387,0.00643157958984375,0.0033147335052490234,0.5028831958770752,0.00643157958984375,0.0033147335052490234,0.5028831958770752,1,True,3
7,XGBoost,-0.18039455915095473,-0.18295156491722336,0.011651277542114258,0.005051851272583008,0.414841890335083,0.011651277542114258,0.005051851272583008,0.414841890335083,1,True,9
8,NeuralNetFastAI,-0.18832761461801764,-0.18912203657780777,0.020209789276123047,0.01024317741394043,2.279252052307129,0.020209789276123047,0.01024317741394043,2.279252052307129,1,True,8
9,LightGBMLarge,-0.1946447704466776,-0.2044646469096593,0.00817728042602539,0.003854036331176758,2.118093967437744,0.00817728042602539,0.003854036331176758,2.118093967437744,1,True,11
10,KNeighborsDist,-0.37091908159932063,-0.41132196365105644,0.019780397415161133,0.01833510398864746,0.0062177181243896484,0.019780397415161133,0.01833510398864746,0.0062177181243896484,1,True,2
11,KNeighborsUnif,-0.37290763342912886,-0.396805695524673,0.01717400550842285,0.01730656623840332,0.003987550735473633,0.01717400550842285,0.01730656623840332,0.003987550735473633,1,True,1
