,working_hours,location,model,extension,const_year,price
769,10978,NL,323,E,2013,64800
770,5145,PL,323,F,2017,139000
771,18000,HU,323,D,2008,40740
772,8328,DE,323,F,2016,98500
773,12961,PL,323,D,2009,53471
774,7865,NL,323,D,2009,49800
775,12743,NL,323,D,2011,53800
776,19699,NL,323,D,2008,41900
777,12016,NL,323,E,2013,62800
778,10000,HU,323,E,2013,73000
779,10330,NL,323,D,2008,45800
780,13303,NL,323,E,2012,61800
781,11563,NL,323,E,2013,62800
782,1476,PL,323,NG,2018,140000
783,8687,NL,323,E,2012,69800
784,12090,PL,323,E,2013,78500
785,10296,EE,323,E,2014,63500
786,13300,BE,323,E,2012,65000
787,11000,PL,323,E,2011,63590
788,7700,PL,323,F,2016,99010
789,9900,PL,323,E,2014,78110
790,13745,DK,323,E,2012,62500
791,10525,NL,323,D,2008,49800
792,5735,SE,323,F,2017,133795
793,12742,NL,323,D,2011,49900
794,11000,NL,323,D,2010,52500
795,18497,NL,323,D,2008,49000
796,9975,NL,323,D,2008,58500
797,11433,NL,323,D,2008,49800
798,12250,NL,323,D,2009,53500
799,11000,BE,323,D,2011,53000
800,4468,EE,323,D,2008,67900
801,2204,NL,323,NG,2018,149000
802,10000,ES,323,D,2011,69500
803,13545,BE,323,E,2012,59000
804,11599,PL,323,E,2014,64410
805,13581,NL,323,D,2008,53900
806,14964,NL,323,D,2008,53900
807,12500,ES,323,D,2008,40000
808,19575,NL,323,D,2009,47500
809,14000,ES,323,E,2014,58000
810,12000,DE,323,D,2009,49900
811,14258,NL,323,D,2008,52900
812,9748,PL,323,E,2012,62960
813,11605,NL,323,D,2006,48500
814,11593,NL,323,D,2011,58900
815,9800,LV,323,D,2008,50000
816,13000,NL,323,D,2006,48500
817,18195,NL,323,D,2007,39900
818,10400,ES,323,D,2008,43670
819,11000,ES,323,D,2007,41320
820,12816,DE,323,D,2010,57900
821,10974,PL,323,E,2013,61793
822,13826,ES,323,E,2014,63500
823,12200,PL,323,D,2011,54950
824,9000,NL,323,D,2008,52000
825,12750,DK,323,D,2011,51775
826,12475,PL,323,D,2008,66700
827,8889,PL,323,D,2011,66700
828,8249,FR,323,D,2007,60000
829,8130,NL,323,D,2006,55000
830,9000,LV,323,E,2013,70000
831,9855,NL,323,D,2010,57000
832,13600,ES,323,E,2014,58000
833,9116,NO,323,E,2015,90599
834,7750,PL,323,E,2012,72500
835,9600,GR,323,D,2007,88000
836,6999,PL,323,F,2016,91500
837,9900,FR,323,E,2012,47000
838,8400,ES,323,D,2011,53000
839,11350,NO,323,D,2007,46487
840,15509,EE,323,D,2008,42900
841,11369,NL,323,D,2006,58800
842,1950,SE,323,F,2017,162226
843,13168,SE,323,D,2008,42769
844,17000,PL,323,D,2008,40000
845,2833,DE,323,NG,2019,159000
846,3530,DE,323,E,2015,90000
847,8409,NL,323,E,2012,66800
848,10000,FR,323,D,2012,60000
849,8028,LU,323,D,2008,45000
850,9151,NO,323,E,2013,56545
851,11034,HU,323,D,2007,73250
852,13187,SE,323,D,2008,48879
853,11272,NL,323,D,2007,48900
854,5993,NL,323,F,2017,109000
855,4232,AT,323,F,2017,132500
856,3040,CH,323,F,2017,148245
857,4595,FR,323,E,2013,100000
858,3734,DE,323,E,2015,73110
859,12465,DK,323,D,2008,46784
860,6561,NL,323,E,2014,79800
861,14000,UA,323,D,2008,65000
862,8316,FI,323,E,2012,99500
863,10611,NL,323,D,2010,45000
864,10522,NL,323,D,2008,45800
865,6857,FR,323,E,2015,125000
866,2895,FR,323,E,2016,99000
867,10150,UA,323,D,2011,84000
868,13171,NL,323,D,2008,46900
869,8100,DE,323,D,2011,56500
870,4750,NL,323,NG,2019,135000
871,12161,IT,323,D,2010,58000
872,8400,ES,323,D,2008,53000
873,6130,PL,323,F,2017,129000
874,8925,NL,323,E,2012,69900
875,13452,FI,323,D,2011,76296
876,6474,FI,323,F,2016,124900
877,14266,FI,323,D,2008,54900
878,10613,PL,323,E,2015,54743
879,15130,PL,323,E,2014,35992
880,2600,SE,323,NG,2019,177757
881,3719,NL,323,D3,2019,89800
882,7997,NL,323,D,2011,62800
883,14201,NL,323,D,2008,46900
884,18565,NL,323,D,2008,42800
885,7615,PL,323,E,2015,110347
886,4211,BE,323,NG,2018,168000
887,6096,BE,323,F,2016,119000
888,11053,AT,323,E,2014,69500
889,12600,BE,323,E,2014,65000
890,10000,PL,323,E,2013,68590
891,10123,DE,323,D,2009,41900
892,1700,SE,323,NG,2019,180325
893,6222,NO,323,E,2012,77684
894,2500,FR,323,F,2017,150000
895,3611,IT,323,F,2017,137000
896,11900,PL,323,E,2013,65354
897,6013,CH,323,D,2010,72516
898,8983,IT,323,D,2009,72000
899,12480,NL,323,D,2009,47800
900,6220,PL,323,E,2014,85000
901,12675,NL,323,D,2010,55750
902,5232,AT,323,F,2017,132000
903,18550,PL,323,D,2008,39900
904,13098,HU,323,D,2009,60000
905,380,PL,323,D,2010,61470
906,9984,NL,323,D,2007,46000
907,6137,EE,323,F,2017,92000
908,8032,NL,323,D,2008,45000
909,5030,PL,323,F,2016,97509
910,11907,PL,323,E,2014,62001
911,3401,NL,323,F,2017,119500
912,969,NL,323,F,2017,139500
913,8685,NL,323,E,2013,69800
914,6980,NL,323,F,2016,99500
915,10253,HR,323,D,2011,63500
916,10329,NL,323,D,2008,45000
917,11400,NO,323,D,2008,49530
918,15600,NL,323,D,2007,44900
919,11200,NL,323,D,2011,62000
920,11895,NL,323,D,2009,55000
921,9833,PL,323,D,2011,58650
922,8307,DE,323,E,2015,82000
923,11757,PL,323,D,2010,48306
924,10338,PL,323,E,2012,62274
925,5100,DK,323,F,2017,160032
926,5000,PT,323,E,2015,85000
927,7200,DK,323,E,2012,103281
928,13700,ES,323,E,2014,65000
929,9722,ES,323,D,2011,66000
930,10390,ES,323,D,2012,75000
931,8400,RO,323,D,2008,48500
932,5500,PL,323,E,2014,96291
933,4500,HU,323,E,2014,97000
934,14000,FI,323,D,2008,49000
935,8280,BE,323,E,2013,58500
936,6494,NL,323,E,2013,105000
937,6333,NO,323,F,2016,102685
938,12510,NO,323,D,2008,50853
939,7270,FI,323,E,2015,115000
940,6444,FI,323,F,2016,125001
941,9568,FI,323,D,2011,70074
942,13428,FI,323,D,2011,80296
943,4703,IT,323,F,2017,130000
944,7861,IT,323,D,2008,76500
945,10450,PL,323,D,2009,75262
946,4830,PL,323,F,2017,128000
947,7600,PL,323,E,2012,71000
948,3604,AT,323,NG,2018,135000
949,5977,FR,323,E,2015,115000
950,11700,BG,323,D,2006,39880
951,3980,NL,323,F,2017,129000
952,14717,IT,323,D,2008,39000
953,5678,IT,323,D,2010,69000
954,6830,FR,323,E,2015,130000
955,9971,PL,323,D,2010,61350
956,8795,NO,323,D,2011,64674
957,8898,NL,323,D,2011,49800
958,4127,BE,323,NG,2018,153000
959,5353,PL,323,F,2017,103000
960,3344,FR,323,E,2015,105000
961,5268,PL,323,F,2017,123100
962,9300,RO,323,D,2006,45900
963,3126,IT,323,E,2016,118000
964,2890,FR,323,E,2016,124000
965,14554,NL,323,D,2006,52900
966,14580,NL,323,D,2007,54900
967,12981,NL,323,D,2009,49900
968,16000,PL,323,D,2011,48900
969,6844,FR,323,E,2015,109000
970,4897,PL,323,E,2016,121000
971,6000,DE,323,E,2015,128500
972,5800,DE,323,E,2015,129500
973,10800,DE,323,D,2009,46900
974,10500,DE,323,D,2009,49850
975,14880,HR,323,D,2008,45000
976,9480,DE,323,E,2012,66500
977,10745,NL,323,D,2011,64000
978,11200,DE,323,E,2011,58000
979,7796,DE,323,E,2011,69900
980,5550,DE,323,F,2016,94000
981,390,CZ,323,NG,2019,196000
982,11595,NL,323,E,2014,64800
983,5800,DE,323,F,2017,124900
984,5063,DE,323,,2016,104000
985,5,NL,323,D3,2022,117500
986,7,NL,323,D3,2021,117500
987,10,NL,323,D3,2021,114500
988,7,NL,323,D3,2021,114500
989,10,NL,323,D3,2022,114500
990,6,NL,323,D3,2022,114800
991,4,BE,323,D3,2021,114000
992,6,NL,323,D3,2021,113000
993,4,NL,323,D3,2021,114900
994,12,NL,323,D3,2020,109800
995,8,NL,323,D3,2021,117500
996,5,NL,323,D3,2021,115000
997,4,NL,323,D3,2021,112400
998,6,NL,323,D3,2021,114800
999,5,NL,323,D3,2021,114800
1000,4,NL,323,D3,2021,114800
1001,6,NL,323,D3,2021,114000
1002,11,NL,323,D3,2021,114800
1003,4,PL,323,F,2017,128000
1004,5,PL,323,F,2017,122532
1005,4,PL,323,E,2016,121000
1006,2,FR,323,E,2016,124000
1007,6,FR,323,E,2015,130000
1008,3,FR,323,E,2015,105000
1009,5,FR,323,E,2015,115000
1010,8,NL,323,E,2013,69800
1011,6,NL,323,F,2016,99500
1012,3,NL,323,F,2017,119500
1013,8,DE,323,E,2015,82000
1014,5,NL,323,D3,2021,112400
1015,10,NL,323,D,2020,119000
1016,3,BE,323,D3,2021,115000
1017,12,NL,323,D3,2020,114800
1018,11,NL,323,D3,2020,114800
1019,5,NL,323,D,2019,112500
1020,6,NL,323,D,2020,112500
1021,5,NL,323,D3,2020,112500
1022,8,NL,323,D3,2021,114900
1023,5,NL,323,D3,2021,114900
1024,7,DE,323,D3,2020,112500
1025,7508,SE,329,E,2015,113768
1026,12129,HR,329,D,2009,75500
1027,12927,NL,329,E,2012,73800
1028,12039,NL,329,E,2012,71800
1029,9900,DE,329,E,2011,83900
1030,10600,DE,329,E,2012,77000
1031,11424,DE,329,E,2012,72900
1032,11500,DE,329,E,2014,89900
1033,12281,NL,329,E,2012,72800
1034,6099,UK,329,E,2014,54310
1035,8424,GB,329,E,2014,81789
1036,14096,IT,329,E,2012,70000
1037,16409,PL,329,E,2012,74190
1038,11000,BE,329,D,2010,62000
1039,11000,CZ,329,E,2013,92032
1040,6013,BE,329,D,2013,79000
1041,12037,NL,329,E,2014,89500
1042,12282,EE,329,E,2012,74000
1043,10157,DE,329,E,2012,102221
1044,10834,DE,329,E,2014,108171
1045,9393,NL,329,D,2011,59500
1046,11173,DE,329,E,2014,89900
1047,9175,FI,329,E,2014,100000
1048,14429,GB,329,D,2010,55184
1049,5250,NO,329,E,2012,94575
1050,7111,BE,329,E,2014,106000
1051,11620,NL,329,E,2012,77900
1052,9741,GB,329,E,2011,81749
1053,7000,GB,329,E,2015,95323
1054,5618,NL,329,D,2009,83295
1055,14104,NL,329,E,2015,74800
1056,15424,NL,329,E,2012,79800
1057,11700,BE,329,D,2010,67000
1058,11400,BE,329,D,2010,69000
1059,9800,DE,329,D,2011,95000
1060,14000,TR,329,D,2015,80000
1061,11000,DE,329,E,2012,78000
1062,12516,HR,329,E,2011,80500
1063,8347,NO,329,E,2015,113743
1064,6004,BE,329,D,2013,82000
1065,5073,BE,329,D,2013,84000
1066,11617,DE,329,E,2012,69000
1067,9253,PL,329,E,2014,90108
1068,7274,PL,329,E,2015,109936
1069,10500,FI,329,E,2015,99000
1070,11606,PL,329,E,2011,68297
1071,7352,NL,329,E,2014,99000
1072,12204,SE,329,D,2011,76874
1073,14200,NL,329,D,2010,71000
1074,14000,PL,329,E,2012,68470
1075,7140,PL,329,E,2012,112841
1076,7205,TR,329,D,2014,95000
1077,10272,DE,329,E,2015,120000
1078,8489,NL,329,D,2011,69000
1079,8700,BE,329,E,2012,73000
1080,11446,NL,329,E,2011,69500
1081,12180,NL,329,E,2011,76500
1082,13137,IT,329,D,2011,68000
1083,6911,NL,329,E,2015,115000
1084,11000,PL,329,E,2011,71000
1085,7020,ES,329,E,2014,137000
1086,6197,AT,329,E,2015,119500
1087,11229,NL,329,E,2011,75900
1088,8101,CH,329,E,2015,124469
1089,10302,DE,329,E,2015,81000
1090,12000,DE,329,E,2014,95000
1091,14823,NL,329,E,2014,76800
1092,10140,CH,329,E,2015,130504
1093,13200,NL,329,E,2012,71800
1094,10388,NL,329,E,2015,69500
1095,14338,NL,329,D,2009,69900
1096,10429,FR,329,E,2013,67000
1097,9142,NL,329,E,2015,84500
1098,12225,NL,329,D,2009,73900
1099,3842,PL,329,E,2012,104306
1100,8135,DE,329,E,2015,89000
1101,9147,ES,329,E,2012,67500
1102,11155,SE,329,E,2015,102459
1103,9227,DE,329,E,2014,89000
1104,8080,AT,329,E,2015,125000
1105,10265,DE,329,E,2015,89900
1106,12250,TR,329,D,2015,83000
1107,12400,NL,329,E,2013,72000
1108,6009,BE,329,D,2013,89000
1109,11299,HR,329,E,2012,81500
1110,11150,SE,329,E,2015,99364
1111,13082,NO,329,E,2014,69872
1112,8749,PL,329,E,2015,54743
1113,13897,PL,329,E,2015,53234
1114,9733,PL,329,E,2015,68105
1115,9400,NO,329,E,2015,100435
1116,9687,NL,329,E,2010,76500
1117,5072,BE,329,D,2013,89000
1118,7011,FR,329,E,2014,125000
1119,7254,BE,329,D,2015,89000
1120,12416,CH,329,E,2013,78023
1121,4480,DE,329,D,2010,104000
1122,5017,FR,329,E,2013,67000
1123,11300,PL,329,E,2013,81680
1124,11100,SE,329,D,2011,58793
1125,8894,NL,329,D,2009,77000
1126,8028,DE,329,E,2012,115000
1127,5500,PL,329,E,2014,96000
1128,11326,FR,329,E,2014,72000
1129,14300,DK,329,E,2012,68303
1130,8800,DK,329,E,2013,97479
1131,14967,RU,329,D,2012,67964
1132,8604,PL,329,E,2013,73841
1133,9762,PL,329,E,2013,79286
1134,10299,PL,329,E,2013,73841
1135,10602,NL,329,E,2014,88500
1136,5100,NL,329,E,2013,105000
1137,8798,DE,329,E,2014,86000
1138,8169,DE,329,E,2014,109000
1139,9300,CH,329,E,2011,75852
1140,11000,RO,329,D,2011,70000
1141,9589,DE,329,E,2014,67900
1142,7900,RO,329,E,2012,67500
1143,8796,NL,329,D,2012,69000
1144,5800,NL,329,E,2013,105000
1145,10612,DE,329,D,2011,85500
1146,7773,AT,329,E,2015,117500
1147,8500,DE,329,E,2012,99500
1148,9000,PL,329,E,2013,94910
1149,9000,NL,329,E,2014,95000
1150,11363,FR,329,E,2011,67000
1151,9228,PL,329,D,2009,87879
1152,4952,PL,329,E,2012,131266
1153,14400,RU,329,D,2014,94631
1154,15277,FI,329,E,2011,75000
1155,8500,PL,329,E,2011,77476
1156,12100,FI,329,E,2012,79000
1157,7700,TR,329,D,2015,93000
1158,9272,SE,329,E,2015,115244
1159,10100,DE,329,E,2014,88000
1160,11313,NL,329,D,2010,73900
1161,14446,NL,329,E,2012,69500
1162,7430,DE,329,E,2014,79000
1163,12866,NL,329,E,2012,69800
1164,9109,HR,329,D,2013,87500
1165,11267,DE,329,E,2012,74500
1166,9816,DE,329,E,2011,72500
1167,10400,DE,329,E,2012,69900
1168,5759,NL,329,F,2015,107500
1169,9870,DE,329,D,2011,68900
1170,13852,NL,329,E,2014,91800
1171,6700,NL,330,D2,2018,135000
1172,10200,NL,330,D2,2015,107900
1173,5639,UA,330,D2,2016,125000
1174,12450,SI,330,D,2008,97903
1175,11894,NL,330,C,2004,53800
1176,11000,GB,330,C,2006,105567
1177,8167,ES,330,D,2007,40909
1178,13554,DE,330,D,2007,59900
1179,1166,DE,330,NG,2020,239500
1180,19730,NL,330,D,2006,52000
1181,3600,GB,330,,2019,236497
1182,5700,NL,330,F,2018,145000
1183,8450,AT,330,F,2017,125000
1184,8435,AT,330,F,2017,124500
1185,15000,DE,330,D,2008,49300
1186,23158,AT,330,D,2009,46900
1187,18376,DE,330,D,2008,105791
1188,18344,IT,330,C,2005,45000
1189,21298,NL,330,D,2006,54800
1190,11750,BE,330,D,2008,61500
1191,8456,DE,330,F,2016,89850
1192,17411,NL,330,D,2007,61500
1193,3593,NL,330,NG,2019,179000
1194,13100,UA,330,D,2008,186000
1195,14862,NL,330,D,2008,68900
1196,11297,NL,330,F,2016,98750
1197,6213,BE,330,F,2016,129000
1198,4287,NL,330,D2,2015,119000
1199,22423,NL,330,C,2003,52800
1200,8071,DE,330,F,2016,144000
1201,4601,BE,330,F,2016,149000
1202,15477,BE,330,D,2008,70000
1203,10000,FR,330,D,2008,45600
1204,3635,FR,330,F,2018,205000
1205,11000,DE,330,C,2004,81991
1206,17000,NL,330,D,2008,59500
1207,11144,NL,330,D,2007,52500
1208,12652,NL,330,D,2008,95000
1209,17761,FI,330,D,2006,53000
1210,21291,FI,330,D,2006,48000
1211,3600,BY,330,NG,2020,169000
1212,12000,GB,330,C,2005,105957
1213,10278,NO,330,F,2017,128253
1214,7100,NL,330,D2,2017,95000
1215,22662,NL,330,D,2007,64800
1216,6164,DE,330,F,2017,138500
1217,7912,ES,330,D,2006,100894
1218,7262,NL,330,F,2016,123500
1219,9507,DE,330,F,2016,119000
1220,12504,FR,330,D,2006,77900
1221,16966,RO,330,D,2008,50000
1222,4464,GB,330,F,2016,126695
1223,10000,GB,330,D,2008,69984
1224,10836,NL,330,D2,2015,89000
1225,3848,NL,330,F,2018,189000
1226,13106,NL,330,D,2006,139000
1227,14000,NL,330,D,2007,57000
1228,13500,ES,330,D,2008,72000
1229,3740,BE,330,F,2017,145000
1230,11926,NL,330,F,2016,93900
1231,1820,PL,330,NG,2020,195000
1232,15183,DE,330,D,2007,65000
1233,9234,NL,330,D,2007,60000
1234,10470,NL,330,C,2002,52500
1235,8144,NL,330,D,2008,60000
1236,12300,DE,330,D,2007,61500
1237,11064,NL,330,D,2008,62800
1238,6000,ES,330,C,2002,1
1239,4700,NL,330,D2,2018,115000
1240,11841,NL,330,D,2008,62800
1241,10240,SE,330,C,2004,38507
1242,10000,LV,330,D,2007,65000
1243,13557,NL,330,C,2005,49800
1244,7726,DE,330,F,2016,121900
1245,9236,NL,330,D,2006,54500
1246,19000,RU,330,D,2008,253277
1247,4414,CH,330,F,2016,155454
1248,12700,DE,330,D,2006,135000
1249,12240,DE,330,C,2005,74900
1250,2472,FR,330,F,2017,211000
1251,3918,NL,330,F,2017,149000
1252,24000,NL,330,D,2006,49500
1253,6120,PL,330,F,2016,98540
1254,1134,BE,330,NG,2019,228000
1255,13500,TR,330,C,2004,225000
1256,2660,DE,330,NG,2019,196000
1257,13900,RU,330,D,2008,76810
1258,15292,ES,330,C,2005,58000
1259,17037,NL,330,D,2006,59500
1260,8232,NL,330,D,2008,59500
1261,9108,NL,330,B,2002,52500
1262,7408,NL,330,D2,2017,115000
1263,2130,DE,330,NG,2019,189000
1264,1096,GE,330,F,2016,261545
1265,3998,CH,330,F,2017,165768
1266,3492,BE,330,NG,2019,199000
1267,2381,NL,330,NG,2019,159800
1268,3507,NL,330,NG,2019,151800
1269,8236,GR,330,D,2008,112000
1270,12637,NL,330,D,2007,57500
1271,9122,NL,330,D,2008,62500
1272,3299,CH,330,F,2017,170876
1273,10300,HR,330,D,2008,82000
1274,8500,PL,330,F,2016,107000
1275,9548,UK,330,F,2016,105019
1276,4120,DE,330,F,2017,160000
1277,15000,CZ,330,C,2005,29500
1278,14150,IS,330,D,2007,45900
1279,10455,NL,330,D2,2018,123000
1280,7420,NL,330,D2,2017,120000
1281,4741,CH,330,F,2015,126056
1282,10545,NL,330,D,2007,52800
1283,13053,NL,330,D,2006,65900
1284,13560,NL,330,D,2007,69000
1285,5277,NO,330,F,2017,182218
1286,11541,NL,330,D2,2017,119500
1287,8778,NL,330,D,2007,58000
1288,20700,DE,330,D,2008,51000
1289,2517,DE,330,NG,2019,239000
1290,14864,NL,330,C,2003,119900
1291,2500,BE,330,NG,2019,195000
1292,8849,DE,330,F,2016,129000
1293,11711,FR,330,D,2006,65000
1294,14363,NL,330,D,2007,89750
1295,13669,NL,330,D,2006,65900
1296,8640,NO,330,D,2007,48248
1297,15235,FR,330,D,2007,15900
1298,13811,GB,330,D,2008,69017
1299,1668,PL,330,NG,2019,192000
1300,9886,NO,330,D,2007,138252
1301,11833,NO,330,D,2008,58068
1302,16000,NL,330,D,2007,72000
1303,9052,FI,330,F,2016,135000
1304,12446,RO,330,D,2007,33800
1305,8651,NL,330,D,2007,63800
1306,9410,NL,330,D2,2016,119500
1307,15300,NL,330,D,2008,61900
1308,2653,FR,330,F,2018,220000
1309,9590,PL,330,F,2018,130000
1310,12941,NL,330,C,2005,54800
1311,12937,BE,330,C,2006,59601
1312,14684,NL,330,D,2007,63500
1313,11687,NL,330,C,2005,49500
1314,6132,FR,330,F,2016,180000
1315,4163,NL,330,F,2018,169000
1316,9027,NL,330,D,2007,64800
1317,3691,NO,330,F,2018,208777
1318,2219,NL,330,F,2018,189000
1319,15600,RO,330,C,2002,41500
1320,5321,IT,330,F,2018,211000
1321,14020,FI,330,D,2008,59000
1322,1084,GE,330,F,2016,249513
1323,14322,NL,330,D,2008,59800
1324,3763,IT,330,F,2017,185000
1325,15900,NL,330,D,2008,85000
1326,1431,PL,330,NG,2019,203000
1327,10500,HR,330,C,2003,58000
1328,10000,PT,330,C,2005,46500
1329,12000,RO,330,D,2009,51900
1330,18576,RU,330,D,2007,65085
1331,18000,NO,330,D,2006,43044
1332,14000,BG,330,D,2006,60000
1333,5000,UA,330,D2,2016,112000
1334,12275,NL,330,F,2016,98800
1335,14973,NL,330,D,2006,83500
1336,6850,RU,330,D,2018,122907
1337,1458,LV,330,B,2002,168000
1338,11053,PL,330,F,2016,93710
1339,1151,NL,330,F,2018,180000
1340,4094,TR,330,D2,2017,123000
1341,14810,NL,330,D,2007,59500
1342,13000,NL,330,D,2008,92000
1343,13200,NL,330,D,2008,67900
1344,12459,PL,330,D,2008,54260
1345,4304,PL,330,F,2016,182400
1346,7242,NL,330,D2,2015,123000
1347,19000,TR,330,C,2004,44900
1348,9025,FR,330,D,2007,49900
1349,6139,FR,330,F,2016,170000
1350,17200,TR,330,C,2005,35000
1351,1063,DE,330,F,2018,209000
1352,15925,NL,330,D,2007,85000
1353,9464,NL,330,C,2003,47500
1354,9078,NL,330,D,2007,82900
1355,14934,RU,330,D,2006,39370
1356,3904,NL,330,F,2016,144000
1357,17000,DE,330,C,2004,39900
1358,15000,BE,330,D,2008,59000
1359,14351,NL,330,D,2007,87500
1360,13937,NL,330,D,2007,60800
1361,12090,CH,330,,2008,64900
1362,8,NL,330,NG,2021,197500
1363,1,TR,330,D,2007,45000
1364,21,ES,330,C,2003,34500
1365,3,ES,330,F,2016,173500
1366,14,NL,330,D,2007,59500
1367,4,PL,330,F,2016,182487
1368,1,PL,330,NG,2019,203000
1369,6,RU,330,D2,2018,122928
1370,10129,IT,336,E,2015,167000
1371,11000,DE,336,F,2015,120000
1372,10229,DE,336,F,2015,122500
1373,10300,DE,336,D,2012,81000
1374,11318,RO,336,E,2012,88235
1375,9500,DE,336,E,2014,124500
1376,12500,DE,336,E,2013,86950
1377,13500,RO,336,D,2012,73900
1378,9212,IE,336,F,2015,100000
1379,10500,PL,336,E,2014,107330
1380,14000,UA,336,D,2009,89000
1381,7200,DE,336,E,2014,125000
1382,9030,GB,336,E,2014,93923
1383,13300,PL,336,E,2013,74594
1384,13712,FR,336,E,2010,76900
1385,6070,BE,336,D2,2017,129883
1386,8216,BE,336,D2,2016,120262
1387,8615,NL,336,F,2015,134900
1388,7719,BE,336,D2,2014,115000
1389,5638,NL,336,F,2017,169000
1390,16200,PL,336,F,2015,98500
1391,12000,TR,336,D,2012,85000
1392,6100,BE,336,D2,2017,135000
1393,8200,BE,336,D2,2016,130000
1394,7294,GB,336,F,2015,142611
1395,10045,FI,336,E,2011,100000
1396,13612,NL,336,D2,2015,119900
1397,14022,NL,336,D,2011,62750
1398,11250,DE,336,D,2011,76000
1399,11200,PL,336,E,2012,48000
1400,14807,FR,336,D,2010,78000
1401,7916,NL,336,E,2014,149000
1402,8900,DE,336,F,2015,122000
1403,12484,FR,336,E,2012,99000
1404,13400,PL,336,D,2012,110840
1405,13000,RO,336,D,2013,73900
1406,5532,DE,336,E,2012,141711
1407,15624,NL,336,D,2011,87900
1408,12859,NL,336,E,2012,89000
1409,5302,BE,336,D2,2018,145000
1410,6216,BE,336,F,2016,149000
1411,12801,DK,336,E,2015,100789
1412,13458,DK,336,E,2015,98101
1413,10900,GB,336,E,2013,74480
1414,12591,DE,336,F,2016,105900
1415,11300,IT,336,E,2014,98000
1416,9909,FR,336,E,2016,122664
1417,7608,BE,336,D2,2015,124000
1418,11947,NL,336,E,2013,89750
1419,19185,NL,336,E,2012,64800
1420,3102,TR,336,NG,2020,185000
1421,9090,DE,336,E,2014,94000
1422,16187,SE,336,D,2010,112100
1423,18000,HU,336,D,2009,79623
1424,8573,NL,336,E,2012,84800
1425,9598,NL,336,F,2015,159000
1426,7500,GB,336,F,2017,139303
1427,10995,FR,336,E,2010,99000
1428,1870,UA,336,D,2018,140000
1429,9540,ES,336,D,2012,127800
1430,7607,BE,336,D2,2015,129000
1431,18827,NL,336,D,2009,64800
1432,2883,GB,336,F,2018,224719
1433,4684,NL,336,E,2017,216068
1434,10866,DE,336,E,2015,98900
1435,19188,FI,336,E,2012,53000
1436,10890,DE,336,E,2012,83900
1437,4230,TR,336,NG,2020,180000
1438,2545,PL,336,NG,2019,220000
1439,10800,DE,336,E,2012,91900
1440,5950,FI,336,F,2015,192000
1441,10562,BE,336,E,2012,86000
1442,11800,DE,336,D,2011,77000
1443,7353,DE,336,E,2014,124990
1444,11574,PL,336,E,2013,94716
1445,8590,FI,336,F,2016,160000
1446,8720,FI,336,F,2015,160000
1447,9116,RO,336,F,2016,139950
1448,2199,PL,336,NG,2020,229000
1449,1200,RO,336,E,2019,110000
1450,8955,NL,336,F,2018,148500
1451,4200,NL,336,D2,2017,125000
1452,4917,NL,336,D2,2016,10000
1453,18830,DE,336,D,2009,65500
1454,5200,ES,336,D2,2015,147000
1455,15764,TR,336,D,2010,73500
1456,7527,BE,336,D2,2015,129000
1457,7600,NO,336,F,2016,97000
1458,6050,DE,336,F,2016,159500
1459,7800,RU,336,D,2015,141622
1460,9374,GB,336,D,2012,77169
1461,10700,ES,336,E,2014,125000
1462,9736,NL,336,D,2012,59500
1463,8457,NL,336,E,2014,99500
1464,10554,NL,336,E,2012,81500
1465,17045,LU,336,D,2012,59800
1466,10000,RU,336,D,2014,107467
1467,6500,ES,336,F,2015,155000
1468,7000,LT,336,E,2016,75500
1469,12225,NL,336,E,2013,78900
1470,9667,NL,336,E,2013,109800
1471,12025,BE,336,E,2011,82000
1472,9723,DE,336,E,2013,99750
1473,7358,DE,336,E,2014,125900
1474,13227,NL,336,D,2011,96800
1475,4602,NL,336,E,2015,159000
1476,9766,CH,336,E,2013,103045
1477,9664,CH,336,E,2013,101172
1478,8915,DE,336,F,2015,125000
1479,10037,RO,336,E,2014,85000
1480,9420,HU,336,E,2013,88900
1481,4943,FR,336,F,2016,195000
1482,10991,FR,336,E,2010,105000
1483,11514,AT,336,E,2013,93500
1484,11416,AT,336,E,2013,99000
1485,10100,NL,336,E,2014,30000
1486,11700,RO,336,F,2016,92000
1487,9750,TR,336,D,2013,106000
1488,9720,IS,336,E,2014,111579
1489,7864,PL,336,F,2016,127514
1490,12603,PL,336,F,2016,85514
1491,11850,NL,336,F,2016,25000
1492,17045,NL,336,D,2012,67500
1493,8200,NO,336,E,2012,74572
1494,18000,TR,336,D,2012,57500
1495,11482,NL,336,E,2014,80800
1496,4780,DE,336,F,2018,187500
1497,8548,DE,336,F,2016,135900
1498,10771,DE,336,E,2014,109900
1499,7933,DE,336,F,2016,135900
1500,7250,UA,336,F,2016,136500
1501,5568,FR,336,E,2015,149000
1502,10500,RU,336,D,2013,98391
1503,8293,BE,336,D2,2015,99000
1504,12485,TR,336,D,2012,77000
1505,9535,TR,336,D,2012,99000
1506,1061,NL,336,D2,2017,184800
1507,1148,NL,336,D2,2017,184800
1508,8280,DE,336,D,2012,105500
1509,7850,NL,336,F,2016,148500
1510,7123,PL,336,D2,2015,94450
1511,8500,NO,336,E,2013,77900
1512,3904,NL,336,F,2018,195000
1513,11201,PL,336,F,2015,22
1514,12672,NL,336,E,2014,84800
