,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.14257850186923124,-0.16625639062159964,0.2552013397216797,0.17270374298095703,11.259284973144531,0.004647254943847656,0.0002987384796142578,0.21003389358520508,2,True,12
1,LightGBMXT,-0.1459201196371928,-0.17132736713249944,0.01651287078857422,0.008653879165649414,1.1958093643188477,0.01651287078857422,0.008653879165649414,1.1958093643188477,1,True,3
2,CatBoost,-0.15002563899878255,-0.18407715849546283,0.007059574127197266,0.0039141178131103516,2.793308973312378,0.007059574127197266,0.0039141178131103516,2.793308973312378,1,True,6
3,NeuralNetTorch,-0.1511910530329923,-0.178565814624789,0.007527351379394531,0.006086587905883789,5.053689002990723,0.007527351379394531,0.006086587905883789,5.053689002990723,1,True,10
4,LightGBM,-0.15201387945651773,-0.1751702403115983,0.008321285247802734,0.0047664642333984375,0.8975234031677246,0.008321285247802734,0.0047664642333984375,0.8975234031677246,1,True,4
5,NeuralNetFastAI,-0.15310151268054145,-0.17548726740474313,0.018697738647460938,0.010553836822509766,2.320706844329834,0.018697738647460938,0.010553836822509766,2.320706844329834,1,True,8
6,XGBoost,-0.15324574769993746,-0.17396473321097608,0.013937950134277344,0.005850315093994141,0.5451123714447021,0.013937950134277344,0.005850315093994141,0.5451123714447021,1,True,9
7,ExtraTreesMSE,-0.15823178346439248,-0.18011789202585052,0.09652113914489746,0.06934475898742676,0.5222513675689697,0.09652113914489746,0.06934475898742676,0.5222513675689697,1,True,7
8,RandomForestMSE,-0.16274050536933335,-0.18312076601866004,0.0890357494354248,0.06714916229248047,0.5141587257385254,0.0890357494354248,0.06714916229248047,0.5141587257385254,1,True,5
9,LightGBMLarge,-0.1673130597439558,-0.1859229557676489,0.021352291107177734,0.007545948028564453,3.3658463954925537,0.021352291107177734,0.007545948028564453,3.3658463954925537,1,True,11
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.018080472946166992,0.017488479614257812,0.0040400028228759766,0.018080472946166992,0.017488479614257812,0.0040400028228759766,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.019252538681030273,0.018335342407226562,0.006198406219482422,0.019252538681030273,0.018335342407226562,0.006198406219482422,1,True,2
