,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15330412229930068,-0.17506647850856824,0.15024876594543457,0.09805870056152344,14.023248195648193,0.0040776729583740234,0.0003001689910888672,0.20983576774597168,2,True,12
1,LightGBMXT,-0.15512008156732757,-0.1857436963587715,0.008985042572021484,0.004347562789916992,0.696235179901123,0.008985042572021484,0.004347562789916992,0.696235179901123,1,True,3
2,CatBoost,-0.1577908577459815,-0.1883238764599749,0.0051310062408447266,0.0048105716705322266,2.6798441410064697,0.0051310062408447266,0.0048105716705322266,2.6798441410064697,1,True,6
3,LightGBM,-0.15844462349534744,-0.18349138750040578,0.008409500122070312,0.004919528961181641,0.942061185836792,0.008409500122070312,0.004919528961181641,0.942061185836792,1,True,4
4,XGBoost,-0.15926350275624065,-0.18473058295109632,0.012600898742675781,0.005204200744628906,0.47186708450317383,0.012600898742675781,0.005204200744628906,0.47186708450317383,1,True,9
5,NeuralNetTorch,-0.1618063297538263,-0.1825844631770958,0.006989240646362305,0.005398988723754883,4.653724670410156,0.006989240646362305,0.005398988723754883,4.653724670410156,1,True,10
6,NeuralNetFastAI,-0.1624667341791054,-0.18848232306768886,0.01784229278564453,0.010608196258544922,2.269439220428467,0.01784229278564453,0.010608196258544922,2.269439220428467,1,True,8
7,ExtraTreesMSE,-0.16764576954295946,-0.1885223439761892,0.09365248680114746,0.06612753868103027,0.5183274745941162,0.09365248680114746,0.06612753868103027,0.5183274745941162,1,True,7
8,LightGBMLarge,-0.1727397075356321,-0.18892917792308458,0.014146566390991211,0.005893707275390625,2.7500157356262207,0.014146566390991211,0.005893707275390625,2.7500157356262207,1,True,11
9,RandomForestMSE,-0.17450672819081986,-0.19355987542472558,0.08702397346496582,0.07198119163513184,0.5140564441680908,0.08702397346496582,0.07198119163513184,0.5140564441680908,1,True,5
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.01750802993774414,0.01768350601196289,0.003931760787963867,0.01750802993774414,0.01768350601196289,0.003931760787963867,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.019875764846801758,0.018336057662963867,0.004888772964477539,0.019875764846801758,0.018336057662963867,0.004888772964477539,1,True,2
