model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
168,1,0.14,extra_trees,13952.495908598266,30.107964515686035,167,11131.53587892852,0,1701940077.0290291,1701940107.161085,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
178,2,0.24,extra_trees,14037.617548771676,13.567303657531738,177,10980.297558705102,0,1701940218.7956471,1701940232.3831248,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
200,3,0.0,extra_trees,14044.052770502167,1.523949384689331,199,11433.004539846423,0,1701940554.8113608,1701940556.3569386,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
110,4,0.0,random_forest,14247.701214776012,8.986795663833618,109,10779.851927736601,0,1701939790.408429,1701939799.4148054,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
157,5,0.0,extra_trees,14284.006114523121,1.3640408515930176,156,11460.809309747363,0,1701940049.3259447,1701940050.7107632,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
83,6,0.0,extra_trees,14337.752833724711,1.246525526046753,82,10020.137971467004,0,1701939590.1529162,1701939591.4174972,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
142,7,0.0,extra_trees,14343.501946351156,1.1216650009155273,141,12736.9881453998,0,1701939942.0550184,1701939943.1968515,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
159,8,0.0,extra_trees,14367.064753432081,1.3549439907073975,158,9503.865123022377,0,1701940056.952205,1701940058.3276734,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
167,9,0.0,extra_trees,14435.14830202312,1.2950670719146729,166,10767.785496989025,0,1701940070.854579,1701940072.1708374,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
87,10,0.28,gradient_boosting,14466.170247019509,0.6680209636688232,86,12877.279785713014,0,1701939618.5008066,1701939619.188311,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
184,11,0.0,extra_trees,14485.073428468208,1.1260380744934082,183,12639.023032176454,0,1701940317.4108543,1701940318.55703,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
13,12,0.0,extra_trees,14498.441776553469,1.1077277660369873,12,13386.55286131699,0,1701938991.1732335,1701938992.3028553,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
144,13,0.0,extra_trees,14504.721728233382,1.2843046188354492,143,8866.303384674316,0,1701939962.3174186,1701939963.6236048,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
150,14,0.0,extra_trees,14525.108029263005,1.0621216297149658,149,13478.779951628421,0,1701940025.1708405,1701940026.2533436,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
111,15,0.0,extra_trees,14584.144806719652,1.060171127319336,110,13114.06412574829,0,1701939804.388668,1701939805.4703486,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
28,16,0.0,random_forest,14626.031046784683,1.4011919498443604,27,11318.810252904077,0,1701939268.4925177,1701939269.9130738,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
149,17,0.0,extra_trees,14634.98243316474,1.0627875328063965,148,13742.86797810362,0,1701940019.1366494,1701940020.2174702,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
60,18,0.0,gradient_boosting,14771.846118587428,0.9942607879638672,59,13343.73595954782,0,1701939440.9772985,1701939441.9905322,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
98,19,0.0,random_forest,14812.152163114162,1.254547119140625,97,13238.080525762543,0,1701939675.8079042,1701939677.082435,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search
196,20,0.0,gradient_boosting,14873.224945809248,1.3796017169952393,195,12256.13212211374,0,1701940541.2839162,1701940542.6853576,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
160,21,0.08,libsvm_svr,14906.808864703757,1.7992069721221924,159,11835.77450871223,0,1701940059.1786957,1701940060.9961493,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
139,22,0.0,gradient_boosting,14918.339105401012,0.8719601631164551,138,14275.87855214866,0,1701939932.9978826,1701939933.8893342,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
100,23,0.02,random_forest,14990.045759573699,1.641817331314087,99,14160.321731132412,0,1701939682.8933465,1701939684.5546675,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
42,24,0.0,random_forest,15000.4889496026,1.5577609539031982,41,12598.773660205245,0,1701939298.6471572,1701939300.2263982,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
128,25,0.0,extra_trees,15051.122940751446,1.4221007823944092,127,4987.889549890429,0,1701939884.2318392,1701939885.6773655,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
102,26,0.0,gradient_boosting,15061.387113890896,9.749668598175049,101,8934.996357655715,0,1701939695.6824276,1701939705.4552739,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
43,27,0.0,random_forest,15062.692228143063,18.593945741653442,42,12667.918984285918,0,1701939300.5781307,1701939319.19422,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
2,28,0.0,random_forest,15084.394919617052,2.4219701290130615,1,5876.020720496009,0,1701938784.9659157,1701938787.4101021,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
