,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.14283279872006208,-0.15998502679291254,0.12521767616271973,0.08159470558166504,8.771908044815063,0.003023386001586914,0.00030517578125,0.21171021461486816,2,True,12
1,NeuralNetTorch,-0.1453487650717863,-0.16332150964264427,0.006998538970947266,0.005326509475708008,5.3414692878723145,0.006998538970947266,0.005326509475708008,5.3414692878723145,1,True,10
2,XGBoost,-0.1454200147805744,-0.1725008081154588,0.011731147766113281,0.004824161529541016,0.36206936836242676,0.011731147766113281,0.004824161529541016,0.36206936836242676,1,True,9
3,CatBoost,-0.14882422483424523,-0.17408343516831568,0.0055370330810546875,0.0028984546661376953,1.9478650093078613,0.0055370330810546875,0.0028984546661376953,1.9478650093078613,1,True,6
4,NeuralNetFastAI,-0.1506102856221506,-0.17709662245795346,0.019179344177246094,0.010551691055297852,2.000732183456421,0.019179344177246094,0.010551691055297852,2.000732183456421,1,True,8
5,LightGBMXT,-0.15373066179032313,-0.17559183583736282,0.008462667465209961,0.004020214080810547,0.6202795505523682,0.008462667465209961,0.004020214080810547,0.6202795505523682,1,True,3
6,LightGBM,-0.15376180512391735,-0.17752486763197256,0.006082296371459961,0.003644227981567383,0.7362058162689209,0.006082296371459961,0.003644227981567383,0.7362058162689209,1,True,4
7,LightGBMLarge,-0.16357198461540412,-0.18344929218655334,0.009401559829711914,0.004097938537597656,2.3263425827026367,0.009401559829711914,0.004097938537597656,2.3263425827026367,1,True,11
8,ExtraTreesMSE,-0.1660111649812707,-0.17954745437982855,0.09406304359436035,0.06704092025756836,0.5303165912628174,0.09406304359436035,0.06704092025756836,0.5303165912628174,1,True,7
9,RandomForestMSE,-0.1662398688512764,-0.18054774457538333,0.09111309051513672,0.06897974014282227,0.5152959823608398,0.09111309051513672,0.06897974014282227,0.5152959823608398,1,True,5
10,KNeighborsDist,-0.3465043995421677,-0.39481342355270993,0.019597530364990234,0.017678499221801758,0.005044221878051758,0.019597530364990234,0.017678499221801758,0.005044221878051758,1,True,2
11,KNeighborsUnif,-0.3505433879170461,-0.38659200914464387,0.01695537567138672,0.01709294319152832,0.003835916519165039,0.01695537567138672,0.01709294319152832,0.003835916519165039,1,True,1
