,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15970782795376115,-0.18786640247092753,0.12360930442810059,0.08070850372314453,6.194263458251953,0.002908468246459961,0.0002980232238769531,0.21104645729064941,2,True,12
1,NeuralNetTorch,-0.16326289929674198,-0.19225758316311523,0.006249427795410156,0.004840850830078125,3.1045029163360596,0.006249427795410156,0.004840850830078125,3.1045029163360596,1,True,10
2,XGBoost,-0.1646737312986157,-0.1935268579568566,0.010971546173095703,0.004625082015991211,0.35118556022644043,0.010971546173095703,0.004625082015991211,0.35118556022644043,1,True,9
3,LightGBMXT,-0.16635308331721135,-0.19891885615454885,0.0072557926177978516,0.0035865306854248047,0.5796773433685303,0.0072557926177978516,0.0035865306854248047,0.5796773433685303,1,True,3
4,CatBoost,-0.1692858751069777,-0.1977596858542124,0.004937648773193359,0.0026383399963378906,1.4429528713226318,0.004937648773193359,0.0026383399963378906,1.4429528713226318,1,True,6
5,NeuralNetFastAI,-0.1725013860730159,-0.20072453198469026,0.01831531524658203,0.010016202926635742,2.1738359928131104,0.01831531524658203,0.010016202926635742,2.1738359928131104,1,True,8
6,LightGBM,-0.17615647081483338,-0.199507624142522,0.005911350250244141,0.0035817623138427734,0.7749779224395752,0.005911350250244141,0.0035817623138427734,0.7749779224395752,1,True,4
7,LightGBMLarge,-0.18376207866890973,-0.20583919284623908,0.008693695068359375,0.0037152767181396484,1.9995360374450684,0.008693695068359375,0.0037152767181396484,1.9995360374450684,1,True,11
8,RandomForestMSE,-0.18643645918483528,-0.20917477833124848,0.09505867958068848,0.06508231163024902,0.5093345642089844,0.09505867958068848,0.06508231163024902,0.5093345642089844,1,True,5
9,ExtraTreesMSE,-0.18684620386551523,-0.2050792710176678,0.09478616714477539,0.0672292709350586,0.5279924869537354,0.09478616714477539,0.0672292709350586,0.5279924869537354,1,True,7
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.017252206802368164,0.017314434051513672,0.0038568973541259766,0.017252206802368164,0.017314434051513672,0.0038568973541259766,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.01944565773010254,0.01709604263305664,0.006251096725463867,0.01944565773010254,0.01709604263305664,0.006251096725463867,1,True,2
