,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15132568721330183,-0.18111873506684295,0.1295473575592041,0.08520030975341797,8.21218752861023,0.004178285598754883,0.0002951622009277344,0.21359920501708984,2,True,12
1,NeuralNetTorch,-0.15365596496271436,-0.1840506541117761,0.006958723068237305,0.005239248275756836,6.1491570472717285,0.006958723068237305,0.005239248275756836,6.1491570472717285,1,True,10
2,LightGBMXT,-0.15634924211302378,-0.18751516068140983,0.0158078670501709,0.007882118225097656,1.0662569999694824,0.0158078670501709,0.007882118225097656,1.0662569999694824,1,True,3
3,XGBoost,-0.15744060863309042,-0.18685364807359053,0.011164665222167969,0.0049855709075927734,0.3680691719055176,0.011164665222167969,0.0049855709075927734,0.3680691719055176,1,True,9
4,NeuralNetFastAI,-0.15868930887087146,-0.1877544959178402,0.018915653228759766,0.010525941848754883,2.2760636806488037,0.018915653228759766,0.010525941848754883,2.2760636806488037,1,True,8
5,CatBoost,-0.1614889371716778,-0.18874444313386485,0.005502939224243164,0.003202676773071289,2.1795382499694824,0.005502939224243164,0.003202676773071289,2.1795382499694824,1,True,6
6,LightGBM,-0.1681286023844867,-0.19053808507684478,0.009315252304077148,0.00509190559387207,0.9521644115447998,0.009315252304077148,0.00509190559387207,0.9521644115447998,1,True,4
7,RandomForestMSE,-0.1772264218235224,-0.19820769150930773,0.08849501609802246,0.07020926475524902,0.5210413932800293,0.08849501609802246,0.07020926475524902,0.5210413932800293,1,True,5
8,ExtraTreesMSE,-0.17794869442120334,-0.1948634692097861,0.0979304313659668,0.06958842277526855,0.5291976928710938,0.0979304313659668,0.06958842277526855,0.5291976928710938,1,True,7
9,LightGBMLarge,-0.1800206249736759,-0.19841780250646504,0.017757177352905273,0.006432294845581055,3.0109641551971436,0.017757177352905273,0.006432294845581055,3.0109641551971436,1,True,11
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.017477035522460938,0.016814470291137695,0.0038089752197265625,0.017477035522460938,0.016814470291137695,0.0038089752197265625,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.019264936447143555,0.01838088035583496,0.0058515071868896484,0.019264936447143555,0.01838088035583496,0.0058515071868896484,1,True,2
