,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.17602069048550825,-172.92932001794932,0.006873130798339844,0.005283355712890625,3.8025636672973633,0.006873130798339844,0.005283355712890625,3.8025636672973633,1,True,10
1,NeuralNetFastAI,-0.19742038267496298,-205.23480855638473,0.020421743392944336,0.010404586791992188,2.2160537242889404,0.020421743392944336,0.010404586791992188,2.2160537242889404,1,True,8
2,ExtraTreesMSE,-0.19957170798214152,-188.2549739038811,0.09335041046142578,0.06938838958740234,0.53314208984375,0.09335041046142578,0.06938838958740234,0.53314208984375,1,True,7
3,RandomForestMSE,-0.2033347681128071,-191.60054053139132,0.09567975997924805,0.06827926635742188,0.5174481868743896,0.09567975997924805,0.06827926635742188,0.5174481868743896,1,True,5
4,LightGBM,-0.21449209256715968,-178.1885783562293,0.0038368701934814453,0.0030210018157958984,0.5387377738952637,0.0038368701934814453,0.0030210018157958984,0.5387377738952637,1,True,4
5,CatBoost,-0.21965755737763015,-197.48795809066786,0.0048809051513671875,0.002588987350463867,0.9128007888793945,0.0048809051513671875,0.002588987350463867,0.9128007888793945,1,True,6
6,LightGBMLarge,-0.28621189466789243,-169.87023308715044,0.004439115524291992,0.003113985061645508,1.4576237201690674,0.004439115524291992,0.003113985061645508,1.4576237201690674,1,True,11
7,KNeighborsUnif,-0.503213364222432,-145.4860921813613,0.016974687576293945,0.01702427864074707,0.00391697883605957,0.016974687576293945,0.01702427864074707,0.00391697883605957,1,True,1
8,KNeighborsDist,-0.5402134756807752,-146.29087194819763,0.0193331241607666,0.018127918243408203,0.004900932312011719,0.0193331241607666,0.018127918243408203,0.004900932312011719,1,True,2
9,LightGBMXT,-0.5464414772595337,-188.2833361370975,0.004698753356933594,0.0027785301208496094,0.3693270683288574,0.004698753356933594,0.0027785301208496094,0.3693270683288574,1,True,3
10,XGBoost,-0.888437014774533,-16.031638571175677,0.010914802551269531,0.004752635955810547,0.34095191955566406,0.010914802551269531,0.004752635955810547,0.34095191955566406,1,True,9
11,WeightedEnsemble_L2,-0.888437014774533,-16.031638571175677,0.012286663055419922,0.005045890808105469,0.5513968467712402,0.0013718605041503906,0.0002932548522949219,0.21044492721557617,2,True,12
