,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.16466796771984557,-198.47063951082643,0.006885051727294922,0.005591869354248047,3.9366447925567627,0.006885051727294922,0.005591869354248047,3.9366447925567627,1,True,10
1,ExtraTreesMSE,-0.20187389484608537,-235.34326345143015,0.0952460765838623,0.06911158561706543,0.5362331867218018,0.0952460765838623,0.06911158561706543,0.5362331867218018,1,True,7
2,RandomForestMSE,-0.20283333351269395,-212.73299294948248,0.0962827205657959,0.06854844093322754,0.508535623550415,0.0962827205657959,0.06854844093322754,0.508535623550415,1,True,5
3,NeuralNetFastAI,-0.2092842724461553,-161.01578759016766,0.019682884216308594,0.010256052017211914,2.25687313079834,0.019682884216308594,0.010256052017211914,2.25687313079834,1,True,8
4,CatBoost,-0.21429409100102706,-206.95033651799562,0.00520777702331543,0.0028557777404785156,1.174617052078247,0.00520777702331543,0.0028557777404785156,1.174617052078247,1,True,6
5,LightGBM,-0.2236226603812036,-123.56851652742186,0.04625129699707031,0.026063919067382812,4.959266662597656,0.04625129699707031,0.026063919067382812,4.959266662597656,1,True,4
6,LightGBMLarge,-0.2318454954240723,-144.17165102662673,0.3390345573425293,0.1633903980255127,40.98708987236023,0.3390345573425293,0.1633903980255127,40.98708987236023,1,True,11
7,KNeighborsUnif,-0.503213364222432,-145.4860921813613,0.017329692840576172,0.01744389533996582,0.0038051605224609375,0.017329692840576172,0.01744389533996582,0.0038051605224609375,1,True,1
8,KNeighborsDist,-0.5402134756807752,-146.29087194819763,0.019728422164916992,0.017549991607666016,0.006182432174682617,0.019728422164916992,0.017549991607666016,0.006182432174682617,1,True,2
9,LightGBMXT,-0.550906049157123,-188.85609287106814,0.004949808120727539,0.0027925968170166016,0.354900598526001,0.004949808120727539,0.0027925968170166016,0.354900598526001,1,True,3
10,XGBoost,-0.8887673815750513,-16.021039301620277,0.010968446731567383,0.004963874816894531,0.33866214752197266,0.010968446731567383,0.004963874816894531,0.33866214752197266,1,True,9
11,WeightedEnsemble_L2,-0.8887673815750513,-16.021039301620277,0.032079219818115234,0.005262136459350586,0.5490589141845703,0.02111077308654785,0.0002982616424560547,0.21039676666259766,2,True,12
