,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,-29.1160295145865,-25.433742332800797,0.010618209838867188,0.004797220230102539,0.3412775993347168,0.010618209838867188,0.004797220230102539,0.3412775993347168,1,True,9
1,WeightedEnsemble_L2,-29.1160295145865,-25.433742332800797,0.01194310188293457,0.005089759826660156,0.5524008274078369,0.0013248920440673828,0.0002925395965576172,0.21112322807312012,2,True,12
2,KNeighborsUnif,-228.7736800592717,-208.0432225863107,0.016747474670410156,0.01800084114074707,0.0038306713104248047,0.016747474670410156,0.01800084114074707,0.0038306713104248047,1,True,1
3,KNeighborsDist,-278.02985653696487,-215.35116017336378,0.01900768280029297,0.018625497817993164,0.006215572357177734,0.01900768280029297,0.018625497817993164,0.006215572357177734,1,True,2
4,LightGBMXT,-314.44594778447964,-186.20520370165326,0.0043523311614990234,0.0027468204498291016,0.3634836673736572,0.0043523311614990234,0.0027468204498291016,0.3634836673736572,1,True,3
5,NeuralNetFastAI,-318.38809239435574,-200.08563986072616,0.019956350326538086,0.010478973388671875,2.298457145690918,0.019956350326538086,0.010478973388671875,2.298457145690918,1,True,8
6,LightGBM,-320.54701663328746,-190.98907953740738,0.003910064697265625,0.0027701854705810547,0.47750210762023926,0.003910064697265625,0.0027701854705810547,0.47750210762023926,1,True,4
7,LightGBMLarge,-326.68018371274246,-189.71183100958496,0.0036466121673583984,0.0029168128967285156,1.3477656841278076,0.0036466121673583984,0.0029168128967285156,1.3477656841278076,1,True,11
8,RandomForestMSE,-340.40819051265055,-234.4917856246268,0.08668828010559082,0.0673980712890625,0.514519214630127,0.08668828010559082,0.0673980712890625,0.514519214630127,1,True,5
9,NeuralNetTorch,-351.7398590900659,-237.0907378167789,0.006910085678100586,0.005326986312866211,4.235889196395874,0.006910085678100586,0.005326986312866211,4.235889196395874,1,True,10
10,CatBoost,-382.74803058075804,-233.7842629966559,0.0055239200592041016,0.0030968189239501953,1.4580919742584229,0.0055239200592041016,0.0030968189239501953,1.4580919742584229,1,True,6
11,ExtraTreesMSE,-438.93671089646125,-223.50817966952266,0.09667110443115234,0.06607866287231445,0.5193791389465332,0.09667110443115234,0.06607866287231445,0.5193791389465332,1,True,7
