model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
14,1,0.02,extra_trees,16560.741610132794,1.1159965991973877,13,16378.737612432451,0,1701721856.3230758,1701721857.4623394,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
124,2,0.0,extra_trees,16635.085603709584,1.3879528045654297,123,16458.43676230091,0,1701722749.3919756,1701722750.803537,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
129,3,0.0,extra_trees,16678.85574390156,1.2516026496887207,128,17380.066139611776,0,1701722766.0366917,1701722767.3105865,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
76,4,0.32,extra_trees,16754.086587038106,5.273325204849243,75,17392.760301123435,0,1701722549.0151849,1701722554.311018,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
116,5,0.0,extra_trees,16802.322994100028,1.404552936553955,115,14628.825517500356,0,1701722698.1990404,1701722699.625769,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
109,6,0.0,extra_trees,16812.08220716657,1.8654758930206299,108,15462.215280370094,0,1701722658.372743,1701722660.2611904,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
119,7,0.0,extra_trees,17001.58987983545,4.005066633224487,118,17727.939668657564,0,1701722719.3628798,1701722723.3917222,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
61,8,0.0,extra_trees,17089.847119478927,1.0024659633636475,60,17830.50209755404,0,1701722320.1703458,1701722321.1956668,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
13,9,0.12,adaboost,17131.856806167005,0.9277832508087158,12,7560.299891344923,0,1701721855.2334907,1701721856.192019,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
101,10,0.0,extra_trees,17232.43997636403,4.245178699493408,100,17755.610939277587,0,1701722630.539976,1701722634.8084695,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
85,11,0.0,extra_trees,17236.79170575924,1.0034897327423096,84,18019.93376039889,0,1701722586.7624516,1701722587.7868464,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
73,12,0.0,extra_trees,17258.529946413106,1.110626459121704,72,17984.405787827076,0,1701722355.8878202,1701722357.0183644,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
108,13,0.0,extra_trees,17342.45259725029,1.3360528945922852,107,18112.054169777446,0,1701722652.3485136,1701722653.7071614,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
92,14,0.0,extra_trees,17343.162113885683,1.3607800006866455,91,11995.294446370164,0,1701722599.5365946,1701722600.9213643,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
25,15,0.08,mlp,17479.763482426384,3.0821173191070557,24,17872.065219709897,0,1701722140.1415868,1701722143.2490544,0.0,StatusType.SUCCESS,[],['polynomial'],,Initial design
72,16,0.04,gradient_boosting,17629.736601021217,2.0078961849212646,71,13671.652733708404,0,1701722348.8056862,1701722350.8354826,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
36,17,0.0,random_forest,17682.48126714059,1.2504403591156006,35,17146.02801701152,0,1701722181.3983116,1701722182.6718507,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
63,18,0.0,gradient_boosting,17699.54107877454,1.1618382930755615,62,15639.845256505972,0,1701722327.4387064,1701722328.628307,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
113,19,0.0,extra_trees,17713.144499675233,1.3369615077972412,112,18499.052449960895,0,1701722681.2177641,1701722682.5814545,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
67,20,0.0,extra_trees,17870.533798534932,1.3309979438781738,66,9051.405434531427,0,1701722336.426961,1701722337.7851896,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
141,21,0.0,extra_trees,18010.94486143187,1.447023868560791,140,7290.267854762159,0,1701722834.0739577,1701722835.5423543,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
137,22,0.02,extra_trees,18160.5222557015,1.3756332397460938,136,18607.213754977245,0,1701722818.733147,1701722820.1312752,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
69,23,0.0,adaboost,18227.838053009527,2.02629017829895,68,11441.929403085893,0,1701722339.0656703,1701722341.1137896,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
142,24,0.0,extra_trees,18347.173629655023,1.0990276336669922,141,19533.414784645192,0,1701722840.6533363,1701722841.7808187,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
139,25,0.0,extra_trees,18378.284511222577,1.1729485988616943,138,17436.293053185436,0,1701722827.269695,1701722828.4649687,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
