,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15330412229930068,-0.17506647850856824,0.16108918190002441,0.10142350196838379,14.299411296844482,0.0049054622650146484,0.0003039836883544922,0.21122312545776367,2,True,12
1,LightGBMXT,-0.15512008156732757,-0.1857436963587715,0.009604215621948242,0.00458526611328125,0.6952557563781738,0.009604215621948242,0.00458526611328125,0.6952557563781738,1,True,3
2,CatBoost,-0.1577908577459815,-0.1883238764599749,0.006567478179931641,0.0034630298614501953,2.9114811420440674,0.006567478179931641,0.0034630298614501953,2.9114811420440674,1,True,6
3,LightGBM,-0.15844462349534744,-0.18349138750040578,0.008142709732055664,0.0047686100006103516,0.9611265659332275,0.008142709732055664,0.0047686100006103516,0.9611265659332275,1,True,4
4,XGBoost,-0.15926350275624065,-0.18473058295109632,0.013028860092163086,0.005423307418823242,0.47660350799560547,0.013028860092163086,0.005423307418823242,0.47660350799560547,1,True,9
5,NeuralNetTorch,-0.1618063297538263,-0.1825844631770958,0.007025957107543945,0.005230426788330078,4.5556488037109375,0.007025957107543945,0.005230426788330078,4.5556488037109375,1,True,10
6,NeuralNetFastAI,-0.1624667341791054,-0.18848232306768886,0.02003622055053711,0.010469436645507812,2.27402400970459,0.02003622055053711,0.010469436645507812,2.27402400970459,1,True,8
7,ExtraTreesMSE,-0.16764576954295946,-0.1885223439761892,0.09834480285644531,0.07020068168640137,0.5244534015655518,0.09834480285644531,0.07020068168640137,0.5244534015655518,1,True,7
8,LightGBMLarge,-0.1727397075356321,-0.18892917792308458,0.016066551208496094,0.006987333297729492,2.8614542484283447,0.016066551208496094,0.006987333297729492,2.8614542484283447,1,True,11
9,RandomForestMSE,-0.17450672819081986,-0.19355987542472558,0.08869576454162598,0.06851387023925781,0.5076713562011719,0.08869576454162598,0.06851387023925781,0.5076713562011719,1,True,5
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.01764512062072754,0.018109798431396484,0.003935813903808594,0.01764512062072754,0.018109798431396484,0.003935813903808594,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.01973128318786621,0.017835617065429688,0.006253719329833984,0.01973128318786621,0.017835617065429688,0.006253719329833984,1,True,2
