,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15330412229930068,-0.17506647850856824,0.1555476188659668,0.09706902503967285,13.846574306488037,0.004061460494995117,0.00029921531677246094,0.20862054824829102,2,True,12
1,LightGBMXT,-0.15512008156732757,-0.1857436963587715,0.009813785552978516,0.004417896270751953,0.6946120262145996,0.009813785552978516,0.004417896270751953,0.6946120262145996,1,True,3
2,CatBoost,-0.1577908577459815,-0.1883238764599749,0.006516218185424805,0.0039033889770507812,2.627594470977783,0.006516218185424805,0.0039033889770507812,2.627594470977783,1,True,6
3,LightGBM,-0.15844462349534744,-0.18349138750040578,0.008779048919677734,0.004755973815917969,0.9657728672027588,0.008779048919677734,0.004755973815917969,0.9657728672027588,1,True,4
4,XGBoost,-0.15926350275624065,-0.18473058295109632,0.012680292129516602,0.005167245864868164,0.4538228511810303,0.012680292129516602,0.005167245864868164,0.4538228511810303,1,True,9
5,NeuralNetTorch,-0.1618063297538263,-0.1825844631770958,0.006902456283569336,0.005186319351196289,4.449605464935303,0.006902456283569336,0.005186319351196289,4.449605464935303,1,True,10
6,NeuralNetFastAI,-0.1624667341791054,-0.18848232306768886,0.018665552139282227,0.010255098342895508,2.2105159759521484,0.018665552139282227,0.010255098342895508,2.2105159759521484,1,True,8
7,ExtraTreesMSE,-0.16764576954295946,-0.1885223439761892,0.09504485130310059,0.06603622436523438,0.5226280689239502,0.09504485130310059,0.06603622436523438,0.5226280689239502,1,True,7
8,LightGBMLarge,-0.1727397075356321,-0.18892917792308458,0.015578031539916992,0.006632804870605469,2.8618369102478027,0.015578031539916992,0.006632804870605469,2.8618369102478027,1,True,11
9,RandomForestMSE,-0.17450672819081986,-0.19355987542472558,0.09536337852478027,0.07093167304992676,0.5079829692840576,0.09536337852478027,0.07093167304992676,0.5079829692840576,1,True,5
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.017433881759643555,0.017180442810058594,0.003973245620727539,0.017433881759643555,0.017180442810058594,0.003973245620727539,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.019589900970458984,0.01792120933532715,0.006273508071899414,0.019589900970458984,0.01792120933532715,0.006273508071899414,1,True,2
