,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15970782795376115,-0.18786640247092753,0.12702155113220215,0.08201313018798828,6.3484272956848145,0.00302886962890625,0.0003173351287841797,0.2100696563720703,2,True,12
1,NeuralNetTorch,-0.16326289929674198,-0.19225758316311523,0.006392478942871094,0.004895925521850586,3.06888484954834,0.006392478942871094,0.004895925521850586,3.06888484954834,1,True,10
2,XGBoost,-0.1646737312986157,-0.1935268579568566,0.010758399963378906,0.004620552062988281,0.37828779220581055,0.010758399963378906,0.004620552062988281,0.37828779220581055,1,True,9
3,LightGBMXT,-0.16635308331721135,-0.19891885615454885,0.007392168045043945,0.0037033557891845703,0.5457954406738281,0.007392168045043945,0.0037033557891845703,0.5457954406738281,1,True,3
4,CatBoost,-0.1692858751069777,-0.1977596858542124,0.0048885345458984375,0.002557992935180664,1.4488887786865234,0.0048885345458984375,0.002557992935180664,1.4488887786865234,1,True,6
5,NeuralNetFastAI,-0.1725013860730159,-0.20072453198469026,0.017989397048950195,0.010583877563476562,3.0865964889526367,0.017989397048950195,0.010583877563476562,3.0865964889526367,1,True,8
6,LightGBM,-0.17615647081483338,-0.199507624142522,0.0073986053466796875,0.003515005111694336,0.7403850555419922,0.0073986053466796875,0.003515005111694336,0.7403850555419922,1,True,4
7,LightGBMLarge,-0.18376207866890973,-0.20583919284623908,0.009120941162109375,0.0038166046142578125,2.1557538509368896,0.009120941162109375,0.0038166046142578125,2.1557538509368896,1,True,11
8,RandomForestMSE,-0.18643645918483528,-0.20917477833124848,0.09269499778747559,0.06896615028381348,0.5250115394592285,0.09269499778747559,0.06896615028381348,0.5250115394592285,1,True,5
9,ExtraTreesMSE,-0.18684620386551523,-0.2050792710176678,0.09772086143493652,0.06836271286010742,0.5354311466217041,0.09772086143493652,0.06836271286010742,0.5354311466217041,1,True,7
10,KNeighborsUnif,-0.3720776133400163,-0.40030490222798093,0.017746686935424805,0.018079519271850586,0.004819631576538086,0.017746686935424805,0.018079519271850586,0.004819631576538086,1,True,1
11,KNeighborsDist,-0.3810198170519171,-0.40082629412948584,0.019353866577148438,0.018002748489379883,0.00601649284362793,0.019353866577148438,0.018002748489379883,0.00601649284362793,1,True,2
