,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.1433209305268302,-0.13735406573783815,0.1215672492980957,0.08072853088378906,8.818821907043457,0.002984762191772461,0.0003058910369873047,0.2142186164855957,2,True,12
1,NeuralNetTorch,-0.14822500112385711,-0.142871609829122,0.006819963455200195,0.005388736724853516,5.468555450439453,0.006819963455200195,0.005388736724853516,5.468555450439453,1,True,10
2,XGBoost,-0.1482261824066883,-0.14355344326969463,0.01099085807800293,0.004927873611450195,0.3622472286224365,0.01099085807800293,0.004927873611450195,0.3622472286224365,1,True,9
3,CatBoost,-0.15378343456527155,-0.15377257631171856,0.005095958709716797,0.002729654312133789,1.4444262981414795,0.005095958709716797,0.002729654312133789,1.4444262981414795,1,True,6
4,LightGBMXT,-0.15591991997771135,-0.1497052472472065,0.008664131164550781,0.004605293273925781,0.6450107097625732,0.008664131164550781,0.004605293273925781,0.6450107097625732,1,True,3
5,LightGBM,-0.15854635526983027,-0.15354639203396192,0.005813121795654297,0.003296375274658203,0.6759967803955078,0.005813121795654297,0.003296375274658203,0.6759967803955078,1,True,4
6,NeuralNetFastAI,-0.16176562153899432,-0.15714552733822848,0.01980280876159668,0.010589122772216797,2.0328009128570557,0.01980280876159668,0.010589122772216797,2.0328009128570557,1,True,8
7,LightGBMLarge,-0.1740542805964659,-0.16241231641863024,0.008387327194213867,0.0038836002349853516,2.266740560531616,0.008387327194213867,0.0038836002349853516,2.266740560531616,1,True,11
8,ExtraTreesMSE,-0.17673733361807098,-0.15887995536204064,0.09733343124389648,0.06882119178771973,0.5243048667907715,0.09733343124389648,0.06882119178771973,0.5243048667907715,1,True,7
9,RandomForestMSE,-0.17691932039974584,-0.15763067045702364,0.09238433837890625,0.0662224292755127,0.5070600509643555,0.09238433837890625,0.0662224292755127,0.5070600509643555,1,True,5
10,KNeighborsUnif,-0.37651557777356476,-0.3333624359397496,0.017023563385009766,0.01725172996520996,0.0038416385650634766,0.017023563385009766,0.01725172996520996,0.0038416385650634766,1,True,1
11,KNeighborsDist,-0.37971442783640724,-0.3366085039563879,0.01977705955505371,0.017824649810791016,0.006235361099243164,0.01977705955505371,0.017824649810791016,0.006235361099243164,1,True,2
