,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.13905141627870932,-0.12880310804268674,0.24928760528564453,0.17457079887390137,12.800010442733765,0.0039081573486328125,0.00030732154846191406,0.21126365661621094,2,True,12
1,NeuralNetTorch,-0.1443612452022087,-0.1357020519750997,0.007573366165161133,0.00594782829284668,5.768135070800781,0.007573366165161133,0.00594782829284668,5.768135070800781,1,True,10
2,CatBoost,-0.14509974635410033,-0.14272954061045237,0.00772547721862793,0.004050016403198242,4.55197286605835,0.00772547721862793,0.004050016403198242,4.55197286605835,1,True,6
3,LightGBM,-0.14630219590995108,-0.14361367631359304,0.006287336349487305,0.003798961639404297,0.7303345203399658,0.006287336349487305,0.003798961639404297,0.7303345203399658,1,True,4
4,LightGBMXT,-0.1492758166722214,-0.1412061796109503,0.011954069137573242,0.006240129470825195,0.9423198699951172,0.011954069137573242,0.006240129470825195,0.9423198699951172,1,True,3
5,XGBoost,-0.14965906577386728,-0.13967033934684625,0.014050960540771484,0.0056304931640625,0.5025770664215088,0.014050960540771484,0.0056304931640625,0.5025770664215088,1,True,9
6,NeuralNetFastAI,-0.14989100235565028,-0.14495673912994722,0.01885700225830078,0.010674715042114258,2.0335659980773926,0.01885700225830078,0.010674715042114258,2.0335659980773926,1,True,8
7,ExtraTreesMSE,-0.15705775416081183,-0.14607923677678192,0.09323263168334961,0.07348203659057617,0.5273647308349609,0.09323263168334961,0.07348203659057617,0.5273647308349609,1,True,7
8,LightGBMLarge,-0.16037844359105183,-0.15578329704677765,0.009507417678833008,0.004590511322021484,2.303600311279297,0.009507417678833008,0.004590511322021484,2.303600311279297,1,True,11
9,RandomForestMSE,-0.16039286998720528,-0.1510706080041739,0.09020400047302246,0.06769776344299316,0.5111837387084961,0.09020400047302246,0.06769776344299316,0.5111837387084961,1,True,5
10,KNeighborsUnif,-0.37651557777356476,-0.3333624359397496,0.01771235466003418,0.016893625259399414,0.003832578659057617,0.01771235466003418,0.016893625259399414,0.003832578659057617,1,True,1
11,KNeighborsDist,-0.37971442783640724,-0.3366085039563879,0.01919841766357422,0.01808309555053711,0.005400180816650391,0.01919841766357422,0.01808309555053711,0.005400180816650391,1,True,2
