,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.1509204166104688,-0.1668986282402888,0.008378028869628906,0.0053522586822509766,4.845427751541138,0.008378028869628906,0.0053522586822509766,4.845427751541138,1,True,10
1,WeightedEnsemble_L2,-0.15244241574073347,-0.16010618847278069,0.14298319816589355,0.09377622604370117,8.96230411529541,0.0031452178955078125,0.00030994415283203125,0.21261930465698242,2,True,12
2,XGBoost,-0.1526925171693072,-0.1675574325121443,0.01117706298828125,0.004906177520751953,0.3795742988586426,0.01117706298828125,0.004906177520751953,0.3795742988586426,1,True,9
3,NeuralNetFastAI,-0.15417142399458392,-0.16343530478057108,0.018077850341796875,0.010590076446533203,2.2460131645202637,0.018077850341796875,0.010590076446533203,2.2460131645202637,1,True,8
4,LightGBM,-0.15747207665982468,-0.1706896271521243,0.004778385162353516,0.003261566162109375,0.657738447189331,0.004778385162353516,0.003261566162109375,0.657738447189331,1,True,4
5,LightGBMXT,-0.15834946006294762,-0.16399872222385278,0.010208368301391602,0.004710197448730469,0.7525990009307861,0.010208368301391602,0.004710197448730469,0.7525990009307861,1,True,3
6,RandomForestMSE,-0.16160044108690902,-0.18349231384095352,0.09319353103637695,0.06699490547180176,0.504730224609375,0.09319353103637695,0.06699490547180176,0.504730224609375,1,True,5
7,LightGBMLarge,-0.1624410651306327,-0.185654855020485,0.00793910026550293,0.003755331039428711,2.059947967529297,0.00793910026550293,0.003755331039428711,2.059947967529297,1,True,11
8,CatBoost,-0.16258736089694234,-0.17059794858823807,0.004992961883544922,0.002747774124145508,1.908592939376831,0.004992961883544922,0.002747774124145508,1.908592939376831,1,True,6
9,ExtraTreesMSE,-0.17725587406422824,-0.1751789498371799,0.09199666976928711,0.06790757179260254,0.5260705947875977,0.09199666976928711,0.06790757179260254,0.5260705947875977,1,True,7
10,KNeighborsUnif,-0.3551171228637083,-0.3806599782846619,0.0171811580657959,0.017364025115966797,0.0038831233978271484,0.0171811580657959,0.017364025115966797,0.0038831233978271484,1,True,1
11,KNeighborsDist,-0.3884635707195432,-0.38639518843728465,0.01922774314880371,0.01840066909790039,0.006178140640258789,0.01922774314880371,0.01840066909790039,0.006178140640258789,1,True,2
