,working_hours,location,model,extension,const_year,price
1511,16648,SE,336,D,2011,56789
1512,10517,DE,336,D,2010,79900
1513,10050,NL,336,E,2013,77500
1514,4872,IT,336,F,2017,200000
1515,4624,IT,336,F,2017,205000
1516,7500,SE,336,F,2015,174130
1517,11500,IT,336,D,2011,70000
1518,7932,DE,336,F,2016,135000
1519,2300,BE,336,F,2017,195000
1520,2689,BE,336,F,2018,234000
1521,9580,DK,336,E,2014,128022
1522,13500,IT,336,D,2010,70000
1523,9072,NL,336,E,2013,81800
1524,14300,CZ,336,D,2011,75000
1525,10791,NL,336,E,2013,89800
1526,5473,DE,336,F,2017,169000
1527,9862,NL,336,D,2011,58500
1528,8922,NL,336,D,2010,62500
1529,6316,BE,336,D,2017,129000
1530,5697,BE,336,D,2018,129000
1531,9215,NL,336,D,2012,64500
1532,9302,NL,336,D,2012,59500
1533,9464,NL,336,D,2011,62500
1534,11873,NL,336,E,2014,79800
1535,7153,DE,336,F,2016,143500
1536,13177,EE,336,D,2011,79500
1537,1238,NL,336,NG,2019,189900
1538,11500,DE,336,E,2014,105000
1539,6943,DE,336,E,2013,94000
1540,11786,DE,336,F,2016,87563
1541,5180,ES,336,D,2015,185000
1542,13188,PL,336,D,2010,78856
1543,8730,ES,336,E,2015,170000
1544,6981,PL,336,E,2014,117506
1545,10687,PL,336,E,2012,86408
1546,8908,PL,336,E,2014,90851
1547,6800,DE,336,E,2014,129000
1548,10770,DE,336,E,2014,99900
1549,16165,TR,336,D2,2015,80000
1550,4926,BE,336,D2,2016,141500
1551,10500,DE,336,E,2012,99950
1552,9417,DE,336,D,2010,96000
1553,8280,DE,336,D,2011,105500
1554,5767,ES,336,F,2015,188000
1555,7096,UK,336,E,2015,113636
1556,5455,ES,336,F,2015,189900
1557,9066,NL,336,E,2014,99750
1558,11036,SE,336,D,2011,86547
1559,5375,PL,336,F,2017,175037
1560,2710,PL,336,F,2017,219907
1561,9008,PL,336,E,2014,89744
1562,12219,DE,336,D,2010,67900
1563,7350,DE,336,E,2014,129000
1564,9738,ES,336,E,2012,133500
1565,14000,FI,336,E,2015,115000
1566,10680,FI,336,E,2014,115000
1567,9336,IT,336,E,2014,147000
1568,8797,LT,336,F,2015,132000
1569,8500,PL,336,D,2009,144200
1570,11869,EE,336,E,2014,84500
1571,16910,NL,336,D,2011,56800
1572,6539,BE,336,D2,2016,137500
1573,13000,PL,336,D,2012,65000
1574,7119,PL,336,D2,2015,108500
1575,10163,NL,336,D,2011,58500
1576,11300,NL,336,D,2010,58000
1577,13070,NO,336,E,2014,88938
1578,17284,NL,336,D,2011,93800
1579,10200,NO,336,E,2013,83430
1580,14663,TR,336,D,2013,74000
1581,8678,NL,336,D2,2015,126000
1582,9862,UA,336,D,2011,85000
1583,6682,BE,336,D2,2015,135000
1584,8411,NL,336,E,2014,115000
1585,9319,NL,336,D,2010,62500
1586,13256,NL,336,E,2013,114500
1587,5,NL,336,D,2018,144800
1588,6,UA,336,D,2017,178200
1589,5,NL,336,D,2018,159800
1590,3,TR,336,D2,2017,180000
1591,5,NL,336,D,2018,169800
1592,4,NL,950,H,2016,91200
1593,5,AT,950,M,2016,120000
1594,5,FR,950,M,2018,150000
1595,6,FR,950,M,2017,129000
1596,7,DE,950,GC,2014,147500
1597,9,FR,950,K,2012,80000
1598,9,UK,950,M,2016,80536
1599,11,DE,950,H,2010,59750
1600,14,UK,950,M,2015,60237
1601,300,NL,950,M,2020,178000
1602,450,DE,950,G,2014,141000
1603,608,DE,950,M,2019,172000
1604,803,CZ,950,M,2015,161522
1605,1015,FR,950,GC,2018,165000
1606,1017,DE,950,GC,2019,149000
1607,1023,PL,950,GC,2018,165500
1608,1100,DE,950,GC,2018,139000
1609,1250,AT,950,GC,2018,142000
1610,1469,FR,950,GC,2020,180000
1611,1529,FR,950,GC,2019,167000
1612,1621,PL,950,M,2018,172823
1613,1688,PL,950,GC,2018,117000
1614,1699,PL,950,GC,2018,128700
1615,1728,PL,950,H,2008,56660
1616,2060,DE,950,M,2018,91000
1617,2072,BE,950,M,2018,167000
1618,2083,FR,950,GC,2018,155000
1619,2130,GB,950,GC,2019,148508
1620,2146,DE,950,M,2018,124900
1621,2306,FR,950,M,2019,200000
1622,2462,NL,950,GC,2019,109500
1623,2464,DE,950,GC,2019,111500
1624,2850,UA,950,GC,2019,155000
1625,3000,BE,950,GC,2017,129000
1626,3050,NL,950,GC,2017,119500
1627,3060,NL,950,GC,2017,115000
1628,3068,FR,950,M,2017,150000
1629,3153,TR,950,GC,2021,128000
1630,3289,NL,950,M,2019,147500
1631,3300,PL,950,GC,2019,131416
1632,3400,TR,950,GC,2017,115000
1633,3705,CH,950,M,2017,146436
1634,3803,TR,950,GC,2020,113000
1635,3849,LT,950,M,2016,137500
1636,3985,LT,950,G,2018,120400
1637,4356,NL,950,M,2018,145000
1638,4674,FR,950,M,2017,162000
1639,4692,NL,950,GC,2017,97750
1640,4850,DE,950,M,2017,142000
1641,5000,FR,950,M,2017,156000
1642,5015,IT,950,M,2016,115000
1643,5205,TR,950,GC,2020,116000
1644,5250,UA,950,H,2011,85000
1645,5321,FR,950,M,2018,150000
1646,5400,EE,950,G,2018,115000
1647,5440,LT,950,M,2015,117000
1648,5474,ES,950,M,2017,129000
1649,5600,LT,950,K,2014,50500
1650,5700,UK,950,M,2016,113900
1651,5841,FR,950,M,2017,150000
1652,5870,UA,950,M,2016,99000
1653,5876,DE,950,M,2016,97000
1654,5950,ES,950,G,2017,109000
1655,5972,GR,950,M,2016,127983
1656,6000,ES,950,M,2018,130000
1657,6024,ES,950,M,2017,124500
1658,6100,IT,950,GC,2017,146065
1659,6100,RU,950,G,2020,95886
1660,6205,DE,950,G,2005,49900
1661,6340,RO,950,L,2018,120000
1662,6440,PL,950,M,2017,89000
1663,6534,EE,950,K,2013,98800
1664,6592,FR,950,K,2013,77900
1665,6645,FR,950,M,2017,129000
1666,6658,DE,950,M,2016,114000
1667,6700,EE,950,K,2013,85000
1668,6709,PL,950,M,2016,85000
1669,6739,NL,950,M,2016,105000
1670,6750,AT,950,M,2016,125000
1671,6777,TR,950,L,2018,119000
1672,6795,GB,950,GC,2019,87571
1673,6859,ES,950,M,2017,139000
1674,6888,BE,950,GC,2017,102000
1675,6900,PL,950,M,2017,153000
1676,6900,BE,950,M,2017,134000
1677,7036,AT,950,M,2016,98000
1678,7040,PL,950,M,2016,87158
1679,7046,IT,950,M,2018,168000
1680,7084,NO,950,G,2005,48959
1681,7135,NL,950,K,2012,71500
1682,7242,PL,950,M,2016,80000
1683,7400,NL,950,H,2007,89000
1684,7431,LT,950,M,2015,112000
1685,7450,TR,950,GC,2017,135000
1686,7478,CH,950,M,2015,110076
1687,7485,BE,950,M,2015,110000
1688,7504,FR,950,M,2016,125000
1689,7506,NL,950,M,2016,82900
1690,7609,DE,950,M,2017,135000
1691,7644,DE,950,K,2014,74890
1692,7705,NL,950,M,2019,109000
1693,7743,DE,950,K,2013,99000
1694,7750,DE,950,K,2013,92300
1695,7820,ES,950,H,2011,105000
1696,7841,FR,950,K,2014,81900
1697,7884,NL,950,H,2009,58900
1698,7923,SE,950,K,2012,85262
1699,8000,FR,950,M,2016,120000
1700,8000,NL,950,H,2012,75000
1701,8010,IT,950,M,2017,105000
1702,8275,DE,950,M,2016,89000
1703,8400,DE,950,H,2007,69850
1704,8576,BE,950,M,2017,122000
1705,8669,FR,950,K,2012,98000
1706,8696,PT,950,K,2012,101750
1707,8800,ES,950,K,2014,65000
1708,8839,NL,950,H,2011,61000
1709,8896,NL,950,M,2016,97900
1710,8899,LU,950,K,2014,68400
1711,8939,ES,950,M,2015,125000
1712,8948,DE,950,G,2004,49500
1713,8957,DE,950,M,2018,93900
1714,8959,NL,950,H,2007,55900
1715,8980,NL,950,M,2016,82500
1716,9000,NL,950,H,2007,49000
1717,9000,RO,950,K,2014,68000
1718,9130,SK,950,M,2016,109000
1719,9161,PT,950,M,2016,113000
1720,9203,PL,950,M,2016,132000
1721,9229,FR,950,K,2012,80000
1722,9262,IT,950,M,2017,128000
1723,9288,PT,950,M,2016,79000
1724,9329,NO,950,M,2016,87181
1725,9349,UK,950,M,2016,87685
1726,9446,NL,950,M,2015,81000
1727,9450,PL,950,M,2015,127000
1728,9500,DE,950,M,2017,105000
1729,9500,NL,950,M,2015,79900
1730,9500,DE,950,H,2006,42950
1731,9502,LV,950,M,2015,80000
1732,9510,DE,950,G,2005,46900
1733,9520,FR,950,K,2014,88000
1734,9558,DE,950,M,2016,98950
1735,9584,ES,950,K,2012,75000
1736,9585,NL,950,H,2011,51800
1737,9598,NL,950,M,2015,77900
1738,9700,NL,950,M,2015,67500
1739,9714,GB,950,K,2014,85439
1740,9750,GB,950,M,2016,104824
1741,9755,UK,950,M,2016,78917
1742,9775,NL,950,H,2010,49500
1743,9778,UK,950,M,2016,69764
1744,9800,ES,950,H,2011,78000
1745,9818,DE,950,H,2008,75900
1746,10000,DE,950,H,2006,49800
1747,10000,PL,950,M,2016,72085
1748,10001,NL,950,H,2009,48950
1749,10009,DE,950,H,2010,55000
1750,10014,BE,950,M,2016,79000
1751,10042,NL,950,H,2006,49800
1752,10095,DE,950,M,2015,85900
1753,10100,DE,950,K,2014,69000
1754,10200,PL,950,M,2015,72829
1755,10242,NL,950,H,2007,54800
1756,10251,EE,950,H,2005,43900
1757,10256,NL,950,H,2005,48900
1758,10293,BE,950,M,2017,105000
1759,10347,DE,950,G,2005,65000
1760,10348,NO,950,M,2016,91085
1761,10395,NL,950,M,2015,66900
1762,10400,NL,950,K,2012,54900
1763,10400,BE,950,M,2016,77000
1764,10414,NL,950,M,2017,79500
1765,10440,PL,950,K,2014,60660
1766,10520,NL,950,M,2015,89500
1767,10559,ES,950,H,2010,66000
1768,10691,NL,950,M,2018,89500
1769,10693,NL,950,H,2007,50800
1770,10787,NL,950,H,2011,46800
1771,10800,DE,950,M,2018,99000
1772,11000,ES,950,G,2002,36000
1773,11000,PL,950,K,2015,60908
1774,11000,LU,950,K,2015,61500
1775,11068,NL,950,H,2013,52800
1776,11142,NL,950,M,2015,74500
1777,11280,ES,950,G,2002,32644
1778,11337,NL,950,H,2008,48300
1779,11390,NL,950,M,2021,69900
1780,11390,NL,950,M,2016,71500
1781,11400,DE,950,K,2012,61500
1782,11444,NL,950,M,2015,69850
1783,11526,ES,950,M,2015,88800
1784,11569,DE,950,H,2010,59750
1785,11575,NL,950,M,2015,69800
1786,11636,NL,950,H,2010,62800
1787,11636,DE,950,H,2010,61900
1788,11700,DE,950,M,2015,75900
1789,11778,NL,950,K,2012,69800
1790,11900,RO,950,H,2011,66000
1791,11910,UK,950,K,2014,54875
1792,11978,DE,950,H,2011,85000
1793,12000,DE,950,G,2005,42500
1794,12000,ES,950,K,2015,99000
1795,12000,RO,950,H,2010,39900
1796,12091,ES,950,M,2016,107000
1797,12133,DE,950,H,2010,50900
1798,12200,PL,950,K,2013,65822
1799,12406,BE,950,M,2015,65000
1800,12406,NL,950,M,2015,74900
1801,12490,FR,950,H,2008,59500
1802,12500,PL,950,G,2004,41736
1803,12500,DE,950,H,2008,55500
1804,12582,DE,950,H,2008,59000
1805,12600,AT,950,G,2003,41500
1806,12600,DE,950,H,2007,53900
1807,12600,IT,950,H,2010,57000
1808,12643,NO,950,M,2016,82942
1809,12871,NL,950,H,2010,59800
1810,12960,DE,950,H,2010,58950
1811,13100,DE,950,H,2008,57600
1812,13179,HU,950,H,2011,44500
1813,13200,NL,950,H,2010,49900
1814,13200,BE,950,G,2003,35750
1815,13226,PL,950,G,2004,38227
1816,13242,NL,950,H,2009,55900
1817,13338,LV,950,G,2003,45000
1818,13394,DE,950,G,2002,44850
1819,13400,NL,950,H,2007,46900
1820,13500,LU,950,K,2012,57450
1821,13633,NL,950,H,2009,55900
1822,13653,NL,950,M,2016,79000
1823,13756,NL,950,M,2016,77500
1824,13834,FR,950,H,2009,54000
1825,13838,NL,950,H,2011,51800
1826,13900,NL,950,H,2008,46900
1827,13936,NL,950,K,2013,69800
1828,13988,NL,950,H,2009,37800
1829,14000,FR,950,H,2007,64000
1830,14000,DE,950,M,2017,165000
1831,14082,DE,950,H,2007,39900
1832,14155,NL,950,H,2011,56800
1833,14270,NL,950,K,2012,30000
1834,14270,RO,950,K,2012,25000
1835,14283,RO,950,G,2002,21700
1836,14324,DE,950,H,2010,49500
1837,14638,NL,950,G,2004,41800
1838,14667,NL,950,G,2003,43750
1839,14669,NL,950,K,2013,59900
1840,14823,FR,950,G,2002,13824
1841,14900,BE,950,M,2015,60900
1842,14956,DE,950,M,2015,62500
1843,15000,DE,950,G,2003,56000
1844,15078,NL,950,K,2014,54800
1845,15245,NL,950,H,2010,51800
1846,15500,DE,950,K,2015,58500
1847,15707,PL,950,G,2003,50000
1848,15810,IT,950,M,2016,70000
1849,15915,GB,950,K,2014,53745
1850,15917,GB,950,K,2014,42448
1851,16000,ES,950,H,2011,64000
1852,16056,DE,950,G,2005,58000
1853,16071,DE,950,H,2007,38900
1854,16100,AT,950,H,2006,39850
1855,16110,FR,950,H,2006,46900
1856,16578,NL,950,G,2004,39500
1857,16821,FR,950,H,2007,47900
1858,17120,NL,950,K,2013,59500
1859,17188,RO,950,G,2004,36000
1860,17500,HU,950,G,2005,32722
1861,17900,IT,950,H,2006,46000
1862,18000,GB,950,G,2002,31803
1863,18000,TR,950,H,2010,50000
1864,18495,ES,950,K,2013,58000
1865,18586,ES,950,K,2014,60000
1866,18772,BE,950,H,2007,61600
1867,19000,ES,950,H,2007,47000
1868,19000,ES,950,G,2005,35000
1869,19062,NL,950,H,2009,55000
1870,19736,NL,950,H,2007,51800
1871,20000,BE,950,G,2003,35900
1872,20209,ES,950,G,2003,40000
1873,21406,NL,950,H,2010,39900
1874,21569,NL,950,G,2003,42800
1875,10000,NL,966,K,2013,69000
1876,15263,RU,966,H,2014,140908
1877,14234,NL,966,M,2015,89500
1878,13043,NL,966,K,2013,82800
1879,11041,NL,966,M,2016,102900
1880,15916,FR,966,K,2013,73900
1881,10484,NL,966,M,2016,99500
1882,5119,DE,966,H,2011,130000
1883,17000,BE,966,M,2016,75500
1884,14029,NL,966,K,2013,76500
1885,8230,ES,966,K,2014,139000
1886,14051,NL,966,M,2016,89900
1887,6931,ES,966,M,2014,139000
1888,10017,NL,966,M,2015,102800
1889,9050,ES,966,M,2014,143500
1890,8500,AT,966,M,2016,133000
1891,4988,NL,966,M,2019,199500
1892,7400,ES,966,M,2015,139000
1893,13611,PL,966,K,2014,90499
1894,13313,NL,966,K,2014,79800
1895,9925,ES,966,M,2016,150000
1896,17500,UK,966,H,2010,89870
1897,13759,NL,966,K,2012,73900
1898,8514,AT,966,M,2017,163000
1899,9702,NL,966,K,2013,84900
1900,4909,FR,966,M,2019,230000
1901,14799,RO,966,M,2016,98900
1902,8300,SK,966,K,2014,98000
1903,14623,DE,966,K,2013,76500
1904,14848,NL,966,K,2012,85000
1905,8230,FR,966,K,2014,109000
1906,9590,AT,966,M,2017,159000
1907,16034,NL,966,M,2014,99500
1908,13300,DE,966,K,2013,73000
1909,12700,CZ,966,K,2012,83000
1910,18472,NL,966,K,2014,74500
1911,12490,ES,966,L,2017,214534
1912,6742,GB,966,M,2015,188339
1913,8359,ES,966,M,2018,129000
1914,3069,ES,966,M,2015,145000
1915,11971,NL,966,K,2013,79900
1916,11630,ES,966,L,2017,224719
1917,5451,BE,966,H,2010,93000
1918,9894,GB,966,M,2018,119411
1919,13791,NL,966,K,2013,72800
1920,13954,FR,966,M,2012,135268
1921,12820,ES,966,L,2017,210961
1922,7374,NL,966,M,2016,129500
1923,12200,PT,966,K,2013,78500
1924,14050,NL,966,K,2013,71500
1925,8498,RO,966,M,2014,116900
1926,18000,LV,966,K,2011,79000
1927,10076,DE,966,M,2017,105000
1928,14390,HU,966,K,2012,76600
1929,13298,NL,966,M,2015,92500
1930,3087,PL,966,M,2019,211000
1931,8230,NL,966,M,2017,129000
1932,9746,RO,966,M,2015,84500
1933,1570,UA,966,H,2018,145000
1934,8077,DE,966,M,2018,136900
1935,9607,NL,966,K,2013,79500
1936,12500,ES,966,K,2012,96500
1937,6800,DE,966,M,2017,135000
1938,20000,TR,966,H,2014,98000
1939,14700,DE,966,K,2013,89000
1940,8359,NL,966,M,2016,124500
1941,9645,UK,966,M,2016,117154
1942,13569,NL,966,M,2015,98000
1943,9100,NL,966,K,2014,79500
1944,14457,DE,966,M,2015,92000
1945,16400,DK,966,K,2012,53000
1946,13748,NL,966,M,2014,86500
1947,10182,DE,966,K,2014,73700
1948,6549,FR,966,K,2013,95000
1949,6880,DE,966,K,2013,102350
1950,8514,NL,966,M,2017,129800
1951,9284,AT,966,M,2017,138500
1952,11300,FR,966,K,2010,75000
1953,14775,NL,966,M,2015,84900
1954,8962,DE,966,M,2015,89000
1955,8084,NL,966,M,2015,112500
1956,11509,HR,966,K,2013,72500
1957,7794,FR,966,M,2016,160000
1958,15950,DE,966,K,2013,71500
1959,9113,ES,966,K,2014,98500
1960,8969,ES,966,M,2016,153500
1961,8140,ES,966,K,2013,109000
1962,6257,ES,966,M,2017,175500
1963,6062,DE,966,K,2012,88500
1964,2530,FR,966,M,2018,230000
1965,10015,NL,966,M,2015,86500
1966,8856,NL,966,M,2016,117500
1967,12009,DE,966,M,2015,79000
1968,10941,DE,966,M,2016,95000
1969,8500,DE,966,M,2015,105000
1970,11380,DE,966,H,2010,79900
1971,16351,NL,966,H,2009,74500
1972,5440,FR,966,K,2013,150000
1973,18466,NL,966,M,2015,67500
1974,12135,DE,966,M,2015,73900
1975,11691,DE,966,K,2014,72500
1976,14615,NL,966,K,2012,59800
1977,8891,ES,966,K,2012,92000
1978,6568,IT,966,M,2017,153000
1979,13153,DE,966,M,2016,87500
1980,9812,DE,966,K,2014,84500
1981,10292,DE,966,M,2016,75000
1982,5426,CH,966,M,2016,164193
1983,14248,AT,966,K,2012,65000
1984,19000,NL,966,M,2014,54500
1985,12546,NL,966,K,2014,69900
1986,9510,BE,966,M,2017,103000
1987,10137,FR,966,K,2012,82000
1988,11289,FR,966,K,2010,59000
1989,12781,DE,966,K,2014,66500
1990,6395,DE,966,M,2018,160000
1991,3615,PL,966,M,2015,178237
1992,8528,NL,966,M,2015,86500
1993,11500,ES,966,K,2013,78000
1994,18000,NL,966,M,2015,67500
1995,9850,FR,966,M,2015,95000
1996,5439,FR,966,K,2013,99000
1997,10573,BE,966,M,2016,67000
1998,12062,FR,966,K,2013,80000
1999,15300,IT,966,M,2014,70000
2000,8800,DE,966,M,2016,125000
2001,10976,DE,966,M,2015,81900
2002,15663,GR,966,H,2010,80000
2003,15960,ES,966,M,2015,75000
2004,14792,EE,966,M,2016,84000
2005,398,BE,966,H,2015,209000
2006,10600,PT,966,M,2015,95000
2007,6000,RO,966,H,2015,75000
2008,13269,BE,966,K,2012,63500
2009,10500,BE,966,M,2014,79500
2010,9344,ES,966,M,2014,120000
2011,16020,UK,966,M,2014,76144
2012,7757,RU,966,L,2020,172942
2013,7500,PL,966,M,2015,96900
2014,5346,BE,966,M,2019,223000
2015,13370,DE,966,K,2013,69000
2016,13601,DE,966,K,2014,79000
2017,7370,DE,966,M,2016,95000
2018,8899,DE,966,M,2017,119000
2019,8328,FR,966,M,2016,150000
2020,14000,GR,966,K,2012,92000
2021,12430,RU,966,L,2017,140932
2022,6961,FR,966,M,2015,190000
2023,5439,DE,966,K,2013,109500
2024,11177,DE,966,K,2011,69000
2025,6700,DE,966,M,2017,125000
2026,9185,CH,966,K,2014,91842
2027,19589,CH,966,M,2014,54734
2028,9246,FR,966,K,2013,79000
2029,6555,ES,966,K,2013,108000
2030,4600,RO,966,M,2016,119000
2031,9300,SK,966,M,2016,104000
2032,9990,DE,966,M,2015,89999
2033,6773,DE,966,M,2017,129900
2034,7967,DE,966,M,2018,117900
2035,7982,DE,966,M,2018,127900
2036,17900,FI,966,K,2011,68000
2037,10800,IT,966,M,2017,183000
2038,10678,IT,966,M,2016,135000
2039,5751,BE,966,M,2017,178000
2040,10880,DE,966,M,2016,99000
2041,7924,DE,966,M,2016,90000
2042,13710,DE,966,K,2014,66000
2043,10500,UA,966,M,2016,91500
2044,9100,ES,966,M,2014,113000
2045,6051,DE,966,M,2017,139000
2046,5349,DE,966,K,2012,135000
2047,12334,DE,966,M,2015,85000
2048,7500,SK,966,K,2014,114000
2049,6322,GR,966,M,2015,140000
2050,6174,ES,966,M,2015,135000
2051,10657,ES,966,M,2015,94000
2052,8571,FR,966,M,2014,115000
2053,7155,NL,966,M,2015,92800
2054,6460,NL,966,M,2018,145000
2055,8542,NL,966,M,2017,119000
2056,11284,NL,966,M,2014,79900
2057,4610,DE,966,M,2017,149000
2058,16868,DE,966,K,2014,59000
2059,9967,DE,966,G,2013,55900
2060,9101,FR,966,K,2011,85000
2061,10674,PL,966,M,2015,87437
2062,11113,ES,966,K,2013,79900
2063,13380,ES,966,M,2016,120000
2064,8884,PL,966,M,2016,108245
2065,13421,IE,966,K,2012,80000
2066,710,PL,966,M,2017,157165
2067,14791,ES,966,M,2016,97500
2068,10134,FR,966,K,2012,85000
2069,13325,PL,966,K,2013,78000
2070,7877,ES,966,M,2015,151500
2071,8323,PT,966,M,2014,148000
2072,9882,GR,966,M,2018,147000
2073,14000,IT,966,K,2012,65000
2074,4409,BE,966,M,2019,215000
2075,7400,NL,966,M,2016,139000
2076,12600,NL,966,K,2012,65000
2077,12845,NL,966,K,2011,58500
2078,12200,DE,966,K,2014,66500
2079,5200,NL,966,M,2015,155000
2080,6137,PL,966,M,2017,140000
2081,7662,FR,966,M,2016,180000
2082,7410,PL,966,M,2017,182000
2083,5440,FR,966,K,2014,150000
2084,7834,FR,966,K,2014,165000
2085,9675,FR,966,M,2016,155000
2086,12283,FR,966,K,2011,110000
2087,13567,PL,966,K,2012,64000
2088,11500,PL,966,K,2012,65000
2089,11074,LU,966,M,2015,85000
2090,12133,DE,966,K,2012,72500
2091,3500,DE,966,M,2017,168000
2092,10558,BE,966,M,2016,69500
2093,11654,DE,966,K,2012,69000
2094,1782,BE,966,M,2019,209000
2095,14179,NL,966,K,2013,56800
2096,9943,DE,966,M,2015,94000
2097,8967,DE,966,M,2016,121800
2098,10995,DE,966,M,2015,77000
2099,8449,DE,966,M,2017,126000
2100,9629,NL,966,M,2015,81800
2101,10700,FR,966,K,2013,89000
2102,10235,DE,966,M,2014,115000
2103,6350,DE,966,M,2016,118000
2104,8150,DE,966,M,2015,84500
2105,6612,NL,966,K,2013,74500
2106,8951,BE,966,M,2014,99000
2107,10867,CH,966,K,2012,61900
2108,10539,IT,966,M,2017,183000
2109,8070,IT,966,M,2017,140000
2110,19902,FI,966,K,2012,75000
2111,12900,PT,966,M,2014,84500
2112,13164,IT,966,M,2014,89000
2113,8000,ES,966,K,2013,89000
2114,10000,ES,966,M,2014,95000
2115,1300,PL,966,M,2018,220584
2116,14390,PL,966,K,2012,74600
2117,11400,PT,966,K,2013,163000
2118,9283,FR,966,K,2012,78000
2119,10158,NL,966,K,2014,64800
2120,9924,BE,966,K,2011,92000
2121,12055,NL,966,M,2015,82500
2122,21000,TR,966,H,2014,100000
2123,9750,FR,966,M,2015,113000
2124,17700,BE,966,K,2013,57000
2125,11300,TR,966,H,2011,60000
2126,7949,BE,966,M,2014,119000
2127,14847,NL,966,K,2013,59800
2128,11,DE,966,K,2011,69000
2129,6,DE,966,M,2017,139000
2130,9,UK,966,K ,2014,70278
2131,6,NL,966,M,2018,145000
2132,4,DE,966,M,2017,149000
2133,11,PT,966,K,2013,163000
2134,7,ES,966,M,2015,151500
2135,12,FR,966,K,2011,110000
2136,9,UK,966,M,2016,98940
2137,5,FR,966,K,2014,150000
2138,10,UK,966,K,2014,69840
2139,10,FR,966,K,2012,85000
2140,7,PL,966,M,2017,182000
2141,7,FR,966,M,2016,180000
2142,8,PT,966,M,2014,148000
2143,4,BE,966,M,2019,215000
2144,7,PT,966,M,2016,148500
2145,9,FR,966,M,2016,155000
2146,7,FR,966,K,2014,165000
2147,8,DE,966,M,2017,126000
2148,8,DE,966,M,2016,121800
2149,9,DE,966,M,2015,94000
2150,10,DE,966,M,2014,115000
2151,18800,CZ,D6,R,2002,64032
2152,17300,PL,D6,M,2003,42585
2153,14818,NL,D6,T,2011,63500
2154,15500,PL,D6,N,2010,59510
2155,18465,FR,D6,R,2003,55000
2156,11851,NL,D6,T,2016,112000
2157,8659,PL,D6,N,2015,109800
2158,9140,DE,D6,N,2012,89500
2159,12000,HU,D6,N,2013,112139
2160,22000,IT,D6,R,2003,60000
2161,5970,HU,D6,K,2012,140000
2162,18000,FI,D6,T,2009,86000
2163,11074,NL,D6,N,2016,109000
2164,14500,DE,D6,T,2014,105900
2165,8000,IT,D6,N,2004,75000
2166,6540,ES,D6,,2017,103000
2167,6502,DE,D6,T,2015,137500
2168,12500,DE,D6,R,2003,51000
2169,7300,SE,D6,T,2015,162514
2170,6814,DE,D6,K,2012,99000
2171,14840,DE,D6,N,2011,84032
2172,6500,CZ,D6,T,2015,124999
2173,20000,DE,D6,M,2004,44900
2174,8805,DE,D6,T,2015,127500
2175,9334,BE,D6,T,2010,82000
2176,8923,NL,D6,T,2010,89500
2177,13000,GR,D6,T,2011,115000
2178,7393,GB,D6,N,2015,125122
2179,10293,NO,D6,T,2016,158131
2180,6397,DE,D6,N,2012,63492
2181,5470,NL,D6,K,2017,125500
2182,10740,FR,D6,N,2012,46965
2183,10650,FR,D6,N,2013,48974
2184,11533,FR,D6,N,2013,46965
2185,10411,FR,D6,N,2012,46965
2186,8142,NL,D6,N,2012,89500
2187,11059,DE,D6,R,2007,81900
2188,8515,NL,D6,T,2012,120000
2189,18315,BE,D6,T,2008,64000
2190,8650,SE,D6,T,2013,141400
2191,10920,BE,D6,T,2015,119500
2192,12069,SK,D6,N,2007,70000
2193,12112,DE,D6,N,2004,54621
2194,13043,DE,D6,N,2011,85000
2195,16200,RO,D6,T,2010,100000
2196,9861,NL,D6,T,2016,139500
2197,8651,NL,D6,T,2016,149500
2198,9837,GB,D6,T,2011,93362
2199,13317,NO,D6,R,2007,94087
2200,5370,EE,D6,K,2017,130000
2201,20948,PL,D6,N,2010,61186
2202,11897,BE,D6,N,2013,94000
2203,7090,BE,D6,N,2012,105000
2204,10200,GB,D6,T,2015,149618
2205,19000,PL,D6,M,2006,48860
2206,15000,NL,D6,T,2009,67900
2207,3415,DE,D6,K,2018,177600
2208,14807,DE,D6,M,2002,52900
2209,9552,IT,D6,T,2013,135000
2210,12000,RO,D6,T,2012,99000
2211,10700,PL,D6,N,2009,75880
2212,15650,FR,D6,N,2003,54900
2213,14184,PL,D6,N,2008,58001
2214,18000,ES,D6,R,2003,70000
2215,14273,NO,D6,T,2010,97310
2216,9757,ES,D6,N,2013,145000
2217,12000,BY,D6,N,2006,65000
2218,13054,NL,D6,T,2014,97500
2219,13754,PL,D6,N,2007,63639
2220,10351,NL,D6,T,2014,114800
2221,6185,NL,D6,N,2017,169500
2222,3600,DE,D6,K,2018,177600
2223,8800,BE,D6,T,2012,140000
2224,13200,GR,D6,R,2007,98000
2225,11222,PL,D6,R,2006,78986
2226,12100,HU,D6,T,2012,111977
2227,20071,NL,D6,M,2002,34800
2228,15000,GB,D6,R,2004,46455
2229,3290,GB,D6,N,2011,164729
2230,8805,BE,D6,T,2012,131501
2231,6775,BE,D6,R,2018,165000
2232,9800,RO,D6,N,2011,64900
2233,22719,IT,D6,R,2002,57000
2234,6779,DE,D6,T,2010,104890
2235,7800,SK,D6,T,2016,165000
2236,16000,GB,D6,T,2012,83480
2237,11248,GB,D6,T,2015,125309
2238,6457,GB,D6,N,2015,140823
2239,7339,BE,D6,T,2012,95000
2240,14900,BE,D6,T,2011,64900
2241,7004,GB,D6,T,2016,155144
