,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.1600967890208213,-0.1583102632467705,0.1257004737854004,0.08544421195983887,5.637445449829102,0.0031328201293945312,0.00031375885009765625,0.2095658779144287,2,True,12
1,NeuralNetTorch,-0.16032541548934903,-0.16077442522556243,0.006203174591064453,0.004919528961181641,3.275707483291626,0.006203174591064453,0.004919528961181641,3.275707483291626,1,True,10
2,LightGBMXT,-0.1625243443847277,-0.16417206163766657,0.00899195671081543,0.004194021224975586,0.6674983501434326,0.00899195671081543,0.004194021224975586,0.6674983501434326,1,True,3
3,XGBoost,-0.16377349698135085,-0.16212880573681743,0.010677337646484375,0.004586696624755859,0.3600649833679199,0.010677337646484375,0.004586696624755859,0.3600649833679199,1,True,9
4,CatBoost,-0.1657843378335446,-0.16603682301965542,0.004595518112182617,0.0023758411407470703,0.8734300136566162,0.004595518112182617,0.0023758411407470703,0.8734300136566162,1,True,6
5,NeuralNetFastAI,-0.1693007733415763,-0.1703328391907653,0.017927885055541992,0.00965738296508789,1.9748027324676514,0.017927885055541992,0.00965738296508789,1.9748027324676514,1,True,8
6,LightGBM,-0.17577119751867107,-0.16726668513282328,0.00420379638671875,0.0030612945556640625,0.6207647323608398,0.00420379638671875,0.0030612945556640625,0.6207647323608398,1,True,4
7,ExtraTreesMSE,-0.1844418475599611,-0.17777494636614427,0.09126877784729004,0.06604218482971191,0.5307266712188721,0.09126877784729004,0.06604218482971191,0.5307266712188721,1,True,7
8,RandomForestMSE,-0.18850351546751154,-0.1776613718779342,0.09249138832092285,0.06836891174316406,0.5038440227508545,0.09249138832092285,0.06836891174316406,0.5038440227508545,1,True,5
9,LightGBMLarge,-0.1939301564515858,-0.1761303344741438,0.007363319396972656,0.003477811813354492,1.9190833568572998,0.007363319396972656,0.003477811813354492,1.9190833568572998,1,True,11
10,KNeighborsUnif,-0.3908043581069351,-0.3501853691033475,0.01730823516845703,0.018881559371948242,0.003854990005493164,0.01730823516845703,0.018881559371948242,0.003854990005493164,1,True,1
11,KNeighborsDist,-0.3929406591625052,-0.35750693183048304,0.019719839096069336,0.017929553985595703,0.0061452388763427734,0.019719839096069336,0.017929553985595703,0.0061452388763427734,1,True,2
