,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,-0.1503404216014057,-0.1558999696148387,0.006872653961181641,0.005320072174072266,5.47945761680603,0.006872653961181641,0.005320072174072266,5.47945761680603,1,True,10
1,WeightedEnsemble_L2,-0.15143102723174384,-0.1492243754506564,0.11108136177062988,0.07626986503601074,6.570180654525757,0.002707242965698242,0.00030112266540527344,0.21315455436706543,2,True,12
2,LightGBMXT,-0.1559824881643912,-0.1592949008838329,0.007476806640625,0.004118442535400391,0.6100897789001465,0.007476806640625,0.004118442535400391,0.6100897789001465,1,True,3
3,CatBoost,-0.15651800824996,-0.15767796697900496,0.0045909881591796875,0.0028808116912841797,1.6356244087219238,0.0045909881591796875,0.0028808116912841797,1.6356244087219238,1,True,6
4,NeuralNetFastAI,-0.16095325359041274,-0.16201317407985907,0.018637418746948242,0.010305166244506836,2.013115644454956,0.018637418746948242,0.010305166244506836,2.013115644454956,1,True,8
5,XGBoost,-0.16266680188366445,-0.15488746019138486,0.011293172836303711,0.004816293716430664,0.3665947914123535,0.011293172836303711,0.004816293716430664,0.3665947914123535,1,True,9
6,LightGBM,-0.16403504411144237,-0.16147748962240552,0.005586147308349609,0.0034105777740478516,0.6821596622467041,0.005586147308349609,0.0034105777740478516,0.6821596622467041,1,True,4
7,ExtraTreesMSE,-0.16613676815984818,-0.1645496044359365,0.09585762023925781,0.06657958030700684,0.5299437046051025,0.09585762023925781,0.06657958030700684,0.5299437046051025,1,True,7
8,RandomForestMSE,-0.16803084215474792,-0.16207552128601016,0.09020829200744629,0.06583237648010254,0.5109736919403076,0.09020829200744629,0.06583237648010254,0.5109736919403076,1,True,5
9,LightGBMLarge,-0.17316233158630603,-0.17066353509030227,0.008745670318603516,0.003916025161743164,2.0348455905914307,0.008745670318603516,0.003916025161743164,2.0348455905914307,1,True,11
10,KNeighborsUnif,-0.3908043581069351,-0.3501853691033475,0.01733541488647461,0.01757645606994629,0.003990888595581055,0.01733541488647461,0.01757645606994629,0.003990888595581055,1,True,1
11,KNeighborsDist,-0.3929406591625052,-0.35750693183048304,0.01952528953552246,0.01827859878540039,0.005448818206787109,0.01952528953552246,0.01827859878540039,0.005448818206787109,1,True,2
