,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.11450101875417873,-0.17578205473222006,0.1786513328552246,0.10912108421325684,17.73788857460022,0.0044481754302978516,0.0003178119659423828,0.2186298370361328,2,True,12
1,XGBoost,-0.12194662196719477,-0.18543187803092392,0.016000986099243164,0.0063898563385009766,0.6414952278137207,0.016000986099243164,0.0063898563385009766,0.6414952278137207,1,True,9
2,LightGBM,-0.12215439418387503,-0.18450903898846852,0.009430885314941406,0.005055904388427734,0.9375786781311035,0.009430885314941406,0.005055904388427734,0.9375786781311035,1,True,4
3,CatBoost,-0.12260523799552148,-0.18415323723546703,0.008710861206054688,0.005032539367675781,6.324362277984619,0.008710861206054688,0.005032539367675781,6.324362277984619,1,True,6
4,LightGBMXT,-0.12279819996920795,-0.18131461718060105,0.016225099563598633,0.008958101272583008,1.2068760395050049,0.016225099563598633,0.008958101272583008,1.2068760395050049,1,True,3
5,NeuralNetTorch,-0.12609573684914702,-0.19103616082923167,0.007571697235107422,0.0058100223541259766,5.584696531295776,0.007571697235107422,0.0058100223541259766,5.584696531295776,1,True,10
6,NeuralNetFastAI,-0.1298219164662087,-0.1890331131356232,0.020074129104614258,0.010996341705322266,2.2992594242095947,0.020074129104614258,0.010996341705322266,2.2992594242095947,1,True,8
7,ExtraTreesMSE,-0.13525236963688106,-0.1929197305329519,0.09618949890136719,0.06656050682067871,0.5249905586242676,0.09618949890136719,0.06656050682067871,0.5249905586242676,1,True,7
8,RandomForestMSE,-0.13709745038477997,-0.1991510157330857,0.09587836265563965,0.06641530990600586,0.5176875591278076,0.09587836265563965,0.06641530990600586,0.5176875591278076,1,True,5
9,LightGBMLarge,-0.139954681409824,-0.19679650410173638,0.01609349250793457,0.0070688724517822266,2.9788153171539307,0.01609349250793457,0.0070688724517822266,2.9788153171539307,1,True,11
10,KNeighborsDist,-0.34699252639261013,-0.39344537294070564,0.020067214965820312,0.01866769790649414,0.006176471710205078,0.020067214965820312,0.01866769790649414,0.006176471710205078,1,True,2
11,KNeighborsUnif,-0.350357369275697,-0.40038163377532404,0.017220735549926758,0.017026662826538086,0.0038340091705322266,0.017220735549926758,0.017026662826538086,0.0038340091705322266,1,True,1
