,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.13237579828394486,-0.20216682713742345,0.03425860404968262,0.016654014587402344,9.4776291847229,0.0030591487884521484,0.00030231475830078125,0.21382689476013184,2,True,12
1,NeuralNetTorch,-0.13339473632322757,-0.21381510362830924,0.006145477294921875,0.004927635192871094,6.180917263031006,0.006145477294921875,0.004927635192871094,6.180917263031006,1,True,10
2,XGBoost,-0.13532611737435699,-0.20525531492115812,0.010880470275878906,0.0044841766357421875,0.3683497905731201,0.010880470275878906,0.0044841766357421875,0.3683497905731201,1,True,9
3,CatBoost,-0.13720990939931413,-0.21820136755839872,0.004652738571166992,0.002410411834716797,1.2633438110351562,0.004652738571166992,0.002410411834716797,1.2633438110351562,1,True,6
4,LightGBMXT,-0.13998756836078816,-0.2131428340445362,0.011217117309570312,0.005861997604370117,0.8317611217498779,0.011217117309570312,0.005861997604370117,0.8317611217498779,1,True,3
5,LightGBM,-0.1425137210663942,-0.21184584741700857,0.00629734992980957,0.0033850669860839844,0.7376708984375,0.00629734992980957,0.0033850669860839844,0.7376708984375,1,True,4
6,NeuralNetFastAI,-0.14261314743463505,-0.21575022619326512,0.01874518394470215,0.01003265380859375,2.217820882797241,0.01874518394470215,0.01003265380859375,2.217820882797241,1,True,8
7,LightGBMLarge,-0.1540986995971178,-0.22155851880234895,0.007876157760620117,0.003554821014404297,1.9768643379211426,0.007876157760620117,0.003554821014404297,1.9768643379211426,1,True,11
8,ExtraTreesMSE,-0.1600631711191193,-0.22524124845433116,0.09428739547729492,0.0649116039276123,0.5253157615661621,0.09428739547729492,0.0649116039276123,0.5253157615661621,1,True,7
9,RandomForestMSE,-0.16157013290535543,-0.22631806980943167,0.0940251350402832,0.06236672401428223,0.5226702690124512,0.0940251350402832,0.06236672401428223,0.5226702690124512,1,True,5
10,KNeighborsDist,-0.34699252639261013,-0.39344537294070564,0.018794775009155273,0.017639875411987305,0.006181478500366211,0.018794775009155273,0.017639875411987305,0.006181478500366211,1,True,2
11,KNeighborsUnif,-0.350357369275697,-0.40038163377532404,0.01714611053466797,0.017435550689697266,0.003912210464477539,0.01714611053466797,0.017435550689697266,0.003912210464477539,1,True,1
