model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
39,1,0.32,extra_trees,18275.112067876733,6.910807847976685,38,13654.500246640358,0,1701710875.65011,1701710882.5834453,0.0,StatusType.SUCCESS,[],['fast_ica'],,Random Search
5,2,0.26,adaboost,18541.625410472,0.8908872604370117,4,8242.046237845741,0,1701710232.4637713,1701710233.3804615,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
63,3,0.0,adaboost,18667.54635401631,1.3407318592071533,62,10295.724884901167,0,1701710994.2049558,1701710995.5729954,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search
34,4,0.02,random_forest,18723.78239571305,10.410356521606445,33,15880.422026094995,0,1701710842.197123,1701710852.6302497,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search (sorted)
124,5,0.0,extra_trees,18848.000568345844,2.1729373931884766,123,16985.0856219781,0,1701711790.087811,1701711792.282275,0.0,StatusType.SUCCESS,[],['polynomial'],,Random Search
113,6,0.0,extra_trees,18883.301462362877,22.008285760879517,112,12257.537652650384,0,1701711614.228749,1701711636.264286,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
91,7,0.12,random_forest,19032.511457130484,12.402497291564941,90,16886.20062526664,0,1701711467.9456291,1701711480.3683496,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
7,8,0.0,extra_trees,19051.644233545034,1.0643165111541748,6,16639.288769197952,0,1701710244.86307,1701710245.952383,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
111,9,0.06,k_nearest_neighbors,19097.954748845266,2.8058714866638184,110,17343.950476393627,0,1701711605.489056,1701711608.3188024,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search
76,10,0.0,extra_trees,19309.637539693995,3.684821605682373,75,14264.455704724829,0,1701711207.389033,1701711211.0959651,0.0,StatusType.SUCCESS,[],['polynomial'],,Local Search
116,11,0.0,extra_trees,19385.335545070728,1.1936368942260742,115,12206.810812402233,0,1701711643.3152363,1701711644.5306637,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
