model_id,rank,ensemble_weight,type,cost,duration,config_id,train_loss,seed,start_time,end_time,budget,status,data_preprocessors,feature_preprocessors,balancing_strategy,config_origin
21,1,0.20000000000000004,adaboost,16657.18997185335,0.9789023399353027,20,6626.7158325334185,0,1701716304.9401388,1701716305.9430685,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Initial design
62,2,0.0,adaboost,16875.411592901994,0.6671633720397949,61,11050.776564944184,0,1701717022.846449,1701717023.534465,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
143,3,0.0,extra_trees,17006.399217847862,1.7337713241577148,142,12677.401980455417,0,1701717486.4924293,1701717488.2482126,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Local Search
67,4,0.0,adaboost,17012.762187860855,0.9539635181427002,66,11026.757899157423,0,1701717037.5874774,1701717038.566506,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
68,5,0.020000000000000004,extra_trees,17024.907930228783,3.1232974529266357,67,4874.908054425584,0,1701717043.2616117,1701717046.407343,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Local Search
2,6,0.0,random_forest,17069.737812139145,3.211172580718994,1,6145.501768700227,0,1701716060.3961992,1701716063.6308432,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
122,7,0.0,random_forest,17083.54548571016,1.465064287185669,121,13449.657249893346,0,1701717416.9490485,1701717418.436063,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search
131,8,0.08000000000000002,extra_trees,17171.426981091223,2.5672760009765625,130,5510.7508032476535,0,1701717450.6223772,1701717453.2152965,0.0,StatusType.SUCCESS,[],['select_rates_regression'],,Random Search (sorted)
112,9,0.0,random_forest,17243.73786626732,7.557108640670776,111,14107.832262336462,0,1701717355.7658956,1701717363.345466,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Random Search (sorted)
161,10,0.0,gradient_boosting,17266.529493089638,1.3876326084136963,160,13393.61900397291,0,1701717786.7942572,1701717788.205173,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
18,12,0.0,extra_trees,17366.555752020784,1.2023136615753174,17,14415.307391656,0,1701716302.3025594,1701716303.5289245,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Initial design
165,11,0.0,extra_trees,17366.555752020784,1.189666509628296,164,14415.307391656,0,1701717813.3874946,1701717814.598778,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Local Search
103,13,0.16000000000000003,extra_trees,17378.695195222288,131.6184482574463,102,14283.464352691268,0,1701717176.5190125,1701717308.1645734,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
169,14,0.08000000000000002,gradient_boosting,17406.2583064196,0.6904811859130859,168,14510.461525215089,0,1701717830.000139,1701717830.7117927,0.0,StatusType.SUCCESS,[],['feature_agglomeration'],,Random Search
145,15,0.020000000000000004,extra_trees,17483.362180643766,11.070586919784546,144,11928.983012923067,0,1701717513.6990871,1701717524.7942524,0.0,StatusType.SUCCESS,[],['fast_ica'],,Local Search
114,16,0.020000000000000004,extra_trees,17671.34584070078,11.126657247543335,113,12421.40293257608,0,1701717373.251974,1701717384.4005167,0.0,StatusType.SUCCESS,[],['random_trees_embedding'],,Local Search
74,17,0.0,extra_trees,17875.8217829821,1.1463606357574463,73,15508.276939348692,0,1701717078.5096793,1701717079.6767092,0.0,StatusType.SUCCESS,[],['no_preprocessing'],,Random Search (sorted)
