,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.14610527982163396,-0.144212216632822,0.07226252555847168,0.04654288291931152,14.398680925369263,0.004601478576660156,0.0003037452697753906,0.2078237533569336,2,True,12
1,NeuralNetTorch,-0.1514499210788425,-0.14901954107327497,0.006922006607055664,0.0054056644439697266,4.836215972900391,0.006922006607055664,0.0054056644439697266,4.836215972900391,1,True,10
2,CatBoost,-0.15488367404165274,-0.15439623786220869,0.007718324661254883,0.004296064376831055,5.764254093170166,0.007718324661254883,0.004296064376831055,5.764254093170166,1,True,6
3,XGBoost,-0.1553080979090323,-0.15842527609783438,0.012355804443359375,0.005098581314086914,0.4211909770965576,0.012355804443359375,0.005098581314086914,0.4211909770965576,1,True,9
4,LightGBMXT,-0.15546250027976413,-0.15423370058227456,0.011347532272338867,0.005581855773925781,0.7964973449707031,0.011347532272338867,0.005581855773925781,0.7964973449707031,1,True,3
5,LightGBM,-0.15694021949533735,-0.1550252883480906,0.006292104721069336,0.003664255142211914,0.7545261383056641,0.006292104721069336,0.003664255142211914,0.7545261383056641,1,True,4
6,NeuralNetFastAI,-0.1616871088414472,-0.15582604356107682,0.0183870792388916,0.01015615463256836,2.035526990890503,0.0183870792388916,0.01015615463256836,2.035526990890503,1,True,8
7,LightGBMLarge,-0.1741177291480486,-0.17607522191500044,0.012482881546020508,0.004656314849853516,2.4465057849884033,0.012482881546020508,0.004656314849853516,2.4465057849884033,1,True,11
8,ExtraTreesMSE,-0.17428948665982602,-0.17234054585923497,0.09116482734680176,0.0659632682800293,0.5240979194641113,0.09116482734680176,0.0659632682800293,0.5240979194641113,1,True,7
9,RandomForestMSE,-0.17450109209492448,-0.18204465392383037,0.09380888938903809,0.06960010528564453,0.5122652053833008,0.09380888938903809,0.06960010528564453,0.5122652053833008,1,True,5
10,KNeighborsUnif,-0.3649889780857974,-0.36770083110830926,0.016993999481201172,0.017135143280029297,0.0038366317749023438,0.016993999481201172,0.017135143280029297,0.0038366317749023438,1,True,1
11,KNeighborsDist,-0.37128720079463273,-0.38167598452800855,0.019403457641601562,0.018864870071411133,0.005943775177001953,0.019403457641601562,0.018864870071411133,0.005943775177001953,1,True,2
