,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.15926855807425935,-0.15582012481331178,0.10980820655822754,0.08610773086547852,8.093119382858276,0.0029311180114746094,0.0002951622009277344,0.20920372009277344,2,True,12
1,NeuralNetTorch,-0.16586234503305805,-0.15872663457721012,0.006816387176513672,0.0054225921630859375,6.160133361816406,0.006816387176513672,0.0054225921630859375,6.160133361816406,1,True,10
2,ExtraTreesMSE,-0.17127733988127353,-0.19688945633580127,0.08996129035949707,0.06621861457824707,0.529444694519043,0.08996129035949707,0.06621861457824707,0.529444694519043,1,True,7
3,LightGBM,-0.17374254694444158,-0.18165278238972188,0.004534721374511719,0.0033037662506103516,0.6730902194976807,0.004534721374511719,0.0033037662506103516,0.6730902194976807,1,True,4
4,RandomForestMSE,-0.17439516390504023,-0.19768824703704815,0.0889732837677002,0.07373332977294922,0.5148649215698242,0.0889732837677002,0.07373332977294922,0.5148649215698242,1,True,5
5,CatBoost,-0.1766692171458187,-0.18893255077799426,0.005345582962036133,0.0029239654541015625,1.1221585273742676,0.005345582962036133,0.0029239654541015625,1.1221585273742676,1,True,6
6,LightGBMXT,-0.177484691508839,-0.17331786065219387,0.006552696228027344,0.0033528804779052734,0.5358271598815918,0.006552696228027344,0.0033528804779052734,0.5358271598815918,1,True,3
7,XGBoost,-0.18039455915095473,-0.18295156491722336,0.01180410385131836,0.005033016204833984,0.4113481044769287,0.01180410385131836,0.005033016204833984,0.4113481044769287,1,True,9
8,NeuralNetFastAI,-0.18832761461801764,-0.18912203657780777,0.019930124282836914,0.010236024856567383,2.22518253326416,0.019930124282836914,0.010236024856567383,2.22518253326416,1,True,8
9,LightGBMLarge,-0.1946447704466776,-0.2044646469096593,0.008160591125488281,0.003878355026245117,2.1936211585998535,0.008160591125488281,0.003878355026245117,2.1936211585998535,1,True,11
10,KNeighborsDist,-0.37091908159932063,-0.41132196365105644,0.019132375717163086,0.018060684204101562,0.006265878677368164,0.019132375717163086,0.018060684204101562,0.006265878677368164,1,True,2
11,KNeighborsUnif,-0.37290763342912886,-0.396805695524673,0.017477035522460938,0.017586946487426758,0.003852367401123047,0.017477035522460938,0.017586946487426758,0.003852367401123047,1,True,1
