,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.14805216010808706,-0.13624145718154848,0.24502873420715332,0.16182327270507812,15.034075260162354,0.005281686782836914,0.00030040740966796875,0.2088773250579834,2,True,12
1,LightGBM,-0.15414422145343634,-0.14352821598614307,0.00751805305480957,0.00379180908203125,0.7916238307952881,0.00751805305480957,0.00379180908203125,0.7916238307952881,1,True,4
2,NeuralNetTorch,-0.15572952458014197,-0.14344166486383883,0.006941318511962891,0.005469799041748047,6.440699100494385,0.006941318511962891,0.005469799041748047,6.440699100494385,1,True,10
3,LightGBMXT,-0.15735490237771635,-0.14979455952069343,0.015132665634155273,0.007650852203369141,1.0654091835021973,0.015132665634155273,0.007650852203369141,1.0654091835021973,1,True,3
4,XGBoost,-0.15803324712148636,-0.14425870331242646,0.013970613479614258,0.0055997371673583984,0.5421898365020752,0.013970613479614258,0.0055997371673583984,0.5421898365020752,1,True,9
5,NeuralNetFastAI,-0.16186697348046983,-0.1553157007137958,0.01891040802001953,0.010459661483764648,2.007993459701538,0.01891040802001953,0.010459661483764648,2.007993459701538,1,True,8
6,CatBoost,-0.1640256321102139,-0.1498522510957798,0.0070917606353759766,0.003988027572631836,3.1245696544647217,0.0070917606353759766,0.003988027572631836,3.1245696544647217,1,True,6
7,LightGBMLarge,-0.1649349333000924,-0.1590272452232952,0.014692306518554688,0.0059735774993896484,2.8807928562164307,0.014692306518554688,0.0059735774993896484,2.8807928562164307,1,True,11
8,ExtraTreesMSE,-0.17216768835126472,-0.15856028030912195,0.09621810913085938,0.06755900382995605,0.5228862762451172,0.09621810913085938,0.06755900382995605,0.5228862762451172,1,True,7
9,RandomForestMSE,-0.17600938503144267,-0.157690179710135,0.09331488609313965,0.06914091110229492,0.5224363803863525,0.09331488609313965,0.06914091110229492,0.5224363803863525,1,True,5
10,KNeighborsDist,-0.32500820689891513,-0.3732356529096112,0.020268917083740234,0.018059730529785156,0.006181001663208008,0.020268917083740234,0.018059730529785156,0.006181001663208008,1,True,2
11,KNeighborsUnif,-0.33558189866332594,-0.37197867566166204,0.01742410659790039,0.016865253448486328,0.0037994384765625,0.01742410659790039,0.016865253448486328,0.0037994384765625,1,True,1
