,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.13900887897849223,-0.12880247661200106,0.06429719924926758,0.03512930870056152,13.333586692810059,0.003526926040649414,0.00030112266540527344,0.20873308181762695,2,True,12
1,NeuralNetTorch,-0.14413430968367275,-0.13910201672672384,0.007465839385986328,0.009019613265991211,6.972509145736694,0.007465839385986328,0.009019613265991211,6.972509145736694,1,True,10
2,LightGBM,-0.14542278567806355,-0.1344247530247908,0.007136106491088867,0.0039196014404296875,0.777123212814331,0.007136106491088867,0.0039196014404296875,0.777123212814331,1,True,4
3,XGBoost,-0.14652452187486978,-0.13631031217128461,0.01443791389465332,0.005999565124511719,0.5691087245941162,0.01443791389465332,0.005999565124511719,0.5691087245941162,1,True,9
4,LightGBMXT,-0.14812913772898134,-0.138973713943595,0.014287710189819336,0.006386995315551758,1.039092779159546,0.014287710189819336,0.006386995315551758,1.039092779159546,1,True,3
5,NeuralNetFastAI,-0.14963469456512363,-0.13714133718157395,0.019343852996826172,0.010533332824707031,2.072232246398926,0.019343852996826172,0.010533332824707031,2.072232246398926,1,True,8
6,CatBoost,-0.1576121626182222,-0.13990989199904708,0.008635282516479492,0.0053250789642333984,8.032594203948975,0.008635282516479492,0.0053250789642333984,8.032594203948975,1,True,6
7,LightGBMLarge,-0.15956557012395425,-0.14651058275306508,0.012386560440063477,0.0053560733795166016,2.7338802814483643,0.012386560440063477,0.0053560733795166016,2.7338802814483643,1,True,11
8,ExtraTreesMSE,-0.1629732504691092,-0.1484140822306733,0.09219765663146973,0.06890177726745605,0.5207641124725342,0.09219765663146973,0.06890177726745605,0.5207641124725342,1,True,7
9,RandomForestMSE,-0.16833602996292898,-0.1461586181498262,0.0906362533569336,0.06953573226928711,0.5088746547698975,0.0906362533569336,0.06953573226928711,0.5088746547698975,1,True,5
10,KNeighborsDist,-0.32500820689891513,-0.3732356529096112,0.019248485565185547,0.018183231353759766,0.004904508590698242,0.019248485565185547,0.018183231353759766,0.004904508590698242,1,True,2
11,KNeighborsUnif,-0.33558189866332594,-0.37197867566166204,0.017342567443847656,0.017299175262451172,0.003856658935546875,0.017342567443847656,0.017299175262451172,0.003856658935546875,1,True,1
