,0,1,2,3,4,5,6,7,8,9,10,11
23,-0.5112313070754079,-1.8414625076527633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.9895694116030411,1.6544952854723627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,-1.7058807231331719,1.887559138347371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.3457911302032684,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,0.9528819078662563,-2.0745263605277717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,-1.7062793382202783,1.887559138347371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.17637971818306494,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,0.6646831998883572,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1.255032143892878,-1.1422709490277383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,-1.7058807231331719,1.1883675797223459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1.4220518653904433,-1.1422709490277383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0.22122391548253054,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,-1.6452912298930051,1.1883675797223459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1337279038626843,-1.608398654777755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,0.06975018238211335,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,-0.8681911175791542,0.2561121682223122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.07375124897617663,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1.4270345539792728,-1.608398654777755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1.0501439891202085,-0.9092070961527298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,-0.8221510750183695,0.722239873972329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.9237830065074919,-2.30759021340278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1.0351959233537198,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,-1.1290846920902675,1.1883675797223459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,0.5650294281117669,-1.1422709490277383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.3489949666231189,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,-0.6706773419179523,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,0.14329466595323698,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,0.9237830065074919,-2.0745263605277717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1.6014286545883056,-1.8414625076527633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,1.2195554011404117,-1.3753348019027467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,1.0632982869947183,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,1.4818441284563975,-0.443079390402713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.5781986417092765,0.0230483153473038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.3563693457345866,1.1883675797223459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,-0.7902618680498606,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,2.094116902251768,-1.608398654777755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,1.2586196796768352,-1.1422709490277383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-1.1490154464455855,1.1883675797223459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,2.5363803413962756,-1.608398654777755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,-1.3881844987094023,1.4214314325973543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.4315082896541357,-0.2100155375277046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.01017214258271204,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,-1.7052828005025125,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,-0.6308158332073162,1.1883675797223459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,-0.6507465875626343,0.2561121682223122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.581571954226681,-0.2100155375277046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.0876138073082062,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,-0.6369943670574648,-0.443079390402713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.0033956861019039026,0.722239873972329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0.07911763692911283,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,-0.41157753529881763,-0.2100155375277046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.7244754629543114,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,-0.949707902892405,-1.3753348019027467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,-0.01336106327956293,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,1.382190356679807,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,-0.04724334568360362,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,1.103957025879567,0.4891760210973206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-0.02432297817498786,0.4891760210973206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-1.706877260850938,1.4214314325973543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,-0.7105388506285885,0.4891760210973206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.2461373584266781,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,0.3364236756562689,-0.443079390402713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-1.3832018101205728,-0.9092070961527298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.9821801167685738,-1.3753348019027467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87,-0.11261621996904683,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,-0.15168049850547022,0.2561121682223122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.39800970661420165,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,-0.2521315004562732,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,0.02390944736488183,0.0230483153473038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.9486964494516394,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,0.07074672009987926,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,1.0832290413500363,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,0.1755824880088522,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,-1.1486168313584793,0.722239873972329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.34499390002905567,0.2561121682223122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.7781041078931166,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,-0.41117892021171126,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,0.5205838458994076,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,-0.8526451291820061,0.4891760210973206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,-0.4091858447761795,0.2561121682223122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.49347801997617513,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104,-0.18576208845306408,-1.1422709490277383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-1.3582883671764252,1.1883675797223459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-1.2562429048771966,0.9553037268473374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-1.7056814155896187,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,0.7027509407070147,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,-0.5012659298977489,0.722239873972329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,0.19332085938508528,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111,-1.7046848778718529,1.6544952854723627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2.1172365773039368,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
113,-1.4910271911828434,0.722239873972329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,2.4783818462223,-1.1422709490277383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,2.079766759115939,-1.8414625076527633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,0.4570047395059431,-0.6761432432777214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.3318545178775454,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,-0.7898632529627543,0.4891760210973206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.8442592966297728,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120,0.6108701631289984,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,0.0785197142984533,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,1.9203207242733946,-1.1422709490277383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-1.097793407752418,1.4214314325973543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124,0.3443959773983961,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125,0.18634509536072397,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
126,-0.40181146566471176,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,0.26327780717225163,-1.3753348019027467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,0.9943378769253178,-1.3753348019027467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.41056608185805205,0.0230483153473038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.6846139542436753,-0.9092070961527298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,1.8804592155627584,-1.1422709490277383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.3139019232347595,0.4891760210973206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-1.2450816824382185,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,-0.29398608460244113,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,-0.5937446301064246,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,0.24175259246850814,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,-1.6136013304680494,1.4214314325973543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1.269382287028707,-1.608398654777755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,-0.8919087152619827,0.9553037268473374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.41056608185805205,-0.2100155375277046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.4809216447323248,0.0230483153473038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.8962934812201526,0.4891760210973206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-1.0095001659583591,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,1.3094431032828961,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,-0.6027134695663178,-1.1422709490277383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-1.0742751176131429,0.4891760210973206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.1468822017371942,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,1.4818441284563975,-2.0745263605277717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.5909543244966801,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,0.8839214977968558,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,0.2859988671373142,-1.608398654777755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,2.119628267826575,-1.608398654777755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,-1.2387038410445168,0.722239873972329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-1.7046848778718529,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155,0.21962945513410512,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,0.7103246273620356,-0.9092070961527298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-1.30846148128813,0.9553037268473374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1.690120511469471,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
159,2.4739970802641302,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
160,1.763067072409935,-1.3753348019027467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161,-0.34580604592626807,0.4891760210973206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-0.056810107774156286,0.0230483153473038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.16641434100540592,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,0.8502385229363683,-2.5406540662777886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165,0.09366708760849501,-0.6761432432777214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.09605877813113319,-0.9092070961527298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,-1.145029295574522,0.722239873972329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.895282027779387,-1.8414625076527633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.0832290413500363,-0.443079390402713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-1.178313655347903,1.1883675797223459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
171,0.9985233353399346,-1.3753348019027467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,-1.2327246147379214,1.6544952854723627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,0.07871902184200648,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
174,-0.1241760574951313,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175,-1.49521264959746,1.1883675797223459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176,-1.2666068971419622,1.1883675797223459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.8047964030062431,0.722239873972329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178,0.2361719812490191,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,-0.13394212712923714,0.4891760210973206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.13711613210308837,0.2561121682223122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-0.6198539183118913,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
182,-1.7060800306767252,1.887559138347371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.2859988671373142,0.0230483153473038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.20767100252091428,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,0.3455918226597152,0.0230483153473038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-0.3517852722328635,0.9553037268473374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,0.4653756563351767,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,0.7501861360726717,-0.9092070961527298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.9835752695734461,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
190,-1.4746839726114827,1.6544952854723627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,-1.1091539377349495,0.4891760210973206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.8325001515601352,-0.443079390402713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.12595490966411027,-2.0745263605277717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
194,1.0832290413500363,-1.608398654777755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
195,0.2859988671373142,0.0230483153473038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.8059922482675622,-0.6761432432777214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.41157753529881763,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198,-1.7046848778718529,-1.3753348019027467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,0.3856526389139045,0.2561121682223122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200,-1.7060800306767252,1.887559138347371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.27105080137082566,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
202,-0.012962448192456568,0.2561121682223122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2.079766759115939,-1.3753348019027467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204,-1.2705930480130256,0.9553037268473374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.14648358665008784,0.722239873972329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206,0.1409029754305988,0.4891760210973206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.05759242222536934,-1.1422709490277383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,-0.7880694850707757,0.9553037268473374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-0.012962448192456568,0.2561121682223122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.7954289484592436,-0.443079390402713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,0.7344408401319704,-0.9092070961527298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-0.5710235701413621,-0.2100155375277046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-0.4424702045495606,0.4891760210973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,0.6846139542436753,-0.9092070961527298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.06955087483856016,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,0.9375352270126613,-0.2100155375277046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217,-1.704884185415406,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
218,2.36059108798237,-1.8414625076527633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
219,-0.18596139599661726,0.722239873972329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.153260043130896,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221,0.1502704299775983,-0.6761432432777214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,-0.4048010788180095,0.0230483153473038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,-1.7054821080460656,0.2561121682223122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-1.3706454348767223,1.1883675797223459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225,0.9337483836851509,-1.1422709490277383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-0.40380454110024355,0.722239873972329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,0.6660783526932295,0.2561121682223122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-1.1761212723688181,1.1883675797223459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.5550640509341079,-1.3753348019027467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
